,gene_1,gene_2,HG_pval,rank
1104,ETS1,RFXAP,0.051868581000220314,2240
1809,HOPX,SPI1,0.052628526077522234,2241
246,ARNT,CREM_negation,0.052628526077522234,2242
2261,MEF2D,HOXA9_negation,0.052628526077522234,2243
2221,MEF2D,POU2AF1,0.052628526077522234,2244
1170,FLI1,MEF2D,0.052628526077522234,2245
1497,HBP1,POU2F2,0.05317896332999475,2246
2266,MEF2D,NR3C1_negation,0.05332781613823594,2247
2740,POU2AF1,SPI1,0.053393575626757686,2248
1189,FLI1,SPI1,0.053393575626757686,2249
3363,SPI1,HOXA9_negation,0.053393575626757686,2250
391,ATF4,IKBKB,0.05352451188230593,2251
389,ATF4,HMGA1,0.05352451188230593,2252
413,ATF4,SMARCB1,0.05352451188230593,2253
3070,RELA,STAT1_negation,0.05352451188230593,2254
3451,STAT3,FOSB_negation,0.05352451188230593,2255
1308,FOS,PTTG1_negation,0.05352451188230593,2256
1641,HIVEP2,MEF2D,0.05621912714491494,2257
2041,KLF4,DDIT3_negation,0.05621912714491494,2258
1676,HIVEP2,DDIT3_negation,0.05621912714491494,2259
506,CEBPB,SRF,0.05621912714491494,2260
1297,FOS,HIF1A_negation,0.05621912714491494,2261
3453,STAT3,GATA1_negation,0.05621912714491494,2262
2763,POU2AF1,FOSL2_negation,0.05690105122604399,2263
4214,FOSL2_negation,HOXA9_negation,0.05690105122604399,2264
1212,FLI1,FOSL2_negation,0.05690105122604399,2265
1265,FOS,RFX1,0.05690105122604399,2266
4126,ESR2_negation,FOSB_negation,0.05690105122604399,2267
4197,FOSB_negation,PTTG1_negation,0.05690105122604399,2268
3095,RFX1,DDIT3_negation,0.05724470374475134,2269
3928,CEBPD_negation,USF1_negation,0.05724470374475134,2270
2141,KLF5,STAT6_negation,0.058818331525819376,2271
387,ATF4,HDAC4,0.059343846786987176,2272
2659,NR4A1,RUNX1_negation,0.059343846786987176,2273
104,AHR,ERG,0.059925050000348395,2274
1063,ERG,RB1_negation,0.059925050000348395,2275
1006,ERG,MITF,0.059925050000348395,2276
1052,ERG,HMGN1_negation,0.059925050000348395,2277
682,DACH1,SPI1,0.059925050000348395,2278
1008,ERG,NCOA6,0.059925050000348395,2279
1009,ERG,NFYB,0.059925050000348395,2280
2976,RBMX,ZNF143,0.06079670346097247,2281
2031,KLF4,ZNF143,0.06103714801947416,2282
1520,HBP1,CEBPD_negation,0.06103714801947416,2283
3640,ZNF143,NFKB1_negation,0.06103714801947416,2284
1788,HOPX,KLF5,0.06212493764732844,2285
3559,TFDP3,RB1_negation,0.06212493764732844,2286
2498,NFYB,TFDP3,0.06212493764732844,2287
2434,NCOA6,TFDP3,0.06212493764732844,2288
143,AHR,TFDP3,0.06212493764732844,2289
2303,MITF,TFDP3,0.06212493764732844,2290
3548,TFDP3,HMGN1_negation,0.06212493764732844,2291
2217,MEF2D,NFYB,0.06236413977024369,2292
2216,MEF2D,NCOA6,0.06236413977024369,2293
120,AHR,MEF2D,0.06236413977024369,2294
2214,MEF2D,MITF,0.06236413977024369,2295
2260,MEF2D,HMGN1_negation,0.06236413977024369,2296
2271,MEF2D,RB1_negation,0.06236413977024369,2297
4424,NFKB1_negation,NR3C1_negation,0.06236413977024369,2298
1070,ERG,STAT6_negation,0.06272038823711688,2299
2025,KLF4,SPI1,0.06272038823711688,2300
3367,SPI1,NFKB1_negation,0.06272038823711688,2301
402,ATF4,NR4A1,0.0630214838419436,2302
3580,TP63,DDIT3_negation,0.0630214838419436,2303
3754,ZNF76,GATA1_negation,0.0630214838419436,2304
3658,ZNF148,ZNF76,0.06303697907115009,2305
349,ATF2,HDAC1_negation,0.06303697907115009,2306
4237,GATA1_negation,HIF1A_negation,0.06303697907115009,2307
934,ELK4,RELA,0.06303697907115009,2308
1045,ERG,EZH2_negation,0.06303697907115009,2309
774,DEK,TP63,0.06303697907115009,2310
1975,ING4,EZH2_negation,0.06303697907115009,2311
1120,ETS1,CEBPD_negation,0.06303697907115009,2312
3904,CEBPD_negation,GATA1_negation,0.06303697907115009,2313
467,CEBPB,DEK,0.06303697907115009,2314
1553,HBP1,STAT6_negation,0.06420603805127621,2315
4379,MEF2A_negation,RUNX1_negation,0.06460119967362989,2316
2251,MEF2D,ESR1_negation,0.06679366615227385,2317
4327,HIF1A_negation,USF1_negation,0.06679366615227385,2318
4019,DDIT3_negation,POU4F2_negation,0.06679366615227385,2319
3620,ZNF143,CEBPD_negation,0.06679366615227385,2320
3567,TFDP3,TCF4_negation,0.06679366615227385,2321
2038,KLF4,CEBPD_negation,0.06679366615227385,2322
3768,ZNF76,PTTG1_negation,0.06679366615227385,2323
3527,TFDP3,ZNF148,0.06679366615227385,2324
966,ELK4,HDAC3_negation,0.06679366615227385,2325
873,DMAP1,ELK1_negation,0.06719185750773507,2326
3502,TFAP2A,HIF1A_negation,0.06719185750773507,2327
4081,ELK1_negation,PML_negation,0.06719185750773507,2328
4094,ELK1_negation,WWTR1_negation,0.06719185750773507,2329
2383,MLLT3,ELK1_negation,0.06719185750773507,2330
2698,PER1,ELK1_negation,0.06719185750773507,2331
3112,RFX1,NFKB1_negation,0.06719185750773507,2332
3043,RELA,ELK1_negation,0.06719185750773507,2333
3947,CREM_negation,NFIC_negation,0.06719185750773507,2334
304,ATF2,LMO2,0.06826128700199595,2335
4159,EZH2_negation,HIF1A_negation,0.06826128700199595,2336
758,DEK,POU2AF1,0.0684481797129758,2337
2177,LMO2,CEBPD_negation,0.0684481797129758,2338
736,DEK,FLI1,0.0684481797129758,2339
3896,CEBPD_negation,DDIT3_negation,0.0684481797129758,2340
798,DEK,HOXA9_negation,0.0684481797129758,2341
581,CEBPE,NR4A1,0.0701262064490705,2342
55,ABL1,ATM_negation,0.0701262064490705,2343
4529,SNAI2_negation,TCF4_negation,0.0701262064490705,2344
241,ARNT,ZNF76,0.0701262064490705,2345
2273,MEF2D,SNAI2_negation,0.07018350352862683,2346
4459,PARP1_negation,RUNX1_negation,0.07083890041637989,2347
3455,STAT3,HDAC3_negation,0.07209918300560707,2348
3855,CDX2_negation,USF1_negation,0.07209918300560707,2349
1147,ETS1,RUNX1_negation,0.07242254229081668,2350
3737,ZNF383,TCF4_negation,0.07242254229081668,2351
1039,ERG,CTNNB1_negation,0.0730755425728522,2352
10,ABL1,ERG,0.07324699887913017,2353
2793,POU2F2,RELA,0.07324699887913017,2354
2082,KLF5,NR4A1,0.07331612796815587,2355
1465,GATA2,PML_negation,0.07331612796815587,2356
3105,RFX1,HDAC3_negation,0.07331612796815587,2357
1417,GATA2,PER1,0.07331612796815587,2358
825,DMAP1,GATA2,0.07331612796815587,2359
1416,GATA2,NR4A1,0.07331612796815587,2360
535,CEBPB,MEF2A_negation,0.07331612796815587,2361
1412,GATA2,MLLT3,0.07331612796815587,2362
4387,MEF2A_negation,USF1_negation,0.07331612796815587,2363
1478,GATA2,WWTR1_negation,0.07331612796815587,2364
3479,TFAP2A,TFDP3,0.07331612796815587,2365
1054,ERG,MEF2A_negation,0.07381489483203947,2366
3016,RBMX,STAT6_negation,0.07381489483203947,2367
3978,CTNNB1_negation,HOXA9_negation,0.07393254196223081,2368
2755,POU2AF1,CTNNB1_negation,0.07393254196223081,2369
1204,FLI1,CTNNB1_negation,0.07393254196223081,2370
3188,RFXAP,TFDP3,0.07406782304428633,2371
4248,GATA1_negation,PTTG1_negation,0.07423424326933986,2372
1927,IKBKB,STAT1_negation,0.07423424326933986,2373
921,ELK4,MEF2D,0.07423424326933986,2374
1679,HIVEP2,ESR1_negation,0.07423424326933986,2375
1645,HIVEP2,NFYB,0.07423424326933986,2376
1780,HMGA1,STAT1_negation,0.07423424326933986,2377
1644,HIVEP2,NCOA6,0.07423424326933986,2378
1688,HIVEP2,HMGN1_negation,0.07423424326933986,2379
4274,HDAC1_negation,RUNX1_negation,0.07423424326933986,2380
1699,HIVEP2,RB1_negation,0.07423424326933986,2381
3280,SMARCB1,STAT1_negation,0.07423424326933986,2382
2642,NR4A1,FOSL2_negation,0.07423424326933986,2383
1642,HIVEP2,MITF,0.07423424326933986,2384
112,AHR,HIVEP2,0.07423424326933986,2385
45,ABL1,SPI1,0.07485704313688336,2386
469,CEBPB,ELK4,0.07773804596901324,2387
3905,CEBPD_negation,HDAC1_negation,0.07773804596901324,2388
1685,HIVEP2,HDAC1_negation,0.07773804596901324,2389
3544,TFDP3,GATA1_negation,0.07773804596901324,2390
2116,KLF5,EZH2_negation,0.07773804596901324,2391
940,ELK4,SPI1,0.07941204950168214,2392
4489,POU4F2_negation,STAT1_negation,0.07941204950168214,2393
1607,HDAC4,FOSL2_negation,0.07941204950168214,2394
3029,RELA,TFDP3,0.07941204950168214,2395
3359,SPI1,HDAC1_negation,0.07941204950168214,2396
1554,HBP1,TCF4_negation,0.07941204950168214,2397
2039,KLF4,CREM_negation,0.07941204950168214,2398
1752,HMGA1,EGR1_negation,0.08292816649436889,2399
2653,NR4A1,NR3C1_negation,0.08292816649436889,2400
1828,HOPX,ESR1_negation,0.08292816649436889,2401
3627,ZNF143,ESR2_negation,0.08292816649436889,2402
3381,SPI1,TCF4_negation,0.08292816649436889,2403
686,DACH1,TFDP3,0.08292816649436889,2404
3795,ATM_negation,HDAC3_negation,0.08292816649436889,2405
528,CEBPB,FOSL2_negation,0.08292816649436889,2406
999,ERG,HOPX,0.08292816649436889,2407
1899,IKBKB,EGR1_negation,0.08292816649436889,2408
3252,SMARCB1,EGR1_negation,0.08292816649436889,2409
1403,GATA2,HMGA1,0.08520074097994725,2410
4473,PML_negation,SNAI2_negation,0.08520074097994725,2411
1405,GATA2,IKBKB,0.08520074097994725,2412
834,DMAP1,KLF5,0.08520074097994725,2413
4531,SNAI2_negation,WWTR1_negation,0.08520074097994725,2414
1427,GATA2,SMARCB1,0.08520074097994725,2415
2721,PER1,SNAI2_negation,0.08520074097994725,2416
896,DMAP1,SNAI2_negation,0.08520074097994725,2417
236,ARNT,TFDP3,0.08520074097994725,2418
2144,KLF5,WWTR1_negation,0.08520074097994725,2419
2078,KLF5,MLLT3,0.08520074097994725,2420
2083,KLF5,PER1,0.08520074097994725,2421
2131,KLF5,PML_negation,0.08520074097994725,2422
2406,MLLT3,SNAI2_negation,0.08520074097994725,2423
522,CEBPB,EGR1_negation,0.08592446221192601,2424
3945,CREM_negation,MEF2A_negation,0.08652655116914014,2425
3605,TP63,SNAI2_negation,0.08671354529292945,2426
3360,SPI1,HDAC3_negation,0.0870672303055106,2427
1017,ERG,RBMX,0.0870672303055106,2428
1391,GATA1,SNAI2_negation,0.0870672303055106,2429
4425,NFKB1_negation,PARP1_negation,0.0871208710327091,2430
2875,PPARA,ELK1_negation,0.0871208710327091,2431
4196,FOSB_negation,POU4F2_negation,0.0871208710327091,2432
3060,RELA,PARP1_negation,0.08714311025126621,2433
1585,HDAC4,SRF,0.08751231356309086,2434
1151,ETS1,SPI1_negation,0.08751231356309086,2435
644,DACH1,DEK,0.08751231356309086,2436
2259,MEF2D,HIF1A_negation,0.08751231356309086,2437
4233,FOSL2_negation,USF1_negation,0.08751231356309086,2438
4186,FOSB_negation,HIF1A_negation,0.08751231356309086,2439
3076,RFX1,RFXAP,0.08975992948478982,2440
1654,HIVEP2,RELA,0.09006455901096493,2441
3936,CREM_negation,EZH2_negation,0.09006455901096493,2442
3407,SRF,HDAC1_negation,0.09006455901096493,2443
4228,FOSL2_negation,SPDEF_negation,0.09006455901096493,2444
817,DEK,USF1_negation,0.09006455901096493,2445
813,DEK,SPI1_negation,0.09006455901096493,2446
3792,ATM_negation,FOSL2_negation,0.0939913953693063,2447
1816,HOPX,ZNF148,0.0939913953693063,2448
440,ATF4,HDAC1_negation,0.0939913953693063,2449
4279,HDAC1_negation,STAT1_negation,0.0939913953693063,2450
815,DEK,STAT6_negation,0.0939913953693063,2451
3539,TFDP3,ESR1_negation,0.0939913953693063,2452
3468,STAT3,RB1_negation,0.0939913953693063,2453
2496,NFYB,STAT3,0.0939913953693063,2454
141,AHR,STAT3,0.0939913953693063,2455
2432,NCOA6,STAT3,0.0939913953693063,2456
295,ATF2,HBP1,0.0939913953693063,2457
3014,RBMX,SPI1_negation,0.0939913953693063,2458
2301,MITF,STAT3,0.0939913953693063,2459
3457,STAT3,HMGN1_negation,0.0939913953693063,2460
3642,ZNF143,PARP1_negation,0.09542596646429137,2461
2243,MEF2D,CDX2_negation,0.09760580193495198,2462
3518,TFAP2A,SPDEF_negation,0.09819242571942881,2463
3667,ZNF148,ELK1_negation,0.09819242571942881,2464
909,ELK4,GATA1,0.09819242571942881,2465
1082,ETS1,HOPX,0.09819242571942881,2466
1510,HBP1,TFAP2A,0.09824218430406816,2467
3374,SPI1,RUNX1_negation,0.10040817434642607,2468
1540,HBP1,NFKB1_negation,0.10068628777744265,2469
2090,KLF5,RFX1,0.10076902744267557,2470
2108,KLF5,CEBPD_negation,0.10076902744267557,2471
2801,POU2F2,STAT3,0.10076902744267557,2472
4411,NFIC_negation,POU4F2_negation,0.10076902744267557,2473
1043,ERG,ESR1_negation,0.10178566111287037,2474
4350,HOXA9_negation,MEF2A_negation,0.10215689659487838,2475
1219,FLI1,MEF2A_negation,0.10215689659487838,2476
2770,POU2AF1,MEF2A_negation,0.10215689659487838,2477
676,DACH1,RELA,0.10265642742449492,2478
3444,STAT3,CTNNB1_negation,0.10265642742449492,2479
3815,ATM_negation,STAT6_negation,0.10265642742449492,2480
4367,HOXA9_negation,TCF4_negation,0.10329453512914688,2481
368,ATF2,SPI1_negation,0.10329453512914688,2482
2153,LMO2,POU2AF1,0.10329453512914688,2483
529,CEBPB,GATA1_negation,0.10329453512914688,2484
4232,FOSL2_negation,TCF4_negation,0.10329453512914688,2485
2193,LMO2,HOXA9_negation,0.10329453512914688,2486
948,ELK4,ZNF383,0.10329453512914688,2487
1169,FLI1,LMO2,0.10329453512914688,2488
1883,IKBKB,SRF,0.10329453512914688,2489
1682,HIVEP2,FOSB_negation,0.10329453512914688,2490
2787,POU2AF1,TCF4_negation,0.10329453512914688,2491
1736,HMGA1,SRF,0.10329453512914688,2492
1236,FLI1,TCF4_negation,0.10329453512914688,2493
3430,SRF,USF1_negation,0.10329453512914688,2494
3236,SMARCB1,SRF,0.10329453512914688,2495
732,DEK,DMAP1,0.1033371188102939,2496
752,DEK,MLLT3,0.1033371188102939,2497
757,DEK,PER1,0.1033371188102939,2498
286,ATF2,DEK,0.1033371188102939,2499
3785,ATM_negation,DDIT3_negation,0.1033371188102939,2500
947,ELK4,ZNF148,0.1033371188102939,2501
805,DEK,PML_negation,0.1033371188102939,2502
818,DEK,WWTR1_negation,0.1033371188102939,2503
4398,MYCN_negation,SNAI2_negation,0.10377617569857218,2504
3251,SMARCB1,DDIT3_negation,0.11149796662674612,2505
1751,HMGA1,DDIT3_negation,0.11149796662674612,2506
1898,IKBKB,DDIT3_negation,0.11149796662674612,2507
4521,RUNX1_negation,TCF4_negation,0.11149796662674612,2508
2027,KLF4,STAT3,0.11149796662674612,2509
4115,ESR1_negation,RUNX1_negation,0.11153855209315784,2510
1513,HBP1,ZNF143,0.11153855209315784,2511
2990,RBMX,ESR2_negation,0.11557544980852968,2512
2620,NR4A1,SRF,0.11557544980852968,2513
3790,ATM_negation,EZH2_negation,0.11557544980852968,2514
785,DEK,DDIT3_negation,0.11557544980852968,2515
198,ARNT,ETS1,0.1159997003108456,2516
4456,PARP1_negation,POU4F2_negation,0.1159997003108456,2517
1460,GATA2,MYCN_negation,0.1159997003108456,2518
1424,GATA2,RFX1,0.1159997003108456,2519
7,ABL1,DEK,0.11649777382273498,2520
3258,SMARCB1,FOSL2_negation,0.11649777382273498,2521
4064,ELK1_negation,ESR1_negation,0.11649777382273498,2522
1402,GATA2,HIVEP2,0.11649777382273498,2523
1905,IKBKB,FOSL2_negation,0.11649777382273498,2524
1758,HMGA1,FOSL2_negation,0.11649777382273498,2525
3445,STAT3,DDIT3_negation,0.11720733032325306,2526
3447,STAT3,ELK1_negation,0.11720733032325306,2527
3669,ZNF148,ESR2_negation,0.11935091122120091,2528
4517,RUNX1_negation,SPDEF_negation,0.11935091122120091,2529
1803,HOPX,RELA,0.11935091122120091,2530
4092,ELK1_negation,TCF4_negation,0.11935091122120091,2531
537,CEBPB,NFIC_negation,0.11935091122120091,2532
1516,HBP1,ZNF76,0.11935091122120091,2533
2812,POU2F2,CEBPD_negation,0.11935091122120091,2534
4268,HDAC1_negation,NR3C1_negation,0.11940437985552507,2535
3561,TFDP3,SNAI2_negation,0.11940437985552507,2536
2540,NFYB,STAT6_negation,0.12049326145518696,2537
4511,RB1_negation,STAT6_negation,0.12049326145518696,2538
4346,HMGN1_negation,STAT6_negation,0.12049326145518696,2539
2670,PER1,POU2F2,0.12049326145518696,2540
2476,NCOA6,STAT6_negation,0.12049326145518696,2541
2355,MLLT3,POU2F2,0.12049326145518696,2542
2835,POU2F2,PML_negation,0.12049326145518696,2543
185,AHR,STAT6_negation,0.12049326145518696,2544
2345,MITF,STAT6_negation,0.12049326145518696,2545
845,DMAP1,POU2F2,0.12049326145518696,2546
2848,POU2F2,WWTR1_negation,0.12049326145518696,2547
3741,ZNF76,CDX2_negation,0.12070901663202781,2548
2246,MEF2D,CREM_negation,0.12070901663202781,2549
1051,ERG,HIF1A_negation,0.12070901663202781,2550
3709,ZNF383,ESR1_negation,0.12070901663202781,2551
2654,NR4A1,PARP1_negation,0.12099463851032961,2552
715,DACH1,NFKB1_negation,0.12099463851032961,2553
1393,GATA1,SPDEF_negation,0.12099463851032961,2554
276,ARNT,SPI1_negation,0.12099463851032961,2555
11,ABL1,ETS1,0.12099463851032961,2556
2160,LMO2,RFX5,0.12213211799687432,2557
735,DEK,ETS1,0.12213211799687432,2558
1683,HIVEP2,FOSL2_negation,0.12213211799687432,2559
1150,ETS1,SPDEF_negation,0.12213211799687432,2560
2225,MEF2D,RBMX,0.12665155588038574,2561
207,ARNT,HOPX,0.12972092781087155,2562
1438,GATA2,ZNF76,0.12972092781087155,2563
2036,KLF4,CDX2_negation,0.13265159721020364,2564
4546,SPI1_negation,STAT6_negation,0.13265159721020364,2565
2725,PER1,STAT1_negation,0.13271041897093946,2566
343,ATF2,ESR1_negation,0.13271041897093946,2567
4553,STAT1_negation,WWTR1_negation,0.13271041897093946,2568
2410,MLLT3,STAT1_negation,0.13271041897093946,2569
2884,PPARA,HIF1A_negation,0.13271041897093946,2570
4122,ESR1_negation,TCF4_negation,0.13271041897093946,2571
3387,SRF,TP63,0.13271041897093946,2572
900,DMAP1,STAT1_negation,0.13271041897093946,2573
804,DEK,PARP1_negation,0.13271041897093946,2574
2664,NR4A1,STAT1_negation,0.13271041897093946,2575
4477,PML_negation,STAT1_negation,0.13271041897093946,2576
3773,ZNF76,SPDEF_negation,0.13271041897093946,2577
2662,NR4A1,SPDEF_negation,0.13271041897093946,2578
1152,ETS1,STAT1_negation,0.13271041897093946,2579
2075,KLF5,LMO2,0.13271041897093946,2580
2417,NCOA6,NR4A1,0.13539277717452755,2581
2647,NR4A1,HMGN1_negation,0.13539277717452755,2582
2658,NR4A1,RB1_negation,0.13539277717452755,2583
126,AHR,NR4A1,0.13539277717452755,2584
2481,NFYB,NR4A1,0.13539277717452755,2585
2286,MITF,NR4A1,0.13539277717452755,2586
3523,TFAP2A,USF1_negation,0.13787731399976827,2587
3233,RFXAP,WWTR1_negation,0.13787731399976827,2588
852,DMAP1,RFXAP,0.13787731399976827,2589
2677,PER1,RFXAP,0.13787731399976827,2590
3220,RFXAP,PML_negation,0.13787731399976827,2591
2362,MLLT3,RFXAP,0.13787731399976827,2592
1125,ETS1,ELK1_negation,0.13787731399976827,2593
2245,MEF2D,CEBPD_negation,0.13862459806783564,2594
3443,STAT3,CREM_negation,0.13862459806783564,2595
3663,ZNF148,CREM_negation,0.13862459806783564,2596
912,ELK4,HDAC4,0.13862459806783564,2597
327,ATF2,TFAP2A,0.13862459806783564,2598
4206,FOSB_negation,TCF4_negation,0.13862459806783564,2599
2997,RBMX,HIF1A_negation,0.13862459806783564,2600
2892,PPARA,PARP1_negation,0.13902082423712367,2601
1486,HBP1,KLF5,0.13902082423712367,2602
392,ATF4,ING4,0.1400148339325585,2603
1018,ERG,RELA,0.1400148339325585,2604
4305,HDAC3_negation,USF1_negation,0.1400148339325585,2605
4400,MYCN_negation,SPDEF_negation,0.1416630867548986,2606
3650,ZNF143,SPDEF_negation,0.1416630867548986,2607
3749,ZNF76,ESR1_negation,0.1416630867548986,2608
3553,TFDP3,NFKB1_negation,0.1416630867548986,2609
2044,KLF4,ESR1_negation,0.1416630867548986,2610
1804,HOPX,RFX1,0.1416630867548986,2611
725,DACH1,SPDEF_negation,0.1416630867548986,2612
3609,TP63,STAT1_negation,0.1416630867548986,2613
2275,MEF2D,SPDEF_negation,0.1416630867548986,2614
3693,ZNF148,SPI1_negation,0.1416630867548986,2615
677,DACH1,RFX1,0.14168117737770242,2616
1482,HBP1,HOPX,0.14168117737770242,2617
1754,HMGA1,ESR1_negation,0.14168117737770242,2618
1901,IKBKB,ESR1_negation,0.14168117737770242,2619
3254,SMARCB1,ESR1_negation,0.14168117737770242,2620
2051,KLF4,HDAC3_negation,0.14168117737770242,2621
1024,ERG,SPI1,0.14177252836833226,2622
1790,HOPX,MEF2D,0.1427015427985319,2623
3948,CREM_negation,NFKB1_negation,0.1427015427985319,2624
3432,STAT3,TFAP2A,0.1427015427985319,2625
4554,STAT6_negation,TCF4_negation,0.14282248539216866,2626
769,DEK,SPI1,0.14282248539216866,2627
242,ARNT,ATM_negation,0.14282248539216866,2628
3711,ZNF383,EZH2_negation,0.14469223602946882,2629
3927,CEBPD_negation,TCF4_negation,0.14469223602946882,2630
3774,ZNF76,SPI1_negation,0.14469223602946882,2631
3695,ZNF148,STAT6_negation,0.14681547622242952,2632
2502,NFYB,ZNF383,0.14681547622242952,2633
147,AHR,ZNF383,0.14681547622242952,2634
3718,ZNF383,HMGN1_negation,0.14681547622242952,2635
3025,RELA,SPI1,0.14681547622242952,2636
2438,NCOA6,ZNF383,0.14681547622242952,2637
3729,ZNF383,RB1_negation,0.14681547622242952,2638
2307,MITF,ZNF383,0.14681547622242952,2639
3622,ZNF143,CTNNB1_negation,0.14705340560592664,2640
251,ARNT,ESR1_negation,0.15786351547639862,2641
3689,ZNF148,RUNX1_negation,0.15786351547639862,2642
1215,FLI1,HDAC3_negation,0.15786351547639862,2643
4286,HDAC3_negation,HOXA9_negation,0.15786351547639862,2644
2766,POU2AF1,HDAC3_negation,0.15786351547639862,2645
1086,ETS1,KLF5,0.15786351547639862,2646
3816,ATM_negation,TCF4_negation,0.15875044624792325,2647
2366,MLLT3,SRF,0.15875044624792325,2648
2209,LMO2,STAT1_negation,0.15875044624792325,2649
744,DEK,HOPX,0.15875044624792325,2650
3418,SRF,PML_negation,0.15875044624792325,2651
856,DMAP1,SRF,0.15875044624792325,2652
1557,HDAC4,HIVEP2,0.15875044624792325,2653
2681,PER1,SRF,0.15875044624792325,2654
3431,SRF,WWTR1_negation,0.15875044624792325,2655
806,DEK,POU4F2_negation,0.15875044624792325,2656
1836,HOPX,HIF1A_negation,0.15875044624792325,2657
3034,RELA,ZNF76,0.15875044624792325,2658
4348,HMGN1_negation,USF1_negation,0.16117241909257612,2659
4513,RB1_negation,USF1_negation,0.16117241909257612,2660
1527,HBP1,ESR2_negation,0.16117241909257612,2661
711,DACH1,HOXA9_negation,0.16117241909257612,2662
187,AHR,USF1_negation,0.16117241909257612,2663
1057,ERG,NFKB1_negation,0.16117241909257612,2664
671,DACH1,POU2AF1,0.16117241909257612,2665
2478,NCOA6,USF1_negation,0.16117241909257612,2666
2542,NFYB,USF1_negation,0.16117241909257612,2667
280,ARNT,USF1_negation,0.16117241909257612,2668
2347,MITF,USF1_negation,0.16117241909257612,2669
649,DACH1,FLI1,0.16117241909257612,2670
3055,RELA,MEF2A_negation,0.16415158064785837,2671
3555,TFDP3,PARP1_negation,0.16415158064785837,2672
696,DACH1,CREM_negation,0.16415158064785837,2673
2072,KLF4,TCF4_negation,0.1656687953801172,2674
1811,HOPX,STAT3,0.1656687953801172,2675
988,ELK4,USF1_negation,0.1656687953801172,2676
642,CEBPE,USF1_negation,0.16666021022304922,2677
3053,RELA,HMGN1_negation,0.16666021022304922,2678
3064,RELA,RB1_negation,0.16666021022304922,2679
2424,NCOA6,RELA,0.16666021022304922,2680
2488,NFYB,RELA,0.16666021022304922,2681
133,AHR,RELA,0.16666021022304922,2682
1154,ETS1,TCF4_negation,0.16666021022304922,2683
2972,RBMX,STAT3,0.16666021022304922,2684
4148,ESR2_negation,SPI1_negation,0.16666021022304922,2685
2293,MITF,RELA,0.16666021022304922,2686
257,ARNT,HDAC1_negation,0.16666021022304922,2687
3587,TP63,FOSL2_negation,0.16666021022304922,2688
3538,TFDP3,ELK1_negation,0.1684914792056987,2689
2608,NR4A1,POU2AF1,0.1684914792056987,2690
2648,NR4A1,HOXA9_negation,0.1684914792056987,2691
420,ATF4,TP63,0.1684914792056987,2692
3560,TFDP3,RUNX1_negation,0.1684914792056987,2693
1176,FLI1,NR4A1,0.1684914792056987,2694
1101,ETS1,RELA,0.1684914792056987,2695
1650,HIVEP2,POU2F2,0.16867343030698156,2696
4018,DDIT3_negation,PML_negation,0.16867343030698156,2697
2402,MLLT3,POU4F2_negation,0.16867343030698156,2698
2381,MLLT3,DDIT3_negation,0.16867343030698156,2699
3696,ZNF148,TCF4_negation,0.16867343030698156,2700
4031,DDIT3_negation,WWTR1_negation,0.16867343030698156,2701
2696,PER1,DDIT3_negation,0.16867343030698156,2702
871,DMAP1,DDIT3_negation,0.16867343030698156,2703
4469,PML_negation,POU4F2_negation,0.16867343030698156,2704
892,DMAP1,POU4F2_negation,0.16867343030698156,2705
4493,POU4F2_negation,WWTR1_negation,0.16867343030698156,2706
2717,PER1,POU4F2_negation,0.16867343030698156,2707
3763,ZNF76,NFKB1_negation,0.16867343030698156,2708
3052,RELA,HIF1A_negation,0.16867343030698156,2709
1666,HIVEP2,ZNF143,0.16933021442292254,2710
4207,FOSB_negation,USF1_negation,0.16933021442292254,2711
884,DMAP1,HOXA9_negation,0.16933021442292254,2712
4369,HOXA9_negation,WWTR1_negation,0.16933021442292254,2713
2394,MLLT3,HOXA9_negation,0.16933021442292254,2714
2776,POU2AF1,PML_negation,0.16933021442292254,2715
1225,FLI1,PML_negation,0.16933021442292254,2716
3659,ZNF148,ATM_negation,0.16933021442292254,2717
1238,FLI1,WWTR1_negation,0.16933021442292254,2718
3093,RFX1,CREM_negation,0.16933021442292254,2719
3753,ZNF76,FOSL2_negation,0.16933021442292254,2720
2789,POU2AF1,WWTR1_negation,0.16933021442292254,2721
2826,POU2F2,HIF1A_negation,0.16933021442292254,2722
1172,FLI1,MLLT3,0.16933021442292254,2723
1177,FLI1,PER1,0.16933021442292254,2724
25,ABL1,LMO2,0.16933021442292254,2725
844,DMAP1,POU2AF1,0.16933021442292254,2726
279,ARNT,TCF4_negation,0.16933021442292254,2727
2669,PER1,POU2AF1,0.16933021442292254,2728
4356,HOXA9_negation,PML_negation,0.16933021442292254,2729
822,DMAP1,FLI1,0.16933021442292254,2730
2354,MLLT3,POU2AF1,0.16933021442292254,2731
2709,PER1,HOXA9_negation,0.16933021442292254,2732
201,ARNT,GATA1,0.1698809866764749,2733
816,DEK,TCF4_negation,0.1716053794477438,2734
950,ELK4,ATM_negation,0.1716053794477438,2735
3929,CEBPD_negation,WWTR1_negation,0.1716053794477438,2736
2693,PER1,CEBPD_negation,0.1716053794477438,2737
351,ATF2,HIF1A_negation,0.1716053794477438,2738
3916,CEBPD_negation,PML_negation,0.1716053794477438,2739
2046,KLF4,EZH2_negation,0.1716053794477438,2740
2378,MLLT3,CEBPD_negation,0.1716053794477438,2741
