gene_1,mHG_stat,mHG_pval,mHG_cutoff,cutoff_val,t_stat,t_pval,w_stat,w_pval,Log2FoldChange,Log2FoldChangeAbs,TP,TN,q_value,hgrank,fcrank,rank,Plot
SMARCB1,0.7792103935904598,0.9466202879080718,129,0.501,-2.39123760342644,0.01775488773465209,-1.7341312933630144,0.082894790211138,-0.09254949610997633,0.09254949610997633,0.16666666666666666,0.7168367346938775,1.0,42,26,33,1.0
ESR2,0.41174681427197096,0.7246176810424274,86,0.501,-1.3697673917367572,0.1727149363842648,-1.5908426308665258,0.11164499615467002,-0.07205265527145498,0.07205265527145498,0.1574074074074074,0.8239795918367347,0.9593529861688476,39,29,34,1.0
CEBPE,0.03334756566527327,0.13696796849155146,115,0.126,-0.34665961190188455,0.7292128235199751,0.12034743306791684,0.9042079309753287,-0.01953217887826803,0.01953217887826803,0.24074074074074073,0.7729591836734694,0.3537084900605999,24,45,35,1.0
ZBTB2_negation,0.8189082890636583,0.9607373501499018,152,-0.499,-3.590098443473682,0.0003994335843222781,-2.106456164416882,0.03516474702241702,0.07955885447770476,0.07955885447770476,0.21296296296296297,0.6709183673469388,1.0,44,28,36,1.0
SF1,0.46739686502894917,0.771079264029786,98,0.126,-1.1714937374319256,0.24288417720391092,-0.7882756865948554,0.43053546608181725,-0.07091452851214118,0.07091452851214118,0.1574074074074074,0.7933673469387755,0.9901837543551897,41,31,37,1.0
RELA_negation,0.15672095405388078,0.4134623035758906,130,-0.499,-0.9040095480100038,0.3672201102108682,-0.4411485593395827,0.6591054508644879,0.02809388075940897,0.02809388075940897,0.24074074074074073,0.7346938775510204,0.6456055903012246,32,40,38,1.0
HOXA7,0.09365091050214562,0.29457240280088587,143,0.501,0.4429988473184294,0.65833894188232,0.5253917624871245,0.5993108787810566,0.016311801342339297,0.016311801342339297,0.3148148148148148,0.7219387755102041,0.5352413613852671,27,46,39,1.0
SMAD3,0.9173144666471093,0.9870023728432021,193,0.501,-2.6124603532913646,0.009711718334385023,-2.3546727451194607,0.018539024545594984,-0.10052837922786079,0.10052837922786079,0.2962962962962963,0.5892857142857143,1.0,48,25,40,1.0
WWTR1_negation,0.27513189556703566,0.5830911867190476,101,-0.874,-1.2996555830994663,0.19529003500979125,-0.792412629606565,0.42812011766738933,0.03364250752364502,0.03364250752364502,0.16666666666666666,0.7882653061224489,0.8329874095986395,35,39,41,1.0
STAT6,0.20649080413966422,0.4914396545621385,135,0.501,-0.6230677464501334,0.5340887768640206,-0.42572904447775584,0.6703052955444231,-0.02521596474002872,0.02521596474002872,0.26851851851851855,0.7295918367346939,0.730938726722168,34,43,42,1.0
RXRA_negation,0.3234406530382972,0.6369561783070332,112,-0.499,-1.5743899038765485,0.11693967068392559,-0.9451034353114844,0.3446060716701149,0.02625841274998667,0.02625841274998667,0.17592592592592593,0.7627551020408163,0.8835985035355614,37,41,43,1.0
FOS,0.12073245846895506,0.3472840235357227,96,0.501,0.26979111669367994,0.7876406399192445,0.24407963769086885,0.8071691424664349,0.011621480838403383,0.011621480838403383,0.18518518518518517,0.8061224489795918,0.5767182117157529,30,48,44,1.0
ATF2_negation,0.28458223680895284,0.5936820350020361,165,-0.624,-0.8588534839754944,0.391698578013266,-0.8743993183840834,0.38190082846464124,0.023433609251254223,0.023433609251254223,0.3148148148148148,0.6658163265306123,0.8429926176766072,36,44,45,1.0
TP63,0.8960471111004089,0.9822520263257724,141,0.501,-2.2281514908891595,0.02709749181565276,-2.118866993452011,0.03410170907034277,-0.053300109508997544,0.053300109508997544,0.16666666666666666,0.6862244897959183,1.0,46,34,46,1.0
NFKB1_negation,0.7978427190214991,0.9532655308484652,134,-0.499,-1.8169918488514056,0.07046211841008182,-1.4419126824449786,0.14932700794524412,0.03782072276114266,0.03782072276114266,0.16666666666666666,0.7040816326530612,1.0,43,38,47,1.0
SP1_negation,0.1592268949362836,0.4172909269707556,81,-0.499,-0.2904029601873365,0.771838229478626,-0.4599528457564447,0.6455500672681519,0.009651837626939636,0.009651837626939636,0.17592592592592593,0.8418367346938775,0.6494262770736925,33,49,48,1.0
TWIST2_negation,0.3997351286718947,0.7127852239098211,116,-0.499,-0.5761816626369144,0.5650468659064866,-0.33321195530679476,0.7389742942794615,0.012803229421157785,0.012803229421157785,0.16666666666666666,0.75,0.9463532633830959,38,47,49,1.0
