gene_1,mHG_stat,mHG_pval,mHG_cutoff,cutoff_val,t_stat,t_pval,w_stat,w_pval,Log2FoldChange,Log2FoldChangeAbs,TP,TN,q_value
HIVEP2_negation,5.086381143509382e-05,0.0005498610460259138,18,-0.499,3.1307417866298928,0.002110692680043315,2.433650748070281,0.014947409798551942,-0.06370693514266662,0.06370693514266662,0.07407407407407407,0.9744897959183674,0.00516869383264359
HLX,0.10496034599649803,0.3159631558415233,0,0.501,,,0.0,1.0,0.0,0.0,0.0,1.0,0.5352413613852671
HLX_negation,0.10496034599649803,0.3159631558415233,0,-0.499,,,0.0,1.0,0.0,0.0,0.0,1.0,0.5352413613852671
HMGA1,0.7578667215793597,0.9388649582030525,25,0.376,-3.425457794364521,0.0007193803426509959,-1.9755783309555224,0.04820255485507989,-0.10758138162666257,0.10758138162666257,0.009259259259259259,0.9387755102040817,1.0
HMGA1_negation,0.0011464379562023713,0.008675007611321213,0,-0.249,3.425457794364521,0.0007193803426509959,1.9755783309555224,0.04820255485507989,-0.10758214392062926,0.10758214392062926,0.0,1.0,0.05033646391754283
HMGN1,0.12994067020668615,0.36351481907065974,0,0.501,4.519375130586502,1.0435134859900273e-05,3.5058711595597525,0.0004551154662338174,0.16292838666118817,0.16292838666118817,0.0,1.0,0.5882080063012303
HMGN1_negation,0.9730082811753938,0.9970893418305081,149,-0.374,-4.519375130586502,1.0435134859900273e-05,-3.5058711595597525,0.0004551154662338174,0.16292917935907242,0.16292917935907242,0.12962962962962962,0.6556122448979592,1.0
HNRNPD,0.015570791422908957,0.07610363437597516,28,0.751,1.2830751784563144,0.20132116687356277,0.9951228371803374,0.3196765247714043,0.07665672388738387,0.07665672388738387,0.06481481481481481,0.9464285714285714,0.22928659074813026
HNRNPD_negation,0.15447063602313105,0.4100969913137129,0,-0.374,-1.2830751784563144,0.20132116687356277,-0.9951228371803374,0.3196765247714043,0.07665704703571008,0.07665704703571008,0.0,1.0,0.6424852863914835
HOPX,0.006812984884822793,0.039071900829053444,0,0.376,1.229005736275969,0.22088085563389587,0.9191535200562149,0.35801527868930005,0.03734279637924635,0.03734279637924635,0.0,1.0,0.14970460593264934
HOPX_negation,0.2658259950976516,0.5732472715034606,0,-0.249,-1.229005736275969,0.22088085563389587,-0.9191535200562149,0.35801527868930005,0.0373430642930566,0.0373430642930566,0.0,1.0,0.8214213951421537
HOXA1,0.03313813579986993,0.13611256501167754,0,0.126,0.7141450808875026,0.47601172174680195,0.29334686810304733,0.7692570329226153,0.028421702791849204,0.028421702791849204,0.0,1.0,0.3537084900605999
HOXA10,7.09083091313302e-06,8.991517856515104e-05,0,0.501,11.275358948411233,2.453402161003653e-26,4.481437538866554,7.414193297430798e-06,0.21569730128552683,0.21569730128552683,0.0,1.0,0.0011305245072468575
HOXA10_negation,0.9999228955798626,0.9999965063211032,115,-0.499,-11.275358948411233,2.453402161003653e-26,-4.481437538866554,7.414193297430798e-06,0.21569823624138282,0.21569823624138282,0.009259259259259259,0.7091836734693877,1.0
