,gene_1,gene_2,HG_pval,rank
2572,RFXANK,NFIC_negation,0.005419965222453914,921
3670,HDAC9_negation,RBMX_negation,0.005459156830084049,922
3867,STAT1_negation,YBX1_negation,0.005459156830084049,923
343,BCL6,YY1_negation,0.00568135655452706,924
1244,ETS2,TP53,0.00568135655452706,925
2844,STAT1,BCL6_negation,0.00568135655452706,926
439,CEBPD,ETS2,0.00568135655452706,927
2193,KLF4,SPI1_negation,0.00568135655452706,928
2930,TFDP3,ATF1_negation,0.00568135655452706,929
2331,PARP1,TFDP3,0.00568135655452706,930
3696,HOXA10_negation,STAT3_negation,0.00568135655452706,931
1429,FOSL2,ZBTB2_negation,0.00568135655452706,932
2548,RFXANK,YBX1,0.0057355567529016865,933
2857,STAT1,HDAC1_negation,0.005848543336774873,934
311,BCL6,CDX2_negation,0.005848543336774873,935
3146,ATF1_negation,ESR1_negation,0.005848543336774873,936
3904,WT1_negation,ZBTB2_negation,0.00613285613434393,937
1298,FLI1,IRF1,0.006139627531440879,938
1726,HIF1A,TFDP3,0.006139627531440879,939
720,DDIT3,BRPF1_negation,0.006139627531440879,940
2284,MYC,BRPF1_negation,0.006139627531440879,941
604,CTNNB1,FOSL2,0.006139627531440879,942
2163,KLF4,YBX1,0.006139627531440879,943
2656,SF1,CDX2_negation,0.006139627531440879,944
1427,FOSL2,YBX1_negation,0.006291325359135669,945
2858,STAT1,HDAC9_negation,0.006291325359135669,946
1290,FLI1,GTF2I,0.006291325359135669,947
2973,TP53,ATF1_negation,0.006291325359135669,948
2357,PARP1,NFATC3_negation,0.006291325359135669,949
3445,CREM_negation,WT1_negation,0.006306586990662594,950
229,ATF6,CREM_negation,0.006306586990662594,951
977,ELK1,SEC14L2_negation,0.0064350273011775545,952
3291,BRPF1_negation,ERG_negation,0.0064350273011775545,953
156,ATF5,NFATC3_negation,0.0064350273011775545,954
3342,CDX2_negation,SEC14L2_negation,0.0064350273011775545,955
1764,HIF1A,TWIST2_negation,0.0064350273011775545,956
449,CEBPD,HSF1,0.00644000678508286,957
2498,PPARG,ATF1_negation,0.00644000678508286,958
1944,HSF1,NFATC3_negation,0.00644000678508286,959
688,DDIT3,HES1,0.00644000678508286,960
1686,HES1,NFATC3_negation,0.00644000678508286,961
1640,HES1,HOPX,0.00644000678508286,962
1659,HES1,STAT5A,0.00644000678508286,963
1701,HES1,YBX1_negation,0.00644000678508286,964
600,CTNNB1,ESR2,0.00673242043850279,965
607,CTNNB1,HDAC3,0.006771543239060508,966
1543,GTF2I,FOS_negation,0.006993739052368662,967
560,CREM,CDX2_negation,0.0075022131095544235,968
422,CEBPB,TWIST1_negation,0.0075022131095544235,969
985,ELK1,WWTR1_negation,0.0075022131095544235,970
1347,FLI1,SEC14L2_negation,0.0075022131095544235,971
757,DMAP1,ELK1,0.0075022131095544235,972
973,ELK1,PML_negation,0.0075022131095544235,973
1878,HOPX,HOXA10_negation,0.0075022131095544235,974
934,ELK1,PER1,0.0075022131095544235,975
931,ELK1,MLLT3,0.0075022131095544235,976
970,ELK1,MLLT10_negation,0.0075022131095544235,977
1748,HIF1A,HDAC9_negation,0.0075022131095544235,978
1603,HDAC3,CDX2_negation,0.0075022131095544235,979
923,ELK1,HIF1A,0.0075022131095544235,980
2457,POU2F2,ETS1_negation,0.0075022131095544235,981
1608,HDAC3,ERG_negation,0.007527355329338426,982
2832,SOX17,YY1_negation,0.007527355329338426,983
2082,IRF1,YBX1_negation,0.007575674039277304,984
2281,MYC,ATF2_negation,0.007575674039277304,985
1600,HDAC3,ATM_negation,0.007575674039277304,986
1358,FLI1,ZBTB2_negation,0.007575674039277304,987
2201,KLF4,YBX1_negation,0.007575674039277304,988
3910,YBX1_negation,YY1_negation,0.007575674039277304,989
1532,GTF2I,ATM_negation,0.007575674039277304,990
2915,STAT5A,STAT1_negation,0.007575674039277304,991
418,CEBPB,SPI1_negation,0.007575674039277304,992
2040,IRF1,STAT5A,0.007575674039277304,993
1758,HIF1A,SEC14L2_negation,0.007575674039277304,994
1693,HES1,SPI1_negation,0.0078083878600580135,995
1292,FLI1,HES1,0.0078083878600580135,996
1704,HES1,ZIC1_negation,0.0078083878600580135,997
1942,HSF1,KLF2_negation,0.0078083878600580135,998
1902,HSF1,IRF7,0.0078083878600580135,999
1663,HES1,YBX1,0.0078083878600580135,1000
1360,FOSL2,GABPB2,0.0078083878600580135,1001
1836,HOPX,HSF1,0.0078083878600580135,1002
1911,HSF1,RUNX1,0.0078083878600580135,1003
1954,HSF1,TRIB3_negation,0.0078083878600580135,1004
1671,HES1,CEBPD_negation,0.0078083878600580135,1005
1680,HES1,FOXO1_negation,0.0078083878600580135,1006
1921,HSF1,YBX1,0.0078083878600580135,1007
1654,HES1,SF1,0.0078083878600580135,1008
1929,HSF1,CEBPD_negation,0.0078083878600580135,1009
1645,HES1,KLF4,0.0078083878600580135,1010
1363,FOSL2,HES1,0.0078083878600580135,1011
1937,HSF1,FOSL2_negation,0.0078083878600580135,1012
1932,HSF1,ELL_negation,0.0078083878600580135,1013
1934,HSF1,ESR1_negation,0.0078083878600580135,1014
1833,HMGA1,YY1_negation,0.007920230426891849,1015
2022,IKBKB,YY1_negation,0.007920230426891849,1016
2785,SMARCB1,YY1_negation,0.007920230426891849,1017
2071,IRF1,RBMX_negation,0.008345102985635545,1018
3183,ATF2_negation,ERG_negation,0.008345102985635545,1019
619,CTNNB1,PARP1,0.008407858015009284,1020
2189,KLF4,PPARD_negation,0.008499420738735058,1021
3679,HDAC9_negation,WT1_negation,0.008499420738735058,1022
2998,TP53,RBMX_negation,0.008499420738735058,1023
3264,BCL6_negation,HOXA10_negation,0.008616841422309623,1024
1713,HIF1A,MYC,0.008616841422309623,1025
1538,GTF2I,CREM_negation,0.008616841422309623,1026
986,ELK1,YBX1_negation,0.008616841422309623,1027
2431,POU2F2,PPARG,0.008616841422309623,1028
959,ELK1,ELL_negation,0.008616841422309623,1029
1067,ESR2,ETS2,0.008616841422309623,1030
1614,HDAC3,HDAC1_negation,0.008616841422309623,1031
2050,IRF1,BRPF1_negation,0.008616841422309623,1032
3847,SEC14L2_negation,YY1_negation,0.009045506060204099,1033
650,CTNNB1,FOSL2_negation,0.009045506060204099,1034
2067,IRF1,NFATC3_negation,0.009045506060204099,1035
2177,KLF4,ETS1_negation,0.009045506060204099,1036
3687,HOXA10_negation,NFATC3_negation,0.009045506060204099,1037
2638,RUNX1,YY1_negation,0.009045506060204099,1038
3244,ATM_negation,WT1_negation,0.0092160537230881,1039
1743,HIF1A,ETS1_negation,0.009686107770228719,1040
1071,ESR2,GTF2I,0.009686107770228719,1041
2341,PARP1,CDX2_negation,0.009686107770228719,1042
3865,STAT1_negation,WT1_negation,0.00974436810841534,1043
61,ASH1L,FOS_negation,0.00974436810841534,1044
853,DNMT1,KLF4,0.00974436810841534,1045
3760,NFATC3_negation,YY1_negation,0.00974436810841534,1046
3174,ATF1_negation,ZIC1_negation,0.00981412287770891,1047
2339,PARP1,BCL6_negation,0.00981412287770891,1048
1387,FOSL2,TP53,0.00981412287770891,1049
1190,ETS1,FOXO1_negation,0.00981412287770891,1050
473,CEBPD,ATF1_negation,0.00981412287770891,1051
41,ASH1L,STAT1,0.00981412287770891,1052
1313,FLI1,STAT1,0.00981412287770891,1053
261,BCL6,CEBPB,0.010106326677002266,1054
2159,KLF4,STAT5A,0.01029183162240111,1055
3227,ATM_negation,HDAC9_negation,0.01029183162240111,1056
940,ELK1,SMAD4,0.010311908916670151,1057
1237,ETS2,SF1,0.01052727323009042,1058
1368,FOSL2,IKBKB,0.01052727323009042,1059
698,DDIT3,MYC,0.01052727323009042,1060
3459,ELL_negation,HOXA10_negation,0.01052727323009042,1061
31,ASH1L,PARP1,0.01052727323009042,1062
1245,ETS2,USF1,0.01052727323009042,1063
3662,HDAC1_negation,ZIC1_negation,0.01052727323009042,1064
1424,FOSL2,TWIST2_negation,0.01052727323009042,1065
1365,FOSL2,HMGA1,0.01052727323009042,1066
3072,YBX1,HDAC1_negation,0.01052727323009042,1067
3332,CDX2_negation,HDAC9_negation,0.01052727323009042,1068
519,CREM,ESR2,0.01052727323009042,1069
1385,FOSL2,STAT5A,0.01052727323009042,1070
1535,GTF2I,CDX2_negation,0.01052727323009042,1071
1382,FOSL2,SMARCB1,0.01052727323009042,1072
3642,HDAC1_negation,KLF2_negation,0.01052727323009042,1073
1425,FOSL2,WT1_negation,0.01052727323009042,1074
453,CEBPD,KLF4,0.010720280744565838,1075
513,CREM,CTNNB1,0.010720280744565838,1076
1103,ESR2,ATM_negation,0.010720280744565838,1077
2879,STAT1,ZBTB2_negation,0.010720280744565838,1078
2048,IRF1,ATM_negation,0.010720280744565838,1079
1513,GTF2I,PARP1,0.010790174594826509,1080
570,CREM,FOXO1_negation,0.010790174594826509,1081
1399,FOSL2,CREM_negation,0.010790174594826509,1082
1523,GTF2I,STAT1,0.010790174594826509,1083
1348,FLI1,SPI1_negation,0.010790174594826509,1084
321,BCL6,FOXO1_negation,0.010790174594826509,1085
918,ELK1,FOSL2,0.010790174594826509,1086
2347,PARP1,ESR1_negation,0.010790174594826509,1087
3144,ATF1_negation,ELL_negation,0.010790174594826509,1088
248,ATF6,SEC14L2_negation,0.01196518203609846,1089
886,DNMT1,FOS_negation,0.0119653342095825,1090
1798,HMGA1,ATM_negation,0.012411436140237103,1091
640,CTNNB1,BRPF1_negation,0.012411436140237103,1092
1987,IKBKB,ATM_negation,0.012411436140237103,1093
595,CTNNB1,DDIT3,0.012411436140237103,1094
1705,HIF1A,HMGA1,0.012411436140237103,1095
1722,HIF1A,SMARCB1,0.012411436140237103,1096
2750,SMARCB1,ATM_negation,0.012411436140237103,1097
675,CTNNB1,ZIC1_negation,0.012411436140237103,1098
3237,ATM_negation,SEC14L2_negation,0.012411436140237103,1099
1708,HIF1A,IKBKB,0.012411436140237103,1100
2727,SMAD4,SEC14L2_negation,0.01245270577193748,1101
2282,MYC,ATM_negation,0.012581784524988171,1102
526,CREM,HDAC3,0.012581784524988171,1103
3262,BCL6_negation,HDAC1_negation,0.012581784524988171,1104
1736,HIF1A,CDX2_negation,0.012581784524988171,1105
203,ATF6,MYC,0.012581784524988171,1106
2370,PARP1,WT1_negation,0.012581784524988171,1107
1135,ESR2,WT1_negation,0.012750021303756133,1108
3580,FOS_negation,STAT1_negation,0.012778556646180038,1109
1564,GTF2I,WT1_negation,0.013711931538636804,1110
2186,KLF4,NFATC3_negation,0.013711931538636804,1111
3339,CDX2_negation,PPARD_negation,0.013711931538636804,1112
628,CTNNB1,SOX17,0.013711931538636804,1113
1413,FOSL2,NFIC_negation,0.014566740098832841,1114
841,DNMT1,FOSL2,0.014566740098832841,1115
204,ATF6,PARP1,0.014566740098832841,1116
1117,ESR2,HDAC1_negation,0.014566740098832841,1117
1118,ESR2,HDAC9_negation,0.014566740098832841,1118
94,ATF5,DDIT3,0.014566740098832841,1119
3719,KLF2_negation,TWIST2_negation,0.014566740098832841,1120
1357,FLI1,YY1_negation,0.014566740098832841,1121
1721,HIF1A,SMAD4,0.014665177580180022,1122
3757,NFATC3_negation,WT1_negation,0.014665177580180022,1123
3336,CDX2_negation,NFATC3_negation,0.014895655894533975,1124
3842,SEC14L2_negation,TWIST1_negation,0.014895655894533975,1125
3213,ATM_negation,BCL6_negation,0.014895655894533975,1126
3500,ERG_negation,STAT3_negation,0.014895655894533975,1127
1139,ESR2,ZBTB2_negation,0.014895655894533975,1128
2782,SMARCB1,WT1_negation,0.015319595650122619,1129
2019,IKBKB,WT1_negation,0.015319595650122619,1130
1830,HMGA1,WT1_negation,0.015319595650122619,1131
2080,IRF1,WT1_negation,0.015721593515513454,1132
1611,HDAC3,FOS_negation,0.015912934929017394,1133
1666,HES1,ATF2_negation,0.016346563602289456,1134
1694,HES1,STAT1_negation,0.016346563602289456,1135
2295,MYC,FOXO1_negation,0.016346563602289456,1136
1676,HES1,ESR1_negation,0.016346563602289456,1137
1657,HES1,SOX17,0.016346563602289456,1138
1068,ESR2,FLI1,0.016346563602289456,1139
1194,ETS1,KLF2_negation,0.016346563602289456,1140
2456,POU2F2,ESR1_negation,0.016521662424013733,1141
103,ATF5,FOSL2,0.016521662424013733,1142
3685,HOXA10_negation,KLF2_negation,0.016521662424013733,1143
1322,FLI1,ATM_negation,0.016521662424013733,1144
2365,PARP1,STAT1_negation,0.016521662424013733,1145
1337,FLI1,HDAC9_negation,0.016521662424013733,1146
451,CEBPD,IRF1,0.016660051274209373,1147
605,CTNNB1,GABPB2,0.017769893791163924,1148
2471,POU2F2,RUNX1_negation,0.017769893791163924,1149
53,ASH1L,CDX2_negation,0.017769893791163924,1150
914,ELK1,ESR2,0.017769893791163924,1151
601,CTNNB1,ETS1,0.017943556994619025,1152
82,ASH1L,WT1_negation,0.017943556994619025,1153
3647,HDAC1_negation,PPARD_negation,0.017943556994619025,1154
2038,IRF1,SOX17,0.017943556994619025,1155
2795,SOX17,ATF1_negation,0.01810830268489262,1156
1362,FOSL2,HDAC3,0.01810830268489262,1157
2375,PARP1,ZIC1_negation,0.01810830268489262,1158
2975,TP53,ATM_negation,0.01810830268489262,1159
3073,YBX1,HDAC9_negation,0.01810830268489262,1160
2353,PARP1,HDAC9_negation,0.01810830268489262,1161
1444,GABPB2,PARP1,0.01810830268489262,1162
3891,TWIST1_negation,YBX1_negation,0.01810830268489262,1163
3755,NFATC3_negation,TWIST1_negation,0.01810830268489262,1164
689,DDIT3,HIF1A,0.01810830268489262,1165
2350,PARP1,FOSL2_negation,0.01810830268489262,1166
2835,STAT1,STAT5A,0.01810830268489262,1167
2340,PARP1,BRPF1_negation,0.01810830268489262,1168
2877,STAT1,YBX1_negation,0.01810830268489262,1169
1344,FLI1,PPARD_negation,0.01810830268489262,1170
960,ELK1,ERG_negation,0.018303502876487292,1171
104,ATF5,GABPB2,0.018592750265439495,1172
1419,FOSL2,SPI1_negation,0.018592750265439495,1173
325,BCL6,KLF2_negation,0.018592750265439495,1174
1457,GABPB2,TP53,0.018592750265439495,1175
1371,FOSL2,KLF4,0.018592750265439495,1176
1241,ETS2,STAT1,0.018592750265439495,1177
2073,IRF1,SEC14L2_negation,0.018806976103620546,1178
3805,PPARD_negation,WT1_negation,0.018806976103620546,1179
404,CEBPB,FOSL2_negation,0.018820540116080964,1180
66,ASH1L,HOXA10_negation,0.018820540116080964,1181
3438,CREM_negation,SEC14L2_negation,0.018820540116080964,1182
152,ATF5,HDAC9_negation,0.018820540116080964,1183
2578,RFXANK,SPI1_negation,0.01921804530508163,1184
2820,SOX17,RBMX_negation,0.019360016557190877,1185
125,ATF5,SMAD4,0.01962227505984462,1186
2738,SMAD4,ZBTB2_negation,0.019658557500505672,1187
246,ATF6,RBMX_negation,0.019658557500505672,1188
173,ATF5,ZBTB2_negation,0.019658557500505672,1189
921,ELK1,HDAC3,0.02018354876537355,1190
919,ELK1,GABPB2,0.02018354876537355,1191
967,ELK1,HDAC9_negation,0.02018354876537355,1192
2173,KLF4,CREM_negation,0.02018354876537355,1193
3543,ETS1_negation,HOXA10_negation,0.02018354876537355,1194
3428,CREM_negation,HDAC9_negation,0.02018354876537355,1195
3874,STAT3_negation,WT1_negation,0.02018354876537355,1196
3234,ATM_negation,PPARD_negation,0.02018354876537355,1197
971,ELK1,NFATC3_negation,0.021028837221959636,1198
2767,SMARCB1,KLF2_negation,0.021028837221959636,1199
1542,GTF2I,ETS1_negation,0.021028837221959636,1200
1767,HIF1A,YBX1_negation,0.021028837221959636,1201
1815,HMGA1,KLF2_negation,0.021028837221959636,1202
2168,KLF4,BCL6_negation,0.021028837221959636,1203
3542,ETS1_negation,HDAC9_negation,0.021028837221959636,1204
2004,IKBKB,KLF2_negation,0.021028837221959636,1205
1725,HIF1A,STAT5A,0.021028837221959636,1206
3017,USF1,ATM_negation,0.021028837221959636,1207
2272,MYC,SOX17,0.021028837221959636,1208
2288,MYC,CREM_negation,0.021028837221959636,1209
3616,FOXO1_negation,HDAC1_negation,0.021028837221959636,1210
2622,RUNX1,NFATC3_negation,0.021028837221959636,1211
254,ATF6,TWIST2_negation,0.021919427568141508,1212
1557,GTF2I,SEC14L2_negation,0.021919427568141508,1213
105,ATF5,GTF2I,0.021919427568141508,1214
143,ATF5,CREM_negation,0.021919427568141508,1215
3294,BRPF1_negation,FOS_negation,0.021919427568141508,1216
491,CEBPD,HOXA10_negation,0.021919427568141508,1217
2955,TFDP3,RBMX_negation,0.021919427568141508,1218
1155,ETS1,KLF4,0.023094904043297153,1219
2913,STAT5A,SEC14L2_negation,0.023094904043297153,1220
3846,SEC14L2_negation,YBX1_negation,0.023094904043297153,1221
2641,SF1,SMAD4,0.023094904043297153,1222
73,ASH1L,RBMX_negation,0.023094904043297153,1223
878,DNMT1,CDX2_negation,0.023814873040435308,1224
3672,HDAC9_negation,SEC14L2_negation,0.023814873040435308,1225
2664,SF1,FOS_negation,0.023814873040435308,1226
2010,IKBKB,RBMX_negation,0.024167840781589366,1227
1072,ESR2,HDAC3,0.024167840781589366,1228
1821,HMGA1,RBMX_negation,0.024167840781589366,1229
3818,RBMX_negation,TWIST2_negation,0.024167840781589366,1230
2773,SMARCB1,RBMX_negation,0.024167840781589366,1231
2301,MYC,NFATC3_negation,0.024370545657922738,1232
1466,GABPB2,CDX2_negation,0.024370545657922738,1233
2277,MYC,USF1,0.024370545657922738,1234
3877,STAT3_negation,YY1_negation,0.024370545657922738,1235
672,CTNNB1,YBX1_negation,0.024370545657922738,1236
3231,ATM_negation,NFATC3_negation,0.024370545657922738,1237
3878,STAT3_negation,ZBTB2_negation,0.024370545657922738,1238
130,ATF5,TFDP3,0.024370545657922738,1239
1279,ETS2,TRIB3_negation,0.024370545657922738,1240
1227,ETS2,IRF7,0.024370545657922738,1241
3166,ATF1_negation,TRIB3_negation,0.024596578451559697,1242
3242,ATM_negation,TWIST1_negation,0.024596578451559697,1243
2184,KLF4,KLF2_negation,0.024596578451559697,1244
522,CREM,FLI1,0.024596578451559697,1245
3033,USF1,HOXA10_negation,0.024596578451559697,1246
699,DDIT3,PARP1,0.024596578451559697,1247
1259,ETS2,ESR1_negation,0.024596578451559697,1248
2275,MYC,TFDP3,0.024596578451559697,1249
2106,IRF7,ATF1_negation,0.024596578451559697,1250
1909,HSF1,PPARG,0.02666163822639099,1251
1638,HES1,HIF1A,0.02666163822639099,1252
282,BCL6,HSF1,0.02666163822639099,1253
1388,FOSL2,USF1,0.02666163822639099,1254
1915,HSF1,SOX17,0.02666163822639099,1255
2688,SF1,YY1_negation,0.026735338591952817,1256
3306,BRPF1_negation,RBMX_negation,0.026735338591952817,1257
2361,PARP1,RBMX_negation,0.026735338591952817,1258
1251,ETS2,BCL6_negation,0.026735338591952817,1259
3475,ELL_negation,WT1_negation,0.026735338591952817,1260
1212,ETS1,YY1_negation,0.026735338591952817,1261
3222,ATM_negation,ETS1_negation,0.026735338591952817,1262
3484,ERG_negation,FOSL2_negation,0.026735338591952817,1263
102,ATF5,FLI1,0.028237140392692494,1264
2,ASH1L,BCL6,0.028237140392692494,1265
268,BCL6,ELK1,0.028237140392692494,1266
286,BCL6,KLF4,0.028237140392692494,1267
2869,STAT1,SPI1_negation,0.028237140392692494,1268
3163,ATF1_negation,SPI1_negation,0.028237140392692494,1269
755,DDIT3,ZIC1_negation,0.028237140392692494,1270
2989,TP53,HDAC1_negation,0.028237140392692494,1271
1499,GABPB2,ZBTB2_negation,0.028237140392692494,1272
316,BCL6,ERG_negation,0.028237140392692494,1273
3914,YY1_negation,ZIC1_negation,0.028314605338295776,1274
2041,IRF1,TFDP3,0.028314605338295776,1275
632,CTNNB1,TP53,0.028314605338295776,1276
171,ATF5,YBX1_negation,0.028314605338295776,1277
3271,BCL6_negation,RBMX_negation,0.028314605338295776,1278
3814,RBMX_negation,STAT1_negation,0.028522111746184325,1279
391,CEBPB,ATF2_negation,0.02915513806512692,1280
3761,NFATC3_negation,ZBTB2_negation,0.02915513806512692,1281
729,DDIT3,FOS_negation,0.02927190649424732,1282
2736,SMAD4,YBX1_negation,0.02927190649424732,1283
3283,BCL6_negation,YY1_negation,0.02927190649424732,1284
946,ELK1,TP53,0.02927190649424732,1285
752,DDIT3,YBX1_negation,0.0293035010884034,1286
1739,HIF1A,CREM_negation,0.0293035010884034,1287
2811,SOX17,HDAC1_negation,0.0293035010884034,1288
565,CREM,ERG_negation,0.0293035010884034,1289
1503,GTF2I,HIF1A,0.0293035010884034,1290
2373,PARP1,YY1_negation,0.0293035010884034,1291
3617,FOXO1_negation,HDAC9_negation,0.0293035010884034,1292
3583,FOS_negation,TWIST1_negation,0.02960649038895484,1293
2943,TFDP3,FOS_negation,0.02973971854261717,1294
1234,ETS2,PPARG,0.03133695719409435,1295
1431,GABPB2,GTF2I,0.03133695719409435,1296
1464,GABPB2,BCL6_negation,0.03133695719409435,1297
1478,GABPB2,HDAC9_negation,0.03133695719409435,1298
2856,STAT1,FOXO1_negation,0.03133695719409435,1299
2601,RUNX1,ATF1_negation,0.03133695719409435,1300
1216,ETS2,FOSL2,0.03133695719409435,1301
2871,STAT1,STAT3_negation,0.03133695719409435,1302
2849,STAT1,CREM_negation,0.03133695719409435,1303
1434,GABPB2,HIF1A,0.03133695719409435,1304
3149,ATF1_negation,FOSL2_negation,0.03133695719409435,1305
1547,GTF2I,HDAC9_negation,0.03200826681095341,1306
998,ERG,HES1,0.03230935555875606,1307
1318,FLI1,YBX1,0.03230935555875606,1308
943,ELK1,STAT1,0.03230935555875606,1309
2273,MYC,STAT1,0.03230935555875606,1310
2329,PARP1,STAT1,0.03230935555875606,1311
304,BCL6,YBX1,0.03230935555875606,1312
314,BCL6,CREM_negation,0.03230935555875606,1313
1141,ETS1,ETS2,0.03230935555875606,1314
920,ELK1,GTF2I,0.032560704605932314,1315
3514,ESR1_negation,HDAC1_negation,0.032560704605932314,1316
3753,NFATC3_negation,STAT3_negation,0.032560704605932314,1317
944,ELK1,STAT5A,0.032560704605932314,1318
952,ELK1,ATM_negation,0.032560704605932314,1319
741,DDIT3,RBMX_negation,0.032560704605932314,1320
131,ATF5,TP53,0.032560704605932314,1321
633,CTNNB1,USF1,0.032560704605932314,1322
3289,BRPF1_negation,CREM_negation,0.032560704605932314,1323
2800,SOX17,CDX2_negation,0.032560704605932314,1324
1240,ETS2,SOX17,0.032560704605932314,1325
1116,ESR2,FOXO1_negation,0.032560704605932314,1326
596,CTNNB1,DMAP1,0.034693062176222936,1327
1754,HIF1A,PML_negation,0.034693062176222936,1328
1766,HIF1A,WWTR1_negation,0.034693062176222936,1329
1712,HIF1A,MLLT3,0.034693062176222936,1330
1715,HIF1A,PER1,0.034693062176222936,1331
617,CTNNB1,MLLT3,0.034693062176222936,1332
2412,PER1,NFATC3_negation,0.034693062176222936,1333
2813,SOX17,HOXA10_negation,0.034693062176222936,1334
3726,MLLT10_negation,NFATC3_negation,0.034693062176222936,1335
3343,CDX2_negation,SPI1_negation,0.034693062176222936,1336
768,DMAP1,HIF1A,0.034693062176222936,1337
3746,NFATC3_negation,PML_negation,0.034693062176222936,1338
620,CTNNB1,PER1,0.034693062176222936,1339
671,CTNNB1,WWTR1_negation,0.034693062176222936,1340
1751,HIF1A,MLLT10_negation,0.034693062176222936,1341
3758,NFATC3_negation,WWTR1_negation,0.034693062176222936,1342
656,CTNNB1,MLLT10_negation,0.034693062176222936,1343
2244,MLLT3,NFATC3_negation,0.034693062176222936,1344
659,CTNNB1,PML_negation,0.034693062176222936,1345
816,DMAP1,NFATC3_negation,0.034693062176222936,1346
2808,SOX17,FOS_negation,0.03503294651957595,1347
2197,KLF4,TWIST1_negation,0.03503390792851591,1348
517,CREM,ELK1,0.03503390792851591,1349
3707,KLF2_negation,NFATC3_negation,0.03503390792851591,1350
939,ELK1,SF1,0.03503390792851591,1351
2875,STAT1,WT1_negation,0.03503390792851591,1352
592,CREM,YY1_negation,0.03503390792851591,1353
3136,ATF1_negation,ATF2_negation,0.03503390792851591,1354
3094,YBX1,ZBTB2_negation,0.03503390792851591,1355
17,ASH1L,GABPB2,0.03503390792851591,1356
2289,MYC,ELL_negation,0.03503390792851591,1357
250,ATF6,STAT1_negation,0.035963624947633235,1358
1876,HOPX,HDAC1_negation,0.035963624947633235,1359
3798,PPARD_negation,SEC14L2_negation,0.035963624947633235,1360
1113,ESR2,ETS1_negation,0.035963624947633235,1361
634,CTNNB1,YBX1,0.035963624947633235,1362
3189,ATF2_negation,HDAC1_negation,0.035963624947633235,1363
3720,KLF2_negation,WT1_negation,0.035963624947633235,1364
2829,SOX17,WT1_negation,0.03640427705281017,1365
1635,HDAC3,YY1_negation,0.03640427705281017,1366
1200,ETS1,RBMX_negation,0.036575270951282456,1367
2923,STAT5A,YY1_negation,0.036575270951282456,1368
1114,ESR2,FOS_negation,0.03668274067602017,1369
875,DNMT1,ATM_negation,0.03668274067602017,1370
2562,RFXANK,ETS1_negation,0.03891150174079535,1371
777,DMAP1,MYC,0.03959378820438447,1372
2934,TFDP3,BRPF1_negation,0.03959378820438447,1373
710,DDIT3,STAT5A,0.03959378820438447,1374
3147,ATF1_negation,ETS1_negation,0.03959378820438447,1375
2300,MYC,MLLT10_negation,0.03959378820438447,1376
2205,MLLT3,MYC,0.03959378820438447,1377
2264,MYC,PER1,0.03959378820438447,1378
1191,ETS1,HDAC1_negation,0.03959378820438447,1379
2303,MYC,PML_negation,0.03959378820438447,1380
2315,MYC,WWTR1_negation,0.03959378820438447,1381
218,ATF6,USF1,0.03959378820438447,1382
3796,PPARD_negation,RBMX_negation,0.0396669788436694,1383
1684,HES1,KLF2_negation,0.0396793587174399,1384
1906,HSF1,PARP1,0.0396793587174399,1385
987,ELK1,YY1_negation,0.04037605645294897,1386
1428,FOSL2,YY1_negation,0.041519540764626495,1387
3369,CEBPD_negation,NFATC3_negation,0.041519540764626495,1388
1779,HMGA1,PARP1,0.041519540764626495,1389
1323,FLI1,BCL6_negation,0.041519540764626495,1390
1328,FLI1,CREM_negation,0.041519540764626495,1391
1293,FLI1,HIF1A,0.041519540764626495,1392
1143,ETS1,FOSL2,0.041519540764626495,1393
2369,PARP1,TWIST2_negation,0.041519540764626495,1394
2918,STAT5A,TWIST1_negation,0.041519540764626495,1395
2862,STAT1,NFATC3_negation,0.041519540764626495,1396
2319,MYC,ZIC1_negation,0.041519540764626495,1397
2327,PARP1,SMARCB1,0.041519540764626495,1398
1761,HIF1A,STAT3_negation,0.041519540764626495,1399
1968,IKBKB,PARP1,0.041519540764626495,1400
335,BCL6,STAT1_negation,0.041519540764626495,1401
119,ATF5,PER1,0.04249729450609322,1402
116,ATF5,MLLT3,0.04249729450609322,1403
175,ATF6,BCL6,0.04249729450609322,1404
170,ATF5,WWTR1_negation,0.04249729450609322,1405
3458,ELL_negation,HDAC9_negation,0.04249729450609322,1406
1157,ETS1,MYC,0.04249729450609322,1407
158,ATF5,PML_negation,0.04249729450609322,1408
223,ATF6,ATM_negation,0.04249729450609322,1409
155,ATF5,MLLT10_negation,0.04249729450609322,1410
2981,TP53,CREM_negation,0.04249729450609322,1411
95,ATF5,DMAP1,0.04249729450609322,1412
1486,GABPB2,RBMX_negation,0.04418412054568364,1413
2154,KLF4,SF1,0.04418412054568364,1414
2291,MYC,ESR1_negation,0.04418412054568364,1415
129,ATF5,STAT5A,0.04497365892413831,1416
1769,HIF1A,ZBTB2_negation,0.04497365892413831,1417
568,CREM,FOS_negation,0.04497365892413831,1418
1520,GTF2I,SMAD4,0.04497365892413831,1419
258,ATF6,YY1_negation,0.04497365892413831,1420
2049,IRF1,BCL6_negation,0.04497365892413831,1421
611,CTNNB1,HOPX,0.04497365892413831,1422
1193,ETS1,HOXA10_negation,0.0450975417521805,1423
26,ASH1L,IRF1,0.0450975417521805,1424
