,gene_1,gene_2,HG_pval,rank
1418,RUNX1,AR_negation,0.2660624167806177,1015
141,BCL6,CREBBP,0.2660624167806177,1016
2058,ATF1_negation,HDAC2_negation,0.2660624167806177,1017
204,BCL6,YY1_negation,0.2660624167806177,1018
2068,ATF1_negation,SP1_negation,0.2660624167806177,1019
394,CREBBP,SP1_negation,0.2664221459784785,1020
387,CREBBP,NFATC3_negation,0.2664221459784785,1021
1327,PIAS1,ATF1_negation,0.2664221459784785,1022
1818,STAT6,ZIC1_negation,0.2722597806487351,1023
39,ASH1L,ARNT_negation,0.2722597806487351,1024
2330,KLF2_negation,ZBTB2_negation,0.2722597806487351,1025
2413,RXRA_negation,TWIST1_negation,0.2722597806487351,1026
1885,YBX1,TWIST2_negation,0.2722597806487351,1027
944,HSF1,ZIC1_negation,0.2722597806487351,1028
600,ESR2,IRF1,0.2722597806487351,1029
1195,KLF2,POU4F2_negation,0.2722597806487351,1030
1340,PIAS1,NFKB1_negation,0.2722597806487351,1031
752,HIF1A,HDAC1_negation,0.2722597806487351,1032
1527,SMARCA1,SEC14L2_negation,0.27251339294362525,1033
1494,SMAD4,ZIC1_negation,0.27478882416674244,1034
2144,CEBPD_negation,PARP1_negation,0.27478882416674244,1035
860,HNRNPD,BCL6_negation,0.27478882416674244,1036
1280,NANOG,BCL6_negation,0.27478882416674244,1037
2263,HDAC1_negation,SEC14L2_negation,0.27478882416674244,1038
1616,SNAI1,TCF4_negation,0.27478882416674244,1039
1941,ZNF148,PARP1_negation,0.2776648648454526,1040
229,BRCA1,SMARCA1,0.2841578242778266,1041
1823,WT1,AR_negation,0.2841578242778266,1042
1530,SMARCA1,STAT1_negation,0.28898991285487236,1043
552,ESR1,SNAI2,0.28898991285487236,1044
1783,STAT6,YBX1,0.28898991285487236,1045
1405,RUNX1,SMARCA1,0.28898991285487236,1046
859,HNRNPD,ATF1_negation,0.28898991285487236,1047
1323,PIAS1,ZNF148,0.28898991285487236,1048
180,BCL6,CEBPD_negation,0.28898991285487236,1049
1279,NANOG,ATF1_negation,0.28898991285487236,1050
1254,KLF8,TWIST1_negation,0.28898991285487236,1051
2138,CEBPD_negation,HDAC1_negation,0.28898991285487236,1052
743,HIF1A,ARNT_negation,0.28898991285487236,1053
2327,KLF2_negation,TWIST2_negation,0.28898991285487236,1054
138,ATF6,ZIC1_negation,0.28898991285487236,1055
1804,STAT6,POU4F2_negation,0.2894275620558262,1056
1690,SOX17,POU4F2_negation,0.2894275620558262,1057
1502,SMARCA1,WT1,0.2894275620558262,1058
1535,SMARCA1,USF2_negation,0.2894275620558262,1059
966,IKBKB,ZNF148,0.2921959390234021,1060
937,HSF1,TCF4_negation,0.2921959390234021,1061
2093,BCL6_negation,RUNX1_negation,0.2921959390234021,1062
2003,AR_negation,NFKB1_negation,0.2921959390234021,1063
798,HMGA1,ZNF148,0.2921959390234021,1064
1548,SMARCB1,ZNF148,0.2921959390234021,1065
1505,SMARCA1,ZNF148,0.2921959390234021,1066
230,BRCA1,SMARCB1,0.2942779443160704,1067
215,BRCA1,HMGA1,0.2942779443160704,1068
218,BRCA1,IKBKB,0.2942779443160704,1069
795,HMGA1,WT1,0.3017107967453205,1070
1607,SNAI1,NFKB1_negation,0.3017107967453205,1071
963,IKBKB,WT1,0.3017107967453205,1072
1545,SMARCB1,WT1,0.3017107967453205,1073
1996,AR_negation,ESR2_negation,0.3017107967453205,1074
1619,SNAI1,TWIST2_negation,0.3017107967453205,1075
2000,AR_negation,HIF1A_negation,0.3073761986151635,1076
588,ESR1,TWIST1_negation,0.3073761986151635,1077
1552,SMARCB1,ATF1_negation,0.3073761986151635,1078
1639,SNAI2,CREB3_negation,0.3073761986151635,1079
160,BCL6,RUNX1,0.3073761986151635,1080
464,DNMT1,TWIST2_negation,0.3073761986151635,1081
441,DNMT1,BRPF1_negation,0.3073761986151635,1082
802,HMGA1,ATF1_negation,0.3073761986151635,1083
2309,HIF1A_negation,TWIST2_negation,0.3073761986151635,1084
2120,BRPF1_negation,RUNX1_negation,0.3073761986151635,1085
2281,HDAC2_negation,RUNX1_negation,0.3073761986151635,1086
1351,PIAS1,TWIST1_negation,0.3073761986151635,1087
970,IKBKB,ATF1_negation,0.3073761986151635,1088
568,ESR1,CREB3_negation,0.3073761986151635,1089
1519,SMARCA1,HIF1A_negation,0.3073761986151635,1090
1905,ZNF143,KLF2_negation,0.3073761986151635,1091
1970,ZNF76,KLF2_negation,0.3073761986151635,1092
644,ESR2,SP1_negation,0.3073761986151635,1093
1826,WT1,BCL6_negation,0.30797394641995335,1094
833,HNRNPD,IKBKB,0.30797394641995335,1095
1265,NANOG,SMARCB1,0.30797394641995335,1096
774,HMGA1,HNRNPD,0.30797394641995335,1097
1568,SMARCB1,RUNX1_negation,0.30797394641995335,1098
986,IKBKB,RUNX1_negation,0.30797394641995335,1099
940,HSF1,TWIST2_negation,0.30797394641995335,1100
818,HMGA1,RUNX1_negation,0.30797394641995335,1101
548,ESR1,SMAD4,0.30797394641995335,1102
950,IKBKB,NANOG,0.30797394641995335,1103
156,BCL6,KLF8,0.30797394641995335,1104
1477,SMAD4,NFATC3_negation,0.30797394641995335,1105
845,HNRNPD,SMARCB1,0.30797394641995335,1106
782,HMGA1,NANOG,0.30797394641995335,1107
681,GABPA,ZNF148,0.30797394641995335,1108
2402,RUNX1_negation,TWIST2_negation,0.30797394641995335,1109
523,ELK1,STAT1_negation,0.31152274829652077,1110
729,HIF1A,SMARCA1,0.31152274829652077,1111
125,ATF6,RUNX1_negation,0.31152274829652077,1112
1844,WT1,SP1_negation,0.31152274829652077,1113
2440,SPI1_negation,STAT1_negation,0.31152274829652077,1114
617,ESR2,STAT6,0.31152274829652077,1115
2312,HIF1A_negation,ZBTB2_negation,0.31152274829652077,1116
2151,CEBPD_negation,STAT1_negation,0.31152274829652077,1117
1461,SMAD4,ZNF148,0.31221595742227226,1118
1389,RORA,POU4F2_negation,0.31221595742227226,1119
657,GABPA,HNRNPD,0.32087966362900444,1120
665,GABPA,NANOG,0.32087966362900444,1121
266,BRCA1,TCF4_negation,0.32087966362900444,1122
2217,ESR2_negation,POU4F2_negation,0.32087966362900444,1123
898,HSF1,RUNX1,0.32087966362900444,1124
1168,KLF2,SNAI2,0.32087966362900444,1125
530,ELK1,ZBTB2_negation,0.32087966362900444,1126
1255,KLF8,TWIST2_negation,0.32087966362900444,1127
1452,SMAD4,SNAI1,0.32134003934256683,1128
449,DNMT1,HIF1A_negation,0.32768259888707907,1129
1857,YBX1,ZNF76,0.32768259888707907,1130
1855,YBX1,ZNF143,0.32768259888707907,1131
1420,RUNX1,ATF1_negation,0.32768259888707907,1132
766,HIF1A,TCF4_negation,0.32768259888707907,1133
1824,WT1,ARNT_negation,0.32768259888707907,1134
2275,HDAC2_negation,HIF1A_negation,0.32768259888707907,1135
497,ELK1,ZNF143,0.3285413011686174,1136
499,ELK1,ZNF76,0.3285413011686174,1137
838,HNRNPD,KLF8,0.3285413011686174,1138
709,GABPA,TWIST1_negation,0.3285413011686174,1139
668,GABPA,RUNX1,0.3285413011686174,1140
1210,KLF8,NANOG,0.3285413011686174,1141
658,GABPA,HSF1,0.3317033368162712,1142
893,HSF1,KLF2,0.33335848782945754,1143
51,ASH1L,KLF2_negation,0.33335848782945754,1144
934,HSF1,SP1_negation,0.33335848782945754,1145
1106,IRF2,ZIC1_negation,0.33335848782945754,1146
196,BCL6,SP1_negation,0.33335848782945754,1147
669,GABPA,SMAD4,0.3365020078972836,1148
2223,ESR2_negation,STAT1_negation,0.342009969243836,1149
1044,IRF1,SPI1_negation,0.342009969243836,1150
1779,STAT5A,YY1_negation,0.34957743582836187,1151
2483,YY1_negation,ZIC1_negation,0.34957743582836187,1152
2458,TCF4_negation,TWIST1_negation,0.34957743582836187,1153
2181,CREB3_negation,USF2_negation,0.34957743582836187,1154
2157,CEBPD_negation,YY1_negation,0.34957743582836187,1155
401,CREBBP,USF2_negation,0.34957743582836187,1156
1615,SNAI1,STAT1_negation,0.35170029706800565,1157
805,HMGA1,CEBPD_negation,0.35170029706800565,1158
2129,BRPF1_negation,TWIST2_negation,0.35170029706800565,1159
1069,IRF2,STAT6,0.35170029706800565,1160
431,DNMT1,STAT6,0.35170029706800565,1161
1555,SMARCB1,CEBPD_negation,0.35170029706800565,1162
973,IKBKB,CEBPD_negation,0.35170029706800565,1163
1232,KLF8,BRPF1_negation,0.35170029706800565,1164
1281,NANOG,BRPF1_negation,0.35170029706800565,1165
861,HNRNPD,BRPF1_negation,0.35170029706800565,1166
2401,RUNX1_negation,TWIST1_negation,0.35170029706800565,1167
1512,SMARCA1,CEBPD_negation,0.35170029706800565,1168
2039,ARNT_negation,SP1_negation,0.35170029706800565,1169
1484,SMAD4,SP1_negation,0.35170029706800565,1170
1041,IRF1,RXRA_negation,0.35170029706800565,1171
318,CEBPD,HDAC1_negation,0.35170029706800565,1172
2155,CEBPD_negation,TWIST2_negation,0.35170029706800565,1173
1821,WT1,ZNF148,0.3530345007702244,1174
819,HMGA1,RXRA_negation,0.3530345007702244,1175
1569,SMARCB1,RXRA_negation,0.3530345007702244,1176
731,HIF1A,SNAI1,0.3530345007702244,1177
987,IKBKB,RXRA_negation,0.3530345007702244,1178
586,ESR1,TCF4_negation,0.35867827903956906,1179
2184,CREB3_negation,ZIC1_negation,0.35867827903956906,1180
2441,SPI1_negation,TCF4_negation,0.35867827903956906,1181
411,DNMT1,HNRNPD,0.35867827903956906,1182
419,DNMT1,NANOG,0.35867827903956906,1183
2429,SEC14L2_negation,ZIC1_negation,0.35867827903956906,1184
2479,USF2_negation,YY1_negation,0.3635190380760557,1185
1235,KLF8,CREM_negation,0.3655866895491895,1186
2090,BCL6_negation,NFKB1_negation,0.3655866895491895,1187
1525,SMARCA1,RUNX1_negation,0.3655866895491895,1188
1251,KLF8,STAT1_negation,0.3655866895491895,1189
123,ATF6,PARP1_negation,0.3655866895491895,1190
1372,RORA,AR_negation,0.3702200974873398,1191
1399,RORA,TWIST2_negation,0.3702200974873398,1192
1628,SNAI2,WT1,0.3702200974873398,1193
1839,WT1,PARP1_negation,0.3731752911577242,1194
1231,KLF8,BCL6_negation,0.37660662495902286,1195
1243,KLF8,NFKB1_negation,0.37660662495902286,1196
102,ATF6,WT1,0.37660662495902286,1197
928,HSF1,NFKB1_negation,0.37660662495902286,1198
2228,ESR2_negation,USF2_negation,0.37834201186813093,1199
621,ESR2,ZNF148,0.37834201186813093,1200
2452,STAT1_negation,TWIST2_negation,0.37834201186813093,1201
2061,ATF1_negation,NFATC3_negation,0.37834201186813093,1202
1503,SMARCA1,YBX1,0.37834201186813093,1203
1810,STAT6,STAT1_negation,0.37834201186813093,1204
423,DNMT1,SMAD4,0.37834201186813093,1205
1592,SNAI1,AR_negation,0.38863660649463555,1206
2051,ATF1_negation,BRPF1_negation,0.3893027809936636,1207
942,HSF1,YY1_negation,0.3893027809936636,1208
1646,SNAI2,KLF2_negation,0.3893027809936636,1209
1882,YBX1,TCF4_negation,0.3893027809936636,1210
2179,CREB3_negation,TWIST1_negation,0.3893027809936636,1211
2022,ARNT_negation,BRPF1_negation,0.3893027809936636,1212
391,CREBBP,RUNX1_negation,0.3893027809936636,1213
553,ESR1,SOX17,0.3893027809936636,1214
1509,SMARCA1,ATF1_negation,0.3893027809936636,1215
2331,KLF2_negation,ZIC1_negation,0.3893027809936636,1216
2103,BCL6_negation,USF2_negation,0.3923220911820737,1217
2220,ESR2_negation,SEC14L2_negation,0.3923220911820737,1218
100,ATF6,STAT5A,0.3923220911820737,1219
1952,ZNF148,TWIST2_negation,0.3923220911820737,1220
1412,RUNX1,STAT6,0.3923220911820737,1221
936,HSF1,STAT1_negation,0.3923220911820737,1222
1777,STAT5A,TWIST2_negation,0.4029740458836189,1223
714,GABPA,ZIC1_negation,0.4029740458836189,1224
82,ATF6,HSF1,0.4029740458836189,1225
607,ESR2,RORA,0.4029740458836189,1226
2349,NFKB1_negation,PARP1_negation,0.4029740458836189,1227
111,ATF6,BRPF1_negation,0.4029740458836189,1228
1827,WT1,BRPF1_negation,0.4029740458836189,1229
2133,BRPF1_negation,ZIC1_negation,0.40998035946372396,1230
1799,STAT6,HIF1A_negation,0.40998035946372396,1231
329,CEBPD,SP1_negation,0.40998035946372396,1232
2211,ESR2_negation,HDAC2_negation,0.40998035946372396,1233
812,HMGA1,HIF1A_negation,0.40998035946372396,1234
1562,SMARCB1,HIF1A_negation,0.40998035946372396,1235
1793,STAT6,CREB3_negation,0.40998035946372396,1236
629,ESR2,CREB3_negation,0.40998035946372396,1237
727,HIF1A,RUNX1,0.40998035946372396,1238
2072,ATF1_negation,TRIB3_negation,0.40998035946372396,1239
2185,CREM_negation,ESR2_negation,0.40998035946372396,1240
924,HSF1,HDAC2_negation,0.40998035946372396,1241
277,CEBPD,ESR1,0.40998035946372396,1242
1129,IRF7,ATF1_negation,0.40998035946372396,1243
768,HIF1A,TWIST1_negation,0.40998035946372396,1244
592,ESR1,ZBTB2_negation,0.40998035946372396,1245
2098,BCL6_negation,STAT1_negation,0.40998035946372396,1246
2057,ATF1_negation,HDAC1_negation,0.40998035946372396,1247
980,IKBKB,HIF1A_negation,0.40998035946372396,1248
1313,PIAS1,SMARCB1,0.41147825012002653,1249
951,IKBKB,PIAS1,0.41147825012002653,1250
1526,SMARCA1,RXRA_negation,0.41147825012002653,1251
2382,POU4F2_negation,SEC14L2_negation,0.41147825012002653,1252
1787,STAT6,AR_negation,0.41147825012002653,1253
783,HMGA1,PIAS1,0.41147825012002653,1254
213,BRCA1,GABPA,0.4153763524288233,1255
201,BCL6,TWIST1_negation,0.4233255359070939,1256
2398,RUNX1_negation,STAT1_negation,0.4233255359070939,1257
2254,HDAC1_negation,HDAC2_negation,0.4233255359070939,1258
2318,KLF2_negation,RUNX1_negation,0.4233255359070939,1259
1101,IRF2,TWIST1_negation,0.4233255359070939,1260
888,HNRNPD,ZIC1_negation,0.4233255359070939,1261
50,ASH1L,HIF1A_negation,0.4233255359070939,1262
765,HIF1A,STAT1_negation,0.4233255359070939,1263
1308,NANOG,ZIC1_negation,0.4233255359070939,1264
1664,SNAI2,ZIC1_negation,0.4233255359070939,1265
637,ESR2,NFATC3_negation,0.4233255359070939,1266
193,BCL6,RUNX1_negation,0.4233255359070939,1267
1162,KLF2,RORA,0.42444849000043156,1268
1570,SMARCB1,SEC14L2_negation,0.42444849000043156,1269
820,HMGA1,SEC14L2_negation,0.42444849000043156,1270
988,IKBKB,SEC14L2_negation,0.42444849000043156,1271
468,DNMT1,ZIC1_negation,0.42936611475279235,1272
2362,NFKB1_negation,YY1_negation,0.42936611475279235,1273
2306,HIF1A_negation,TCF4_negation,0.42936611475279235,1274
2472,TWIST1_negation,YY1_negation,0.42936611475279235,1275
1337,PIAS1,HIF1A_negation,0.42936611475279235,1276
171,BCL6,YBX1,0.42936611475279235,1277
738,HIF1A,YBX1,0.42936611475279235,1278
366,CREBBP,STAT5A,0.42936611475279235,1279
1539,SMARCB1,SNAI1,0.4295884194489657,1280
260,BRCA1,RUNX1_negation,0.4295884194489657,1281
957,IKBKB,SNAI1,0.4295884194489657,1282
789,HMGA1,SNAI1,0.4295884194489657,1283
851,HNRNPD,STAT6,0.43294388529593303,1284
1834,WT1,HDAC2_negation,0.43294388529593303,1285
520,ELK1,SEC14L2_negation,0.43294388529593303,1286
1305,NANOG,USF2_negation,0.43294388529593303,1287
579,ESR1,POU4F2_negation,0.43294388529593303,1288
1467,SMAD4,BRPF1_negation,0.43294388529593303,1289
885,HNRNPD,USF2_negation,0.43294388529593303,1290
1271,NANOG,STAT6,0.43294388529593303,1291
737,HIF1A,WT1,0.43294388529593303,1292
1489,SMAD4,TWIST1_negation,0.43294388529593303,1293
769,HIF1A,TWIST2_negation,0.43294388529593303,1294
1902,ZNF143,HDAC1_negation,0.44036140221758696,1295
1020,IRF1,ZNF148,0.44036140221758696,1296
1049,IRF1,TWIST2_negation,0.44036140221758696,1297
2375,PARP1_negation,TWIST2_negation,0.44036140221758696,1298
1239,KLF8,HDAC2_negation,0.44036140221758696,1299
1967,ZNF76,HDAC1_negation,0.44036140221758696,1300
2336,NFATC3_negation,RXRA_negation,0.4463498752811679,1301
728,HIF1A,SMAD4,0.4463498752811679,1302
775,HMGA1,HSF1,0.4463498752811679,1303
901,HSF1,SMARCB1,0.4463498752811679,1304
701,GABPA,RUNX1_negation,0.4463498752811679,1305
1245,KLF8,POU4F2_negation,0.4463498752811679,1306
1688,SOX17,NFKB1_negation,0.4463498752811679,1307
889,HSF1,IKBKB,0.4463498752811679,1308
2389,POU4F2_negation,TWIST2_negation,0.4463498752811679,1309
1524,SMARCA1,POU4F2_negation,0.4463498752811679,1310
1789,STAT6,ATF1_negation,0.4495228226300384,1311
2276,HDAC2_negation,KLF2_negation,0.4495228226300384,1312
1847,WT1,TCF4_negation,0.4495228226300384,1313
1439,RUNX1,SP1_negation,0.4495228226300384,1314
593,ESR1,ZIC1_negation,0.4495228226300384,1315
2128,BRPF1_negation,TWIST1_negation,0.4495228226300384,1316
2294,HDAC2_negation,ZIC1_negation,0.4495228226300384,1317
148,BCL6,HMGA1,0.4513474912292601,1318
151,BCL6,IKBKB,0.4513474912292601,1319
163,BCL6,SMARCB1,0.4513474912292601,1320
1167,KLF2,SNAI1,0.4513474912292601,1321
253,BRCA1,HDAC2_negation,0.4556241934942558,1322
293,CEBPD,RUNX1,0.46046708578101436,1323
569,ESR1,CREM_negation,0.46046708578101436,1324
1290,NANOG,KLF2_negation,0.46046708578101436,1325
1204,KLF2,TWIST1_negation,0.46046708578101436,1326
870,HNRNPD,KLF2_negation,0.46046708578101436,1327
2357,NFKB1_negation,TCF4_negation,0.46046708578101436,1328
1310,PIAS1,RUNX1,0.46046708578101436,1329
2200,CREM_negation,STAT1_negation,0.46046708578101436,1330
740,HIF1A,ZNF148,0.46046708578101436,1331
551,ESR1,SNAI1,0.46046708578101436,1332
1936,ZNF148,HDAC2_negation,0.46046708578101436,1333
2201,CREM_negation,TCF4_negation,0.46046708578101436,1334
1348,PIAS1,STAT1_negation,0.46046708578101436,1335
2379,PARP1_negation,ZIC1_negation,0.46046708578101436,1336
1694,SOX17,SP1_negation,0.46046708578101436,1337
991,IKBKB,STAT1_negation,0.467756640394407,1338
1993,AR_negation,CEBPD_negation,0.467756640394407,1339
2317,KLF2_negation,POU4F2_negation,0.467756640394407,1340
1033,IRF1,HDAC2_negation,0.467756640394407,1341
2386,POU4F2_negation,TCF4_negation,0.467756640394407,1342
879,HNRNPD,SPI1_negation,0.467756640394407,1343
823,HMGA1,STAT1_negation,0.467756640394407,1344
1299,NANOG,SPI1_negation,0.467756640394407,1345
1573,SMARCB1,STAT1_negation,0.467756640394407,1346
2361,NFKB1_negation,USF2_negation,0.467756640394407,1347
1955,ZNF148,ZBTB2_negation,0.467756640394407,1348
326,CEBPD,RUNX1_negation,0.467756640394407,1349
1586,SNAI1,STAT6,0.4683402951612296,1350
659,GABPA,IKBKB,0.4683402951612296,1351
656,GABPA,HMGA1,0.4683402951612296,1352
671,GABPA,SMARCB1,0.4683402951612296,1353
804,HMGA1,BRPF1_negation,0.4731575842311035,1354
972,IKBKB,BRPF1_negation,0.4731575842311035,1355
640,ESR2,POU4F2_negation,0.4731575842311035,1356
2473,TWIST1_negation,ZBTB2_negation,0.4731575842311035,1357
107,ATF6,AR_negation,0.4731575842311035,1358
2257,HDAC1_negation,NFATC3_negation,0.4731575842311035,1359
1554,SMARCB1,BRPF1_negation,0.4731575842311035,1360
231,BRCA1,SNAI1,0.4752335727024955,1361
2095,BCL6_negation,SEC14L2_negation,0.4774298898409179,1362
453,DNMT1,PARP1_negation,0.4774298898409179,1363
2421,SEC14L2_negation,STAT1_negation,0.4774298898409179,1364
1390,RORA,RUNX1_negation,0.4809623474611167,1365
98,ATF6,SOX17,0.4809623474611167,1366
1470,SMAD4,CREM_negation,0.4809623474611167,1367
1942,ZNF148,POU4F2_negation,0.4809623474611167,1368
1468,SMAD4,CEBPD_negation,0.4839777151602582,1369
690,GABPA,CREM_negation,0.4839777151602582,1370
137,ATF6,ZBTB2_negation,0.4839777151602582,1371
1454,SMAD4,SOX17,0.4866143052303307,1372
1871,YBX1,KLF2_negation,0.4866143052303307,1373
1223,KLF8,WT1,0.4866143052303307,1374
1609,SNAI1,POU4F2_negation,0.4866143052303307,1375
1359,RORA,SMARCA1,0.48896332333880216,1376
447,DNMT1,HDAC1_negation,0.4926045343698951,1377
747,HIF1A,CEBPD_negation,0.503760021607027,1378
574,ESR1,HIF1A_negation,0.503760021607027,1379
2087,BCL6_negation,HIF1A_negation,0.503760021607027,1380
2078,ATF1_negation,ZIC1_negation,0.503760021607027,1381
1808,STAT6,SP1_negation,0.5072748297727674,1382
1289,NANOG,HIF1A_negation,0.5072748297727674,1383
2126,BRPF1_negation,TCF4_negation,0.5072748297727674,1384
1411,RUNX1,STAT5A,0.5072748297727674,1385
440,DNMT1,BCL6_negation,0.5072748297727674,1386
549,ESR1,SMARCA1,0.5072748297727674,1387
2324,KLF2_negation,TCF4_negation,0.5072748297727674,1388
869,HNRNPD,HIF1A_negation,0.5072748297727674,1389
560,ESR1,ZNF148,0.5072748297727674,1390
1959,ZNF76,ATF1_negation,0.5072748297727674,1391
1449,RUNX1,ZIC1_negation,0.5072748297727674,1392
1894,ZNF143,ATF1_negation,0.5072748297727674,1393
1160,KLF2,NANOG,0.50946056375945,1394
638,ESR2,NFKB1_negation,0.50946056375945,1395
2374,PARP1_negation,TWIST1_negation,0.50946056375945,1396
837,HNRNPD,KLF2,0.50946056375945,1397
2080,BCL6_negation,CEBPD_negation,0.50946056375945,1398
1192,KLF2,NFATC3_negation,0.50946056375945,1399
1513,SMARCA1,CREB3_negation,0.50946056375945,1400
1189,KLF2,HDAC2_negation,0.5111549437551591,1401
1206,KLF2,USF2_negation,0.5111549437551591,1402
2438,SP1_negation,ZBTB2_negation,0.5111549437551591,1403
2266,HDAC1_negation,STAT1_negation,0.5111549437551591,1404
2280,HDAC2_negation,POU4F2_negation,0.5111549437551591,1405
117,ATF6,HDAC1_negation,0.5111549437551591,1406
533,ESR1,GABPA,0.5111549437551591,1407
2383,POU4F2_negation,SP1_negation,0.5111549437551591,1408
717,HIF1A,HSF1,0.5125983887024609,1409
1795,STAT6,ESR2_negation,0.5125983887024609,1410
730,HIF1A,SMARCB1,0.5125983887024609,1411
715,HIF1A,HMGA1,0.5125983887024609,1412
941,HSF1,USF2_negation,0.5125983887024609,1413
718,HIF1A,IKBKB,0.5125983887024609,1414
1203,KLF2,TRIB3_negation,0.5138890992323606,1415
1458,SMAD4,WT1,0.5138890992323606,1416
757,HIF1A,NFKB1_negation,0.5138890992323606,1417
2381,POU4F2_negation,RXRA_negation,0.5138890992323606,1418
477,ELK1,IRF1,0.5138890992323606,1419
1107,IRF7,KLF2,0.5138890992323606,1420
161,BCL6,SMAD4,0.5150764399120411,1421
985,IKBKB,POU4F2_negation,0.5150764399120411,1422
1567,SMARCB1,POU4F2_negation,0.5150764399120411,1423
817,HMGA1,POU4F2_negation,0.5150764399120411,1424
732,HIF1A,SNAI2,0.5150764399120411,1425
781,HMGA1,KLF8,0.5161888506769242,1426
897,HSF1,RORA,0.5161888506769242,1427
687,GABPA,BRPF1_negation,0.5161888506769242,1428
1216,KLF8,SMARCB1,0.5161888506769242,1429
1782,STAT6,WT1,0.5161888506769242,1430
1689,SOX17,PARP1_negation,0.5161888506769242,1431
949,IKBKB,KLF8,0.5161888506769242,1432
670,GABPA,SMARCA1,0.519230244426206,1433
78,ATF6,GABPA,0.5473531406632874,1434
700,GABPA,POU4F2_negation,0.5477958386063654,1435
1595,SNAI1,BCL6_negation,0.5477958386063654,1436
1676,SOX17,BCL6_negation,0.549480851822062,1437
194,BCL6,RXRA_negation,0.549480851822062,1438
273,BRCA1,ZIC1_negation,0.549480851822062,1439
124,ATF6,POU4F2_negation,0.549480851822062,1440
895,HSF1,NANOG,0.549480851822062,1441
1945,ZNF148,SEC14L2_negation,0.549480851822062,1442
832,HNRNPD,HSF1,0.549480851822062,1443
1644,SNAI2,HDAC2_negation,0.549480851822062,1444
48,ASH1L,HDAC1_negation,0.549480851822062,1445
285,CEBPD,IRF1,0.5509492667422128,1446
183,BCL6,ESR2_negation,0.5509492667422128,1447
2352,NFKB1_negation,RXRA_negation,0.5509492667422128,1448
918,HSF1,CEBPD_negation,0.5509492667422128,1449
306,CEBPD,ZNF148,0.5531166928833182,1450
745,HIF1A,BCL6_negation,0.5531166928833182,1451
2187,CREM_negation,HDAC1_negation,0.5531166928833182,1452
2277,HDAC2_negation,NFATC3_negation,0.5531166928833182,1453
1132,IRF7,CEBPD_negation,0.5531166928833182,1454
2290,HDAC2_negation,TWIST2_negation,0.5531166928833182,1455
2380,POU4F2_negation,RUNX1_negation,0.5531166928833182,1456
648,ESR2,TRIB3_negation,0.5531166928833182,1457
871,HNRNPD,NFATC3_negation,0.5531166928833182,1458
1275,NANOG,ZNF148,0.5531166928833182,1459
1618,SNAI1,TWIST1_negation,0.5531166928833182,1460
602,ESR2,IRF7,0.5531166928833182,1461
1291,NANOG,NFATC3_negation,0.5531166928833182,1462
855,HNRNPD,ZNF148,0.5531166928833182,1463
878,HNRNPD,SP1_negation,0.5531166928833182,1464
1298,NANOG,SP1_negation,0.5531166928833182,1465
2122,BRPF1_negation,SEC14L2_negation,0.5531166928833182,1466
2153,CEBPD_negation,TRIB3_negation,0.5531166928833182,1467
2043,ARNT_negation,TRIB3_negation,0.5564211173407808,1468
2410,RXRA_negation,STAT1_negation,0.5564211173407808,1469
1797,STAT6,HDAC1_negation,0.5564211173407808,1470
1128,IRF7,ARNT_negation,0.5564211173407808,1471
2447,SPI1_negation,ZBTB2_negation,0.5564211173407808,1472
2079,BCL6_negation,BRPF1_negation,0.5564211173407808,1473
2147,CEBPD_negation,RXRA_negation,0.5564211173407808,1474
1656,SNAI2,STAT1_negation,0.5564211173407808,1475
1408,RUNX1,SNAI2,0.5564211173407808,1476
424,DNMT1,SMARCA1,0.5564211173407808,1477
2134,CEBPD_negation,CREB3_negation,0.5564211173407808,1478
2287,HDAC2_negation,TCF4_negation,0.5564211173407808,1479
2038,ARNT_negation,SEC14L2_negation,0.5564211173407808,1480
457,DNMT1,SEC14L2_negation,0.5564211173407808,1481
2261,HDAC1_negation,RUNX1_negation,0.561792638270301,1482
535,ESR1,HMGA1,0.561792638270301,1483
1776,STAT5A,TWIST1_negation,0.561792638270301,1484
2305,HIF1A_negation,STAT1_negation,0.561792638270301,1485
547,ESR1,RUNX1,0.561792638270301,1486
1884,YBX1,TWIST1_negation,0.561792638270301,1487
465,DNMT1,USF2_negation,0.561792638270301,1488
550,ESR1,SMARCB1,0.561792638270301,1489
2011,AR_negation,STAT1_negation,0.561792638270301,1490
538,ESR1,IKBKB,0.561792638270301,1491
454,DNMT1,POU4F2_negation,0.561792638270301,1492
635,ESR2,HIF1A_negation,0.5716736229859197,1493
1362,RORA,SNAI2,0.5732589167539804,1494
233,BRCA1,SOX17,0.5732589167539804,1495
139,BCL6,BRCA1,0.576794320967152,1496
1252,KLF8,TCF4_negation,0.5786326757583955,1497
1649,SNAI2,PARP1_negation,0.580969836333039,1498
1010,IRF1,SMARCB1,0.5839815022471857,1499
2006,AR_negation,RUNX1_negation,0.5839815022471857,1500
162,BCL6,SMARCA1,0.5839815022471857,1501
945,IKBKB,IRF1,0.5839815022471857,1502
904,HSF1,SOX17,0.5839815022471857,1503
1215,KLF8,SMARCA1,0.5839815022471857,1504
777,HMGA1,IRF1,0.5839815022471857,1505
1798,STAT6,HDAC2_negation,0.5839815022471857,1506
1319,PIAS1,STAT6,0.5839815022471857,1507
