,gene_1,gene_2,HG_pval,rank
537,SF1,RXRA_negation,0.9693797316575716,1059
575,SMAD3,SPI1_negation,0.970041717738821,1060
637,SOX17,NFKB1_negation,0.9718122410514589,1061
336,HOXA7,BCL6_negation,0.9747974322939349,1062
731,STAT6,RELA_negation,0.9747974322939349,1063
935,ZNF76,RELA_negation,0.9747974322939349,1064
287,FOS,TP63,0.9747974322939349,1065
395,KLF2,ZBTB2_negation,0.9747974322939349,1066
657,SPI1,ZNF76,0.9747974322939349,1067
229,ERCC2,ZBTB2_negation,0.9750398704163703,1068
445,PKNOX1,TP63,0.9752355999307173,1069
642,SOX17,SPI1_negation,0.9752355999307173,1070
541,SF1,TWIST2_negation,0.9752355999307173,1071
195,ERCC2,SMARCB1,0.9752355999307173,1072
186,ERCC2,ESR2,0.9755067119892152,1073
244,ESR2,TP53,0.9755067119892152,1074
933,ZNF76,KLF4_negation,0.9762108872664333,1075
875,WT1,ZBTB2_negation,0.9764982740535411,1076
610,SMARCB1,TWIST2_negation,0.9766988262608663,1077
1099,FOXO1_negation,NFKB1_negation,0.9783969790421493,1078
333,HOXA7,ZNF76,0.9783969790421493,1079
1115,KLF4_negation,SPI1_negation,0.9790075997640886,1080
633,SOX17,E2F1_negation,0.9793053215003689,1081
1146,RXRA_negation,WWTR1_negation,0.9793053215003689,1082
1124,NFKB1_negation,SP1_negation,0.9793053215003689,1083
820,TP63,TWIST2_negation,0.9793053215003689,1084
619,SOX17,TP53,0.9800705370784518,1085
535,SF1,NFKB1_negation,0.9800705370784518,1086
1175,WWTR1_negation,ZBTB2_negation,0.9804523190519828,1087
1060,CREB3_negation,NFKB1_negation,0.980960887463573,1088
1070,CREB3_negation,ZBTB2_negation,0.980960887463573,1089
257,ESR2,CREB3_negation,0.980960887463573,1090
1173,WT1_negation,WWTR1_negation,0.983045268695881,1091
765,TCF4,TWIST2_negation,0.9830948457226651,1092
518,SF1,TP63,0.9837789008803232,1093
221,ERCC2,RXRA_negation,0.9837789008803232,1094
1164,SPI1_negation,WWTR1_negation,0.9852092844763835,1095
940,ZNF76,TWIST2_negation,0.98656969376936,1096
934,ZNF76,NFKB1_negation,0.98656969376936,1097
355,HOXA7,ZBTB2_negation,0.9867313108102409,1098
570,SMAD3,NFKB1_negation,0.9867751984678108,1099
640,SOX17,SMAD3_negation,0.9876842943666551,1100
638,SOX17,RELA_negation,0.9897279503604381,1101
328,HOXA7,TP63,0.9908364582110031,1102
739,STAT6,WWTR1_negation,0.9917925159722023,1103
787,TP53,NFKB1_negation,0.9917925159722023,1104
585,SMARCB1,TCF4,0.9921678600960818,1105
1134,RELA_negation,SPI1_negation,0.9924749888012618,1106
943,ZNF76,WWTR1_negation,0.9929156005145536,1107
700,STAT3,NFKB1_negation,0.9930902610417244,1108
647,SOX17,ZBTB2_negation,0.993284800847332,1109
250,ESR2,ZNF76,0.993452722217274,1110
867,WT1,RXRA_negation,0.9946449523080478,1111
511,SF1,SMARCB1,0.994785242927003,1112
1131,RELA_negation,RXRA_negation,0.9958523534572387,1113
853,WT1,ZNF76,0.9958528237148623,1114
984,ATF2_negation,WWTR1_negation,0.9958595063269853,1115
587,SMARCB1,TP63,0.9960318106136552,1116
1130,NFKB1_negation,ZBTB2_negation,0.9960318106136552,1117
553,SMAD3,TP63,0.9967055851858635,1118
207,ERCC2,ZNF76,0.9972924978834633,1119
1125,NFKB1_negation,SPI1_negation,0.9973884120133857,1120
819,TP63,SPI1_negation,0.9975163891195469,1121
1000,BCL6_negation,TWIST2_negation,0.9975163891195469,1122
1129,NFKB1_negation,WWTR1_negation,0.9975163891195469,1123
865,WT1,NFKB1_negation,0.9975163891195469,1124
523,SF1,ZNF76,0.9977597944092353,1125
816,TP63,RXRA_negation,0.9979275662452086,1126
1142,RXRA_negation,SPI1_negation,0.9980798974707151,1127
977,ATF2_negation,RXRA_negation,0.9981812764197324,1128
646,SOX17,WWTR1_negation,0.998336509553515,1129
981,ATF2_negation,TWIST2_negation,0.998336509553515,1130
936,ZNF76,RXRA_negation,0.9985133714556805,1131
292,FOS,ZNF76,0.9988068787481459,1132
592,SMARCB1,ZNF76,0.9988068787481459,1133
804,TP63,ATF2_negation,0.9988068787481459,1134
1147,RXRA_negation,ZBTB2_negation,0.99893325061714,1135
1126,NFKB1_negation,TWIST2_negation,0.9989810825231106,1136
595,SMARCB1,BCL6_negation,0.9991160425878545,1137
345,HOXA7,NFKB1_negation,0.9991476978929185,1138
510,SF1,SMAD3,0.9991972938245837,1139
802,TP63,ZNF76,0.9993476367845062,1140
320,HOXA7,SMAD3,0.9994966035675545,1141
604,SMARCB1,NFKB1_negation,0.9995036321698165,1142
547,SMAD3,SOX17,0.999569095814368,1143
627,SOX17,ATF2_negation,0.9996543071454698,1144
822,TP63,WT1_negation,0.9996576958458736,1145
617,SOX17,STAT6,0.9996576958458736,1146
824,TP63,ZBTB2_negation,0.9996760588811351,1147
814,TP63,NFKB1_negation,0.999760404772104,1148
713,STAT6,TP63,0.9997607538964463,1149
25,CEBPE,ZNF76,0.9997927824112887,1150
196,ERCC2,SOX17,0.9998128441081515,1151
558,SMAD3,ZNF76,0.9998346302464843,1152
944,ZNF76,ZBTB2_negation,0.9998346302464843,1153
594,SMARCB1,ATF2_negation,0.9998655239079588,1154
209,ERCC2,ATF2_negation,0.999885848958427,1155
985,ATF2_negation,ZBTB2_negation,0.9998938860534087,1156
718,STAT6,ZNF76,0.9998938860534087,1157
620,SOX17,TP63,0.9999163737407826,1158
512,SF1,SOX17,0.9999360931393523,1159
639,SOX17,RXRA_negation,0.9999832326522845,1160
924,ZNF76,ATF2_negation,0.9999872611927142,1161
625,SOX17,ZNF76,0.9999873767264555,1162
580,SMAD3,ZBTB2_negation,0.9999946187656272,1163
68,CREM,USF2,1.0,1164
216,ERCC2,ERG_negation,1.0,1165
609,SMARCB1,SPI1_negation,1.0,1166
239,ESR2,SOX17,1.0,1167
674,SPI1,SPI1_negation,1.0,1168
1161,SPI1_negation,TWIST2_negation,1.0,1169
268,ESR2,TWIST2_negation,1.0,1170
286,FOS,TP53,1.0,1171
573,SMAD3,SMAD3_negation,1.0,1172
873,WT1,WT1_negation,1.0,1173
938,ZNF76,SP1_negation,1.0,1174
238,ESR2,SMARCB1,1.0,1175
530,SF1,CREB3_negation,1.0,1176
