,gene_1,gene_2,HG_pval,rank
2034,SPI1,USF2_negation,5.4811442102809534e-09,499
1254,MYBL1,SNAI1,5.9339403049633405e-09,500
1645,RBMX,SPI1,5.9339403049633405e-09,501
1256,MYBL1,SOX17,5.9339403049633405e-09,502
943,HOXA7,PPARG,5.9339403049633405e-09,503
1646,RBMX,TP53,5.9339403049633405e-09,504
1947,SNAI2,USF2_negation,6.1397727421330246e-09,505
1689,RFX1,AR_negation,7.04140481344005e-09,506
2412,USF2_negation,YBX1_negation,7.958183372438618e-09,507
1709,RFX1,USF2_negation,7.958183372438618e-09,508
695,ETS1,MLLT10_negation,8.188901519000575e-09,509
275,DMAP1,ETS1,8.188901519000575e-09,510
1596,PPARG,RFX1,9.345460149319082e-09,511
1331,NFE2L2,USF2_negation,9.345460149319082e-09,512
742,EZH2,BRPF1_negation,9.345460149319082e-09,513
243,CEBPD,TP63,1.0093973215914944e-08,514
1654,RBMX,BRPF1_negation,1.0093973215914944e-08,515
1134,LYL1,PARP1_negation,1.0093973215914944e-08,516
464,ERCC2,ETS1,1.0093973215914944e-08,517
11,ASH1L,GATA2,1.0093973215914944e-08,518
1503,PGR,MLLT10_negation,1.1231619083954758e-08,519
291,DMAP1,PGR,1.1231619083954758e-08,520
1634,PPARG,ZBTB2_negation,1.123233096294655e-08,521
1198,MTF1,PPARG,1.123233096294655e-08,522
919,HDAC3,HOXA1_negation,1.123233096294655e-08,523
661,ETS1,PLAGL2,1.123233096294655e-08,524
880,HDAC3,MTF1,1.123233096294655e-08,525
1609,PPARG,TWIST2,1.123233096294655e-08,526
857,GTF2I,EGR3_negation,1.123233096294655e-08,527
719,EZH2,PLAGL2,1.123233096294655e-08,528
1003,JUND,SMARCB1,1.3364893458848307e-08,529
1899,SNAI1,BRPF1_negation,1.3364893458848307e-08,530
1343,NKX2-5,RUNX3,1.3516944393396257e-08,531
1110,LYL1,SP1,1.3516944393396257e-08,532
1161,MTA1,SPI1,1.3516944393396257e-08,533
1048,KLF2,PPARG,1.3516944393396257e-08,534
1761,RUNX3,ZNF76,1.3516944393396257e-08,535
1629,PPARG,PARP1_negation,1.3516944393396257e-08,536
484,ERCC2,RBMX,1.3516944393396257e-08,537
1876,SMARCB1,HOXA1_negation,1.3516944393396257e-08,538
1171,MTA1,CTNNB1_negation,1.3516944393396257e-08,539
1168,MTA1,ATF2_negation,1.3516944393396257e-08,540
422,ELK4,RBMX,1.3516944393396257e-08,541
1148,MTA1,PPARD,1.373568032561741e-08,542
1106,LYL1,SMARCB1,1.373568032561741e-08,543
1902,SNAI1,ELK1_negation,1.5947057927411886e-08,544
952,HOXA7,SNAI2,1.5947057927411886e-08,545
707,EZH2,HOXA7,1.611877346400064e-08,546
684,ETS1,BRPF1_negation,1.611877346400064e-08,547
348,EGR1,MTA1,1.7192186173702654e-08,548
1924,SNAI2,TWIST2,1.7192186173702654e-08,549
1125,LYL1,GATA1_negation,1.7192186173702654e-08,550
735,EZH2,TP63,1.7192186173702654e-08,551
1015,JUND,ATF2_negation,1.7192186173702654e-08,552
2140,ZNF76,ATF2_negation,1.7192186173702654e-08,553
477,ERCC2,NKX2-5,1.7192186173702654e-08,554
1886,SMARCB1,ZBTB2_negation,1.7570176404259237e-08,555
799,GATA2,BRPF1_negation,1.7570176404259237e-08,556
20,ASH1L,MYBL1,1.7570176404259237e-08,557
1127,LYL1,HDAC4_negation,1.7570176404259237e-08,558
736,EZH2,TWIST2,1.7570176404259237e-08,559
2363,HOXA1_negation,MYC_negation,1.7570176404259237e-08,560
1090,LYL1,MTF1,1.7570176404259237e-08,561
1522,PLAGL2,SNAI2,1.7570176404259237e-08,562
762,GATA2,GTF2I,1.7570176404259237e-08,563
1350,NKX2-5,SP1,1.7570176404259237e-08,564
1078,KLF2,HOXA1_negation,1.7570176404259237e-08,565
1219,MTF1,BRPF1_negation,1.7570176404259237e-08,566
706,EZH2,HDAC3,1.7980704468547613e-08,567
1637,RBMX,RUNX3,1.7980704468547613e-08,568
1020,JUND,ELK1_negation,2.4469273620790424e-08,569
804,GATA2,GATA1_negation,2.6238874735612133e-08,570
1022,JUND,GATA1_negation,2.6238874735612133e-08,571
1117,LYL1,AR_negation,3.0715855155718536e-08,572
1328,NFE2L2,PARP1_negation,3.0715855155718536e-08,573
1960,SOX17,BRPF1_negation,3.216384512995666e-08,574
1050,KLF2,RFX1,3.216384512995666e-08,575
977,HOXA7,MYC_negation,3.216384512995666e-08,576
2402,PARP1_negation,USF2_negation,3.216384512995666e-08,577
1489,PGR,AR_negation,3.4875613201095223e-08,578
820,GTF2I,HOXA7,3.4875613201095223e-08,579
214,CEBPD,HDAC3,3.4875613201095223e-08,580
565,ERG,BRPF1_negation,3.4981776790450124e-08,581
2181,AR_negation,USF2_negation,3.4981776790450124e-08,582
250,CEBPD,BRPF1_negation,3.4981776790450124e-08,583
698,ETS1,PARP1_negation,4.367160787461899e-08,584
1012,JUND,ZBTB7A,4.891498405345862e-08,585
205,CEBPD,EGR1,4.891498405345862e-08,586
756,EZH2,PARP1_negation,4.891498405345862e-08,587
1511,PGR,ZBTB2_negation,4.891498405345862e-08,588
720,EZH2,PPARD,4.964487483279907e-08,589
245,CEBPD,ZBTB7A,4.964487483279907e-08,590
705,EZH2,GTF2I,4.964487483279907e-08,591
1255,MYBL1,SNAI2,4.964487483279907e-08,592
1657,RBMX,ELK1_negation,5.282993793680865e-08,593
1495,PGR,ELK1_negation,5.979489903565052e-08,594
1927,SNAI2,AR_negation,6.15988050129556e-08,595
945,HOXA7,RFX1,6.15988050129556e-08,596
584,ERG,ZBTB2_negation,6.314150678066406e-08,597
2397,MYC_negation,USF2_negation,6.314150678066406e-08,598
1823,SMARCA4,SOX17,6.314150678066406e-08,599
1123,LYL1,ELK1_negation,6.314150678066406e-08,600
844,GTF2I,SOX17,6.867785635764221e-08,601
2403,PARP1_negation,YBX1_negation,7.098943470998536e-08,602
1703,RFX1,MLLT10_negation,7.098943470998536e-08,603
296,DMAP1,RFX1,7.098943470998536e-08,604
676,ETS1,TP53,7.098943470998536e-08,605
648,ETS1,HDAC3,7.098943470998536e-08,606
573,ERG,HDAC9_negation,7.239905998460079e-08,607
1506,PGR,PARP1_negation,7.239905998460079e-08,608
483,ERCC2,PPARG,7.353432670410661e-08,609
2369,HOXA1_negation,ZBTB2_negation,7.353432670410661e-08,610
1204,MTF1,SMARCA4,7.353432670410661e-08,611
1063,KLF2,TWIST2,7.353432670410661e-08,612
1216,MTF1,AR_negation,7.353432670410661e-08,613
2349,HDAC9_negation,HOXA1_negation,7.353432670410661e-08,614
1236,MTF1,USF2_negation,7.353432670410661e-08,615
1531,PLAGL2,AR_negation,7.353432670410661e-08,616
1536,PLAGL2,EGR3_negation,7.353432670410661e-08,617
783,GATA2,SMAD3,7.353432670410661e-08,618
43,ASH1L,TWIST2,7.423193860404148e-08,619
1247,MYBL1,RBMX,7.423193860404148e-08,620
1845,SMARCA4,MLLT10_negation,7.423193860404148e-08,621
300,DMAP1,SMARCA4,7.423193860404148e-08,622
840,GTF2I,SMARCA4,7.423193860404148e-08,623
2141,ZNF76,ATM_negation,7.423193860404148e-08,624
2413,USF2_negation,ZBTB2_negation,7.423193860404148e-08,625
1612,PPARG,AR_negation,7.423193860404148e-08,626
1307,NFE2L2,TP63,7.423193860404148e-08,627
1306,NFE2L2,TP53,7.423193860404148e-08,628
2398,MYC_negation,YBX1_negation,7.423193860404148e-08,629
2036,SPI1,ZBTB2_negation,7.423193860404148e-08,630
2364,HOXA1_negation,PARP1_negation,7.423193860404148e-08,631
823,GTF2I,LYL1,8.8540323140868e-08,632
827,GTF2I,NFE2L2,8.8540323140868e-08,633
2021,SPI1,FOSL2_negation,8.8540323140868e-08,634
1662,RBMX,HDAC9_negation,8.8540323140868e-08,635
803,GATA2,FOSL2_negation,8.8540323140868e-08,636
551,ERG,SMARCB1,8.990295574511453e-08,637
1056,KLF2,SNAI1,9.426823463865589e-08,638
1796,SMAD3,ZNF76,9.856592300679305e-08,639
1787,SMAD3,SNAI1,9.856592300679305e-08,640
2013,SPI1,ZNF76,9.856592300679305e-08,641
2040,TP53,ZNF76,9.856592300679305e-08,642
785,GATA2,SMARCB1,9.856592300679305e-08,643
1162,MTA1,TP53,9.856592300679305e-08,644
713,EZH2,MYBL1,9.856592300679305e-08,645
2099,TWIST2,FOSL2_negation,9.856592300679305e-08,646
1230,MTF1,MLLT10_negation,1.0659252852591339e-07,647
770,GATA2,MYBL1,1.0659252852591339e-07,648
313,DMAP1,ATF2_negation,1.0659252852591339e-07,649
1271,MYBL1,FOSL2_negation,1.0659252852591339e-07,650
2196,ATF2_negation,MLLT10_negation,1.0659252852591339e-07,651
1615,PPARG,BRPF1_negation,1.0659252852591339e-07,652
766,GATA2,KLF2,1.0659252852591339e-07,653
285,DMAP1,MTF1,1.0659252852591339e-07,654
1091,LYL1,MYBL1,1.0659252852591339e-07,655
485,ERCC2,RFX1,1.0659252852591339e-07,656
1118,LYL1,ATF2_negation,1.0659252852591339e-07,657
1847,SMARCA4,MYC_negation,1.0659252852591339e-07,658
529,ERG,HDAC3,1.1306884110484777e-07,659
1170,MTA1,BRPF1_negation,1.2170437937386945e-07,660
1186,MTA1,TFAP2A_negation,1.2170437937386945e-07,661
1007,JUND,SP1,1.2170437937386945e-07,662
1363,NKX2-5,ELK1_negation,1.2170437937386945e-07,663
1496,PGR,FOSL2_negation,1.3048844959747942e-07,664
568,ERG,ELK1_negation,1.4192433272004644e-07,665
1080,KLF2,MLLT10_negation,1.4219082910872644e-07,666
692,ETS1,HDAC9_negation,1.4219082910872644e-07,667
1892,SNAI1,TP63,1.4219082910872644e-07,668
282,DMAP1,KLF2,1.4219082910872644e-07,669
739,EZH2,AR_negation,1.4872287147508125e-07,670
2293,ELK1_negation,YBX1_negation,1.4872287147508125e-07,671
679,ETS1,ZBTB7A,1.5442335300967112e-07,672
1644,RBMX,SP1,1.5442335300967112e-07,673
1655,RBMX,CTNNB1_negation,1.5442335300967112e-07,674
1153,MTA1,RUNX3,1.5442335300967112e-07,675
813,GATA2,PARP1_negation,1.5442335300967112e-07,676
536,ERG,MYBL1,1.5442335300967112e-07,677
1885,SMARCB1,YBX1_negation,2.0174881670917596e-07,678
25,ASH1L,PGR,2.0174881670917596e-07,679
37,ASH1L,SNAI2,2.1657274958702513e-07,680
40,ASH1L,SPI1,2.2965956048559255e-07,681
493,ERCC2,SOX17,2.2965956048559255e-07,682
1120,LYL1,BRPF1_negation,2.2965956048559255e-07,683
1178,MTA1,HDAC9_negation,2.2965956048559255e-07,684
560,ERG,ZBTB7A,2.2965956048559255e-07,685
1951,SOX17,SPI1,2.2965956048559255e-07,686
303,DMAP1,SNAI2,2.39956925923585e-07,687
1941,SNAI2,MLLT10_negation,2.39956925923585e-07,688
2309,FOSL2_negation,ZBTB2_negation,2.563769212358861e-07,689
277,DMAP1,GATA2,2.563769212358861e-07,690
1345,NKX2-5,SMARCA4,2.563769212358861e-07,691
810,GATA2,MLLT10_negation,2.563769212358861e-07,692
2404,PARP1_negation,ZBTB2_negation,2.563769212358861e-07,693
1311,NFE2L2,AR_negation,2.563769212358861e-07,694
251,CEBPD,CTNNB1_negation,2.563769212358861e-07,695
1949,SNAI2,ZBTB2_negation,2.563769212358861e-07,696
1486,PGR,TWIST2,2.563769212358861e-07,697
328,DMAP1,MYC_negation,2.563769212358861e-07,698
359,EGR1,RBMX,2.563769212358861e-07,699
2380,MLLT10_negation,MYC_negation,2.563769212358861e-07,700
1854,SMARCB1,SNAI1,2.656607796481451e-07,701
1974,SOX17,PARP1_negation,2.789902567211135e-07,702
1965,SOX17,GATA1_negation,2.8081355377098496e-07,703
1904,SNAI1,GATA1_negation,2.8081355377098496e-07,704
480,ERCC2,PGR,2.8081355377098496e-07,705
1017,JUND,BRPF1_negation,2.8081355377098496e-07,706
1670,RBMX,TFAP2A_negation,2.8081355377098496e-07,707
1754,RUNX3,SOX17,2.9746122606294785e-07,708
961,HOXA7,AR_negation,2.9746122606294785e-07,709
2385,MLLT10_negation,YBX1_negation,2.9746122606294785e-07,710
936,HOXA7,NFE2L2,2.9746122606294785e-07,711
333,DMAP1,YBX1_negation,2.9746122606294785e-07,712
1087,KLF2,YBX1_negation,3.022300785324151e-07,713
1009,JUND,TP53,3.022300785324151e-07,714
266,CEBPD,TFAP2A_negation,3.506676954814003e-07,715
2367,HOXA1_negation,USF2_negation,3.9693629139475166e-07,716
868,GTF2I,MYC_negation,3.9693629139475166e-07,717
1379,NKX2-5,ZBTB2_negation,3.9693629139475166e-07,718
1490,PGR,ATF2_negation,3.9693629139475166e-07,719
1368,NKX2-5,HDAC9_negation,3.9693629139475166e-07,720
352,EGR1,NKX2-5,3.9693629139475166e-07,721
1358,NKX2-5,ATF2_negation,3.9693629139475166e-07,722
2025,SPI1,HDAC9_negation,3.9693629139475166e-07,723
1130,LYL1,HOXA10_negation,3.9693629139475166e-07,724
1333,NFE2L2,ZBTB2_negation,3.9693629139475166e-07,725
1319,NFE2L2,GATA1_negation,3.9693629139475166e-07,726
471,ERCC2,KLF2,3.9693629139475166e-07,727
2406,RUNX1_negation,USF2_negation,4.2245626502681266e-07,728
594,ESR2,MTA1,4.2245626502681266e-07,729
2027,SPI1,HOXA10_negation,4.2245626502681266e-07,730
1822,SMARCA4,SNAI2,4.2245626502681266e-07,731
1062,KLF2,TP63,4.2245626502681266e-07,732
869,GTF2I,PARP1_negation,4.2245626502681266e-07,733
2019,SPI1,EGR3_negation,4.760380097160724e-07,734
1238,MTF1,ZBTB2_negation,4.760380097160724e-07,735
2264,EGR3_negation,GATA1_negation,4.760380097160724e-07,736
1545,PLAGL2,MLLT10_negation,4.760380097160724e-07,737
506,ERCC2,EGR3_negation,4.760380097160724e-07,738
2002,SP1,MYC_negation,4.760380097160724e-07,739
2128,ZBTB7A,HOXA1_negation,4.760380097160724e-07,740
1205,MTF1,SMARCB1,4.760380097160724e-07,741
1233,MTF1,PARP1_negation,4.760380097160724e-07,742
776,GATA2,PLAGL2,4.760380097160724e-07,743
2053,TP53,HOXA1_negation,4.760380097160724e-07,744
1451,PAX5,EGR3_negation,4.760380097160724e-07,745
381,EGR1,EGR3_negation,4.760380097160724e-07,746
292,DMAP1,PLAGL2,4.760380097160724e-07,747
2092,TWIST2,AR_negation,4.760380097160724e-07,748
1196,MTF1,PLAGL2,4.760380097160724e-07,749
515,ERCC2,MLLT10_negation,5.050981055967982e-07,750
272,DMAP1,ERCC2,5.050981055967982e-07,751
843,GTF2I,SNAI2,5.050981055967982e-07,752
312,DMAP1,AR_negation,5.459625692411494e-07,753
366,EGR1,SNAI1,5.459625692411494e-07,754
491,ERCC2,SNAI1,5.459625692411494e-07,755
1828,SMARCA4,TWIST2,5.459625692411494e-07,756
337,EGR1,ERG,5.459625692411494e-07,757
2175,AR_negation,MLLT10_negation,5.459625692411494e-07,758
232,CEBPD,RFXAP,5.517042891345508e-07,759
1154,MTA1,SMAD3,5.517042891345508e-07,760
1686,RFX1,TWIST2,5.517042891345508e-07,761
2143,ZNF76,CTNNB1_negation,5.517042891345508e-07,762
1144,MTA1,NRF1,5.517042891345508e-07,763
994,JUND,PLAGL2,5.517042891345508e-07,764
1240,MYBL1,NKX2-5,5.517042891345508e-07,765
1842,SMARCA4,HDAC9_negation,5.517042891345508e-07,766
940,HOXA7,PGR,5.698007809485622e-07,767
1856,SMARCB1,SOX17,5.698007809485622e-07,768
2147,ZNF76,GATA1_negation,6.073216242566396e-07,769
1825,SMARCA4,SPI1,6.342522883743306e-07,770
1628,PPARG,MYC_negation,6.342522883743306e-07,771
1551,PLAGL2,USF2_negation,6.342522883743306e-07,772
1620,PPARG,GATA1_negation,6.342522883743306e-07,773
309,DMAP1,TWIST2,6.342522883743306e-07,774
1608,PPARG,TP63,6.342522883743306e-07,775
1836,SMARCA4,EGR3_negation,6.342522883743306e-07,776
2214,ATM_negation,HOXA1_negation,6.342522883743306e-07,777
763,GATA2,HDAC3,6.342522883743306e-07,778
934,HOXA7,MTF1,6.342522883743306e-07,779
2097,TWIST2,EGR3_negation,6.342522883743306e-07,780
349,EGR1,MTF1,6.342522883743306e-07,781
2106,TWIST2,MLLT10_negation,6.342522883743306e-07,782
740,EZH2,ATF2_negation,6.342522883743306e-07,783
743,EZH2,CTNNB1_negation,6.342522883743306e-07,784
831,GTF2I,PGR,7.433788215535503e-07,785
1314,NFE2L2,BRPF1_negation,7.525338326035269e-07,786
2303,FOSL2_negation,MYC_negation,7.525338326035269e-07,787
802,GATA2,ELK1_negation,7.525338326035269e-07,788
1445,PAX5,ZNF76,7.525338326035269e-07,789
1112,LYL1,TP53,7.525338326035269e-07,790
1160,MTA1,SP1,7.525338326035269e-07,791
257,CEBPD,HDAC4_negation,7.525338326035269e-07,792
339,EGR1,ETS1,7.525338326035269e-07,793
248,CEBPD,ATF2_negation,7.525338326035269e-07,794
460,ELK4,YBX1_negation,7.525338326035269e-07,795
1870,SMARCB1,ELK1_negation,9.017436237132666e-07,796
968,HOXA7,FOSL2_negation,9.017436237132666e-07,797
1934,SNAI2,FOSL2_negation,9.86485351399883e-07,798
53,ASH1L,FOSL2_negation,9.9447570409139e-07,799
579,ERG,PARP1_negation,1.0146053557187041e-06,800
34,ASH1L,SMARCA4,1.0425858713860743e-06,801
1880,SMARCB1,MYC_negation,1.0425858713860743e-06,802
969,HOXA7,GATA1_negation,1.0425858713860743e-06,803
728,EZH2,SMARCB1,1.0425858713860743e-06,804
438,ELK4,ZNF76,1.0425858713860743e-06,805
539,ERG,NRF1,1.0425858713860743e-06,806
1897,SNAI1,ATF2_negation,1.0425858713860743e-06,807
1483,PGR,SPI1,1.0425858713860743e-06,808
691,ETS1,HDAC4_negation,1.0425858713860743e-06,809
1564,PPARD,SOX17,1.054864311497493e-06,810
557,ERG,TP53,1.1789547098687365e-06,811
1953,SOX17,TP63,1.1789547098687365e-06,812
1592,PPARD,USF2_negation,1.1789547098687365e-06,813
1477,PGR,SMARCA4,1.2059197534800184e-06,814
1692,RFX1,BRPF1_negation,1.2059197534800184e-06,815
1669,RBMX,RUNX1_negation,1.2059197534800184e-06,816
1300,NFE2L2,SMARCB1,1.2059197534800184e-06,817
1968,SOX17,HDAC9_negation,1.2059197534800184e-06,818
955,HOXA7,SPI1,1.2415908903667546e-06,819
2199,ATF2_negation,PARP1_negation,1.2415908903667546e-06,820
1305,NFE2L2,SPI1,1.2843732615696549e-06,821
2173,AR_negation,HOXA1_negation,1.2843732615696549e-06,822
2414,YBX1_negation,ZBTB2_negation,1.2843732615696549e-06,823
472,ERCC2,LYL1,1.2843732615696549e-06,824
470,ERCC2,JUND,1.2843732615696549e-06,825
581,ERG,TFAP2A_negation,1.563530321502503e-06,826
1706,RFX1,PARP1_negation,1.563530321502503e-06,827
326,DMAP1,MLLT10_negation,1.8609137069013184e-06,828
677,ETS1,TP63,1.884477295464897e-06,829
1752,RUNX3,SNAI1,1.884477295464897e-06,830
897,HDAC3,SNAI1,1.9023844939904064e-06,831
68,ASH1L,ZBTB2_negation,1.9487547917905116e-06,832
1113,LYL1,TP63,1.9487547917905116e-06,833
1935,SNAI2,GATA1_negation,1.9487547917905116e-06,834
462,ERCC2,ERG,1.9487547917905116e-06,835
1365,NKX2-5,GATA1_negation,1.9487547917905116e-06,836
605,ESR2,RBMX,2.062165509560207e-06,837
1115,LYL1,ZBTB7A,2.062165509560207e-06,838
1248,MYBL1,RFX1,2.062165509560207e-06,839
340,EGR1,EZH2,2.062165509560207e-06,840
397,EGR1,YBX1_negation,2.062165509560207e-06,841
834,GTF2I,PPARG,2.062165509560207e-06,842
2115,ZBTB7A,ZNF76,2.062165509560207e-06,843
1033,JUND,TFAP2A_negation,2.0787812777180265e-06,844
62,ASH1L,MYC_negation,2.3635911266003345e-06,845
429,ELK4,SNAI1,2.3635911266003345e-06,846
1852,SMARCA4,YBX1_negation,2.3635911266003345e-06,847
2394,MYC_negation,PARP1_negation,2.3635911266003345e-06,848
1878,SMARCB1,MLLT10_negation,2.4157919051607906e-06,849
301,DMAP1,SMARCB1,2.4157919051607906e-06,850
2014,SPI1,AR_negation,2.4157919051607906e-06,851
683,ETS1,ATM_negation,2.4157919051607906e-06,852
1032,JUND,RUNX1_negation,2.5010684330728324e-06,853
1346,NKX2-5,SMARCB1,2.5010684330728324e-06,854
563,ERG,ATF2_negation,2.5010684330728324e-06,855
332,DMAP1,USF2_negation,2.5010684330728324e-06,856
2384,MLLT10_negation,USF2_negation,2.5010684330728324e-06,857
1985,SP1,ZNF76,3.0087212076918574e-06,858
1139,LYL1,ZBTB2_negation,3.0087212076918574e-06,859
508,ERCC2,FOSL2_negation,3.0087212076918574e-06,860
410,ELK4,LYL1,3.0087212076918574e-06,861
1632,PPARG,USF2_negation,3.0087212076918574e-06,862
793,GATA2,TWIST2,3.0087212076918574e-06,863
2233,BRPF1_negation,HOXA1_negation,3.0087212076918574e-06,864
2313,GATA1_negation,HOXA1_negation,3.0087212076918574e-06,865
2057,TP53,MYC_negation,3.0087212076918574e-06,866
2386,MLLT10_negation,ZBTB2_negation,3.0087212076918574e-06,867
334,DMAP1,ZBTB2_negation,3.0087212076918574e-06,868
761,EZH2,ZBTB2_negation,3.0087212076918574e-06,869
2090,TWIST2,ZBTB7A,3.0087212076918574e-06,870
2226,BRPF1_negation,EGR3_negation,3.0478797245450134e-06,871
726,EZH2,SMAD3,3.0478797245450134e-06,872
1616,PPARG,CTNNB1_negation,3.0478797245450134e-06,873
1097,LYL1,PLAGL2,3.0478797245450134e-06,874
849,GTF2I,TWIST2,3.0478797245450134e-06,875
737,EZH2,ZBTB7A,3.0478797245450134e-06,876
1784,RUNX3,ZBTB2_negation,3.0478797245450134e-06,877
2187,ATF2_negation,EGR3_negation,3.0478797245450134e-06,878
1513,PLAGL2,PPARG,3.0478797245450134e-06,879
1548,PLAGL2,PARP1_negation,3.0478797245450134e-06,880
1528,PLAGL2,TWIST2,3.0478797245450134e-06,881
1802,SMAD3,EGR3_negation,3.0478797245450134e-06,882
1152,MTA1,RFXAP,3.0478797245450134e-06,883
145,BCL6,EZH2,3.0478797245450134e-06,884
356,EGR1,PLAGL2,3.0478797245450134e-06,885
1224,MTF1,GATA1_negation,3.0478797245450134e-06,886
1213,MTF1,TWIST2,3.0478797245450134e-06,887
2072,TP63,EGR3_negation,3.0478797245450134e-06,888
791,GATA2,TP53,3.0478797245450134e-06,889
1046,KLF2,PLAGL2,3.0478797245450134e-06,890
1543,PLAGL2,HOXA1_negation,3.0478797245450134e-06,891
2178,AR_negation,PARP1_negation,3.224985741672789e-06,892
14,ASH1L,HOXA7,3.360351676401539e-06,893
1000,JUND,RUNX3,3.545965210301552e-06,894
1685,RFX1,TP63,3.545965210301552e-06,895
1677,RFX1,SMARCA4,3.545965210301552e-06,896
1675,RFX1,RUNX3,3.545965210301552e-06,897
1297,NFE2L2,RUNX3,3.545965210301552e-06,898
621,ESR2,ZNF76,3.545965210301552e-06,899
685,ETS1,CTNNB1_negation,3.545965210301552e-06,900
846,GTF2I,SPI1,3.545965210301552e-06,901
2137,ZBTB7A,YBX1_negation,3.6960674738113743e-06,902
2112,TWIST2,USF2_negation,3.6960674738113743e-06,903
2046,TP53,EGR3_negation,3.6960674738113743e-06,904
1102,LYL1,RFXAP,3.6960674738113743e-06,905
1469,PGR,PLAGL2,3.6960674738113743e-06,906
2116,ZBTB7A,AR_negation,3.6960674738113743e-06,907
465,ERCC2,EZH2,3.6960674738113743e-06,908
1606,PPARG,SPI1,3.6960674738113743e-06,909
1202,MTF1,RUNX3,3.6960674738113743e-06,910
1826,SMARCA4,TP53,3.6960674738113743e-06,911
1767,RUNX3,EGR3_negation,3.6960674738113743e-06,912
807,GATA2,HDAC9_negation,3.6960674738113743e-06,913
812,GATA2,MYC_negation,3.6960674738113743e-06,914
1401,NRF1,ZNF76,3.6960674738113743e-06,915
2278,EGR3_negation,ZBTB2_negation,3.6960674738113743e-06,916
1571,PPARD,ZNF76,4.498762253080237e-06,917
258,CEBPD,HDAC9_negation,4.498762253080237e-06,918
983,HOXA7,ZBTB2_negation,4.565266551955241e-06,919
2148,ZNF76,HDAC1_negation,4.565266551955241e-06,920
2162,AR_negation,ATF2_negation,4.565266551955241e-06,921
745,EZH2,ELK1_negation,4.565266551955241e-06,922
206,CEBPD,ELK4,4.565266551955241e-06,923
2357,HDAC9_negation,USF2_negation,4.565266551955241e-06,924
1376,NKX2-5,TFAP2A_negation,4.565266551955241e-06,925
555,ERG,SP1,4.911291644292633e-06,926
1963,SOX17,ELK1_negation,5.3213716840153844e-06,927
30,ASH1L,RFX1,5.4947408546403004e-06,928
1695,RFX1,ELK1_negation,5.4947408546403004e-06,929
2067,TP63,AR_negation,6.225238554973775e-06,930
1652,RBMX,ATF2_negation,6.225238554973775e-06,931
85,ATF4,LYL1,6.225238554973775e-06,932
2030,SPI1,MYC_negation,6.225238554973775e-06,933
1690,RFX1,ATF2_negation,6.225238554973775e-06,934
2177,AR_negation,MYC_negation,6.225238554973775e-06,935
978,HOXA7,PARP1_negation,6.764553671741973e-06,936
564,ERG,ATM_negation,6.764553671741973e-06,937
2301,FOSL2_negation,MLLT10_negation,6.764553671741973e-06,938
667,ETS1,RUNX3,6.764553671741973e-06,939
319,DMAP1,FOSL2_negation,6.764553671741973e-06,940
1884,SMARCB1,USF2_negation,6.991467806010687e-06,941
1838,SMARCA4,FOSL2_negation,8.667256069423849e-06,942
1018,JUND,CTNNB1_negation,8.667256069423849e-06,943
234,CEBPD,SMAD3,8.667256069423849e-06,944
418,ELK4,PGR,8.667256069423849e-06,945
2088,TP63,YBX1_negation,8.667256069423849e-06,946
1135,LYL1,RUNX1_negation,8.667256069423849e-06,947
2372,HOXA10_negation,MYC_negation,8.667256069423849e-06,948
60,ASH1L,MLLT10_negation,9.012139752711424e-06,949
3,ASH1L,DMAP1,9.012139752711424e-06,950
981,HOXA7,USF2_negation,9.012139752711424e-06,951
233,CEBPD,RUNX3,9.192609190537948e-06,952
836,GTF2I,RFX1,9.192609190537948e-06,953
249,CEBPD,ATM_negation,9.192609190537948e-06,954
1132,LYL1,MSX2_negation,9.192609190537948e-06,955
315,DMAP1,BRPF1_negation,9.849287572806127e-06,956
1136,LYL1,TFAP2A_negation,9.849287572806127e-06,957
408,ELK4,JUND,9.849287572806127e-06,958
2235,BRPF1_negation,MLLT10_negation,9.849287572806127e-06,959
402,ELK4,ETS1,9.907129896660853e-06,960
1072,KLF2,ELK1_negation,9.907129896660853e-06,961
451,ELK4,HOXA1_negation,1.0379771963371993e-05,962
180,BCL6,ZNF76,1.0379771963371993e-05,963
1862,SMARCB1,ZBTB7A,1.0379771963371993e-05,964
1355,NKX2-5,ZBTB7A,1.0379771963371993e-05,965
1565,PPARD,SP1,1.0379771963371993e-05,966
1239,MYBL1,NFE2L2,1.0379771963371993e-05,967
1088,KLF2,ZBTB2_negation,1.0379771963371993e-05,968
1687,RFX1,ZBTB7A,1.0379771963371993e-05,969
1121,LYL1,CTNNB1_negation,1.0379771963371993e-05,970
549,ERG,SMAD3,1.0379771963371993e-05,971
2411,TFAP2A_negation,ZBTB2_negation,1.0379771963371993e-05,972
1696,RFX1,FOSL2_negation,1.1357566731767792e-05,973
1664,RBMX,HOXA10_negation,1.3925021978825182e-05,974
1683,RFX1,SPI1,1.3925021978825182e-05,975
1485,PGR,TP63,1.3925021978825182e-05,976
570,ERG,GATA1_negation,1.4429237279783788e-05,977
1057,KLF2,SNAI2,1.4429237279783788e-05,978
784,GATA2,SMARCA4,1.5943328215553483e-05,979
2366,HOXA1_negation,TFAP2A_negation,1.5943328215553483e-05,980
825,GTF2I,MTF1,1.5943328215553483e-05,981
