gene_1,mHG_stat,mHG_pval,mHG_cutoff,cutoff_val,t_stat,t_pval,w_stat,w_pval,Log2FoldChange,Log2FoldChangeAbs,TP,TN,q_value,hgrank,fcrank,rank,Plot
ENSG00000111348,0.10251148013603631,0.30250705994948773,153,2.001,2.36571665301286,0.018912805466614075,2.0252782472560913,0.04283880087477485,0.19871316680189946,0.19871316680189946,0.27722772277227725,0.6867167919799498,0.024237563479432928,236,330,320,
ENSG00000186395,0.9337328870269743,0.9884757535371778,149,0.001,-2.57897202407912,0.010706907202256746,-1.8649212333888407,0.06219244568535713,-0.6938086948358494,0.6938086948358494,0.2079207920792079,0.6791979949874687,0.07807680117755522,420,147,321,
ENSG00000116161,0.14332122670419908,0.37872920247980335,100,0.001,-0.6855773276269722,0.4939053491069596,-0.30298224254725686,0.7619033943405035,-0.22117820581604195,0.22117820581604195,0.18811881188118812,0.7969924812030075,0.03027300528795252,251,317,322,
ENSG00000143742,0.17546934500041161,0.4309065516611698,99,0.001,-0.8001776733376289,0.42462739997330734,-0.15688775154800708,0.8753333131634968,-0.25302231557180077,0.25302231557180077,0.19801980198019803,0.8020050125313283,0.03441964194096451,269,300,323,
ENSG00000146701,0.6479743575731356,0.8774739867481371,130,0.001,-1.6354189378570483,0.10366034264874399,-0.9343879846495556,0.3501037933999408,-0.4571207591037035,0.4571207591037035,0.21782178217821782,0.7293233082706767,0.06958039904500493,362,208,324,
ENSG00000196262,0.9798296861767076,0.9974130392385436,149,1.001,-4.560362736575522,9.079414867442762e-06,-3.5155191501666447,0.00043889510562562827,-0.7305391468143265,0.7305391468143265,0.18811881188118812,0.6741854636591479,0.07858535257887694,435,135,325,
ENSG00000123416,0.3488191284454762,0.6527533846451798,174,0.001,-1.4012452615007487,0.16283465880878983,-0.7971593862439278,0.42535847002356253,-0.32530594879121627,0.32530594879121627,0.32673267326732675,0.6466165413533834,0.05194180396955571,307,264,326,
ENSG00000143727,0.24895525084208545,0.5356821562812256,117,0.001,-0.9191519544618565,0.3592854268206451,-0.44753483918239856,0.6544889389397341,-0.26886647776407224,0.26886647776407224,0.21782178217821782,0.7619047619047619,0.04271191771583725,284,289,327,
ENSG00000152234,0.6488635013690732,0.8795629442461442,184,0.001,-2.0764979955781278,0.03915570270135648,-1.1383035143028621,0.25499376705605126,-0.4558824036799117,0.4558824036799117,0.33663366336633666,0.6240601503759399,0.06973422418312338,364,210,328,
ENSG00000180817,0.007898802550546126,0.04230158068528424,98,0.001,-0.13328390132554546,0.8941222719174478,0.2817811950407694,0.7781112910779091,-0.043013624960926936,0.043013624960926936,0.21782178217821782,0.8095238095238095,0.003518945591505934,136,440,329,
ENSG00000171159,0.9522901427406513,0.992496928518491,194,0.001,-3.181861279755324,0.0017028611337219573,-2.191417364988747,0.028421603619543347,-0.6906634681188417,0.6906634681188417,0.297029702970297,0.5889724310776943,0.0783607407005439,428,148,330,
ENSG00000178952,0.48446450710329225,0.7705503287236348,133,0.001,-1.3460122620066084,0.17997604795487296,-0.7223775095846812,0.4700624104808987,-0.36935497977867515,0.36935497977867515,0.2376237623762376,0.7268170426065163,0.06121684949793138,332,244,331,
ENSG00000162910,0.47078467349364556,0.7589884234069599,107,0.001,-1.127023467151143,0.2613906391463642,-0.8453435851223083,0.39791903277252083,-0.36891105035832394,0.36891105035832394,0.16831683168316833,0.7744360902255639,0.0603029621254242,331,245,332,
ENSG00000145912,0.3644657262580499,0.6665741744243575,128,0.001,-1.1148481796380638,0.26649711364499096,-0.756299185595061,0.4494698362998262,-0.3243681499781974,0.3243681499781974,0.21782178217821782,0.7343358395989975,0.05303747008836553,312,266,333,
ENSG00000185825,0.5148956034623321,0.7930165157382731,125,0.001,-1.285245587540841,0.2004459324781087,-0.8526675833518221,0.3938436724422252,-0.3744625335042968,0.3744625335042968,0.2079207920792079,0.7393483709273183,0.06297446462730187,339,240,334,
ENSG00000187735,0.04016060757780855,0.15365255878354475,84,0.001,-0.3063071117074135,0.7597703696681138,-0.1796306934186027,0.8574425067486047,-0.11267948669953838,0.11267948669953838,0.15841584158415842,0.8295739348370927,0.012429251474060467,195,385,335,
ENSG00000156261,0.2277621750203795,0.5078056153559176,124,0.001,-0.8913284213086067,0.37396393760574365,-0.37468033047828714,0.7078982223808373,-0.25127405783316276,0.25127405783316276,0.2376237623762376,0.7493734335839599,0.04050742142720529,278,302,336,
ENSG00000174748,0.031903678616512686,0.12689350106197583,151,3.58596250072116,2.496635395531243,0.012955898362346443,1.9840325730161974,0.04725220884276597,0.09755189015526178,0.09755189015526178,0.3069306930693069,0.6992481203007519,0.010291193030624713,184,396,337,
ENSG00000133321,0.0497185673340205,0.1780709787808327,156,0.001,0.5162251893316181,0.6063747854813615,0.825684431979929,0.408983125715246,0.1217407949974269,0.1217407949974269,0.36633663366336633,0.7017543859649122,0.01436340748979285,207,374,338,
ENSG00000185787,0.4342568605746105,0.7306636772328886,149,0.001,-1.3767747917657776,0.17024791026171388,-0.6926960430755987,0.48850032282915645,-0.3435646141302237,0.3435646141302237,0.27722772277227725,0.6967418546365914,0.058084799604741534,326,256,339,
ENSG00000155957,0.34723334741445466,0.6491331155480053,100,0.001,-0.894101529183307,0.3725224121919558,-0.4803000944196973,0.6310140217479334,-0.29284780629588014,0.29284780629588014,0.1782178217821782,0.7944862155388471,0.05166571185499251,304,279,340,
ENSG00000133112,0.11414175113090663,0.32347152749187125,171,3.001,3.2974543132981586,0.00108239186932723,2.264271873692859,0.023557398374390772,0.16132882503531626,0.16132882503531626,0.37623762376237624,0.6666666666666666,0.02590760291168318,240,346,341,
ENSG00000184900,0.005869581519310907,0.03258574093064401,79,0.001,0.0317218972955899,0.9747365791846692,-0.025055783416757887,0.9800104688203971,0.012748067876986385,0.012748067876986385,0.15841584158415842,0.8421052631578947,0.0027711502981338154,125,461,342,
ENSG00000185896,0.06482287624435377,0.21813447844440947,78,0.001,0.3331950520881098,0.7394538423378427,0.22010542047644235,0.8257890533962247,0.12748869671343221,0.12748869671343221,0.16831683168316833,0.8471177944862155,0.01753505044028408,219,368,343,
ENSG00000103266,0.15370355422703313,0.3953257719618511,108,0.001,-0.612692806511765,0.5409581956142301,-0.5011156683351577,0.6162897204108264,-0.20050205615136754,0.20050205615136754,0.18811881188118812,0.7769423558897243,0.03159422192622951,259,329,344,
ENSG00000125977,0.14332122670419908,0.37872920247980335,119,0.001,-0.6504388319977071,0.5162656588263804,-0.19659153142379263,0.8441471982329036,-0.18746051444379688,0.18746051444379688,0.2376237623762376,0.7619047619047619,0.03027300528795252,253,336,345,
ENSG00000147677,0.027976628618897614,0.11606380582066153,118,1.001,0.4916595749740617,0.6235526603179462,0.9652258719317192,0.33443169109045756,0.08235209451490381,0.08235209451490381,0.2079207920792079,0.7568922305764411,0.009422398466775166,180,409,346,
ENSG00000171490,0.23980172821618198,0.5229107936649027,135,0.001,-0.8726475568234288,0.3839927259247523,-0.21933447329438827,0.8263895098136282,-0.23642314957703459,0.23642314957703459,0.26732673267326734,0.7293233082706767,0.04169942533212941,283,307,347,
ENSG00000074201,0.007898802550546126,0.04230158068528424,95,0.001,-0.0672796416488138,0.946435172931041,0.37044012097698964,0.7110545844485264,-0.02154924210723554,0.02154924210723554,0.21782178217821782,0.8170426065162907,0.003518945591505934,137,455,348,
ENSG00000089289,0.43559556829648866,0.7333728097076686,118,0.001,-1.111930039848271,0.26763512155295394,-0.49803187960694134,0.6184615725411116,-0.3244897798234504,0.3244897798234504,0.21782178217821782,0.7593984962406015,0.058284856389464436,327,265,349,
ENSG00000100242,0.03003871170995785,0.12195917410827987,92,0.001,0.2410269930490663,0.8098506851971176,0.24978688698552476,0.8027521610392712,0.08216682311249839,0.08216682311249839,0.19801980198019803,0.8195488721804511,0.009892417346228186,182,410,350,
ENSG00000089220,0.019321417988737176,0.08638698604304863,163,0.001,-0.30912474033202153,0.7575696410210457,0.3958813779847746,0.6921925393735561,-0.06969377417793073,0.06969377417793073,0.36633663366336633,0.6842105263157895,0.007059930909663491,169,423,351,
ENSG00000089063,0.4175529421888524,0.715205399863954,115,0.001,-0.9767007108145825,0.3301732412484861,-0.7670924461438183,0.4430265528174042,-0.30990828340064125,0.30990828340064125,0.18811881188118812,0.7593984962406015,0.05686383601933988,323,271,352,
ENSG00000106682,0.012677456769114455,0.0615331513034401,87,0.001,0.11814358584135086,0.9060930105081653,0.3673563322487733,0.7133532397532197,0.039995028461878704,0.039995028461878704,0.19801980198019803,0.8320802005012531,0.005070805635427028,155,442,353,
ENSG00000089157,0.040912032511940796,0.1549873307884452,168,2.58596250072116,1.3219340436432123,0.18742087783626407,1.875714493937598,0.060694494596917156,0.08929342739174774,0.08929342739174774,0.39603960396039606,0.6791979949874687,0.012518723854343952,196,404,354,
ENSG00000185201,0.5959324974480671,0.8493963693402707,148,1.001,-2.218922067862479,0.027644842720843204,-1.354554198869034,0.17555963430650945,-0.3550851456283683,0.3550851456283683,0.21782178217821782,0.6842105263157895,0.06738406428483634,351,249,355,
ENSG00000089248,0.4175529421888524,0.715205399863954,114,1.001,-1.782859114289634,0.07633806735022952,-1.318705154903519,0.18726770275202487,-0.2954276430170669,0.2954276430170669,0.16831683168316833,0.7568922305764411,0.05686383601933988,324,278,356,
ENSG00000165678,0.090601343634634,0.2769022878079503,116,0.001,-0.38857336677480553,0.698114149921781,-0.27831193272152605,0.780772916852292,-0.11881461728943266,0.11881461728943266,0.21782178217821782,0.7644110275689223,0.02221476114330544,230,376,357,
ENSG00000110958,0.06091161588711121,0.20790386411410702,134,0.001,0.36080458776181207,0.718742445317472,0.33189276187428524,0.7399702360973515,0.09872746984661335,0.09872746984661335,0.2871287128712871,0.7368421052631579,0.016740370289712477,215,392,358,
ENSG00000110711,0.024721530890574054,0.10516886608558036,90,0.001,0.15925650182275747,0.8736750113595653,0.14609449099924982,0.8838467953031806,0.05539419747167814,0.05539419747167814,0.18811881188118812,0.8220551378446115,0.008544521253716133,176,431,359,
ENSG00000143774,0.14332122670419908,0.37872920247980335,174,0.001,-0.6476023503065393,0.5181750423377456,-0.529255240480132,0.5966284008378846,-0.1529186605339193,0.1529186605339193,0.32673267326732675,0.6466165413533834,0.03027300528795252,256,352,360,
ENSG00000169813,0.032688401675397334,0.1309441814263151,96,0.001,0.22091471871065999,0.8254446513938012,0.2652058306266065,0.7908509034913481,0.07245139580715894,0.07245139580715894,0.2079207920792079,0.8120300751879699,0.010616528008333194,188,420,361,
ENSG00000150753,0.05384999714938871,0.18994282941483975,72,0.001,0.2533500162493685,0.8003135649433678,0.39472495721169343,0.6930458821174481,0.09566347539287957,0.09566347539287957,0.16831683168316833,0.8621553884711779,0.015308765311066144,210,398,362,
ENSG00000122359,0.05192051701361966,0.18302351855742202,94,0.001,-0.288977325670659,0.7729388850282399,0.08711703157211204,0.9305784876178369,-0.09420839137441055,0.09420839137441055,0.19801980198019803,0.8145363408521303,0.014761496551348367,209,399,363,
ENSG00000099901,0.06986499565818957,0.2297784586028517,115,0.001,-0.36740339473503475,0.7137487964883398,0.138770492769736,0.8896315116988684,-0.10414198968493311,0.10414198968493311,0.24752475247524752,0.7744360902255639,0.018465587153520067,222,387,364,
ENSG00000141522,0.024454110658298278,0.10361164977526027,124,0.001,0.19470123948048493,0.8458736800220938,0.3022112953652028,0.7624909941311517,0.05433886546403081,0.05433886546403081,0.26732673267326734,0.7568922305764411,0.008432117076806338,175,434,365,
ENSG00000204642,0.044690323322503306,0.16539440537517008,73,0.001,0.19920327489352,0.8423623350666811,0.2162506845661719,0.8287923475133425,0.0778910658320005,0.0778910658320005,0.15841584158415842,0.8571428571428571,0.013351994021312574,200,413,366,
ENSG00000111640,0.9915091417666347,0.9990780129560084,163,1.5859625007211597,-5.001439018064691,1.0967462973362053e-06,-3.3324191944287986,0.0008609446808490266,-0.5695506983049099,0.5695506983049099,0.1782178217821782,0.6365914786967418,0.07858535257887694,442,173,367,
ENSG00000198668,0.08936357061950695,0.2725475649261326,113,1.001,-0.623251639843856,0.5339079804952603,-0.09135724107340952,0.9272087362968907,-0.11262286229937052,0.11262286229937052,0.19801980198019803,0.7669172932330827,0.02187733778667962,229,386,368,
ENSG00000100138,0.3628647081712887,0.6638431969487865,152,0.001,-0.9522101538588529,0.3423379446786716,-0.5639478636725659,0.5727896145607734,-0.23963305944595528,0.23963305944595528,0.2871287128712871,0.6917293233082706,0.052821807367228704,310,305,369,
ENSG00000105640,0.06986499565818957,0.2297784586028517,194,3.8083549220576,2.9551989429822942,0.003319918628968431,2.2874002891544816,0.02217246943730563,0.09839597961291612,0.09839597961291612,0.43564356435643564,0.6240601503759399,0.018465587153520067,223,393,370,
ENSG00000111678,0.08002649756971333,0.25170905926822196,148,0.001,0.3896864563611075,0.6972936657251518,0.49610451165180613,0.6198206762618255,0.10022614246115795,0.10022614246115795,0.32673267326732675,0.7117794486215538,0.0202175664311166,225,391,371,
ENSG00000108561,0.10200871222156178,0.30156769380000736,136,0.001,0.4207654817246121,0.6744918232276302,0.5728137562661879,0.5667708038736792,0.11373116760711531,0.11373116760711531,0.3069306930693069,0.7368421052631579,0.02416380436068103,234,383,372,
ENSG00000128340,0.6132553358250458,0.8579163599437872,122,1.001,-1.933418637908063,0.054704222757685717,-1.3009733697162749,0.19326757021102337,-0.32741184963593656,0.32741184963593656,0.15841584158415842,0.7343358395989975,0.06804842894193984,354,263,373,
ENSG00000173221,0.047836035773301894,0.17351914400018253,134,0.001,-0.2990614684649969,0.7652496801276134,0.11255828857989696,0.9103807557134689,-0.07764069084224917,0.07764069084224917,0.2871287128712871,0.7368421052631579,0.01400657110032507,202,415,374,
