,gene_1,gene_2,gene_3,gene_4,HG_stat,TP,TN,rank
587587,ENSG00000115523,ENSG00000111796,ENSG00000105374,ENSG00000100453,1.2419422389190217e-59,0.68,1.0,535
599461,ENSG00000115523,ENSG00000100453,ENSG00000111796,ENSG00000105374,1.2419422389190217e-59,0.68,1.0,536
600058,ENSG00000115523,ENSG00000100453,ENSG00000077984,ENSG00000011600,1.2419422389190217e-59,0.68,1.0,537
600038,ENSG00000115523,ENSG00000100453,ENSG00000077984,ENSG00000251562,1.2419422389190217e-59,0.68,1.0,538
974178,ENSG00000145649,ENSG00000251562,ENSG00000105374,ENSG00000011600,1.2419422389190217e-59,0.68,1.0,539
1510279,ENSG00000251562,ENSG00000077984,ENSG00000100453,ENSG00000115523,1.2419422389190217e-59,0.68,1.0,540
973731,ENSG00000145649,ENSG00000251562,ENSG00000166710,ENSG00000115523,1.2419422389190217e-59,0.68,1.0,541
611098,ENSG00000115523,ENSG00000077984,ENSG00000105374,ENSG00000145287,1.2419422389190217e-59,0.68,1.0,542
2117059,ENSG00000077984,ENSG00000169583,ENSG00000011600,ENSG00000115523,1.2419422389190217e-59,0.68,1.0,543
952226,ENSG00000145649,ENSG00000115523,ENSG00000169583,ENSG00000166710,1.2419422389190217e-59,0.68,1.0,544
1672441,ENSG00000111796,ENSG00000105374,ENSG00000100453,ENSG00000115523,1.2419422389190217e-59,0.68,1.0,545
617133,ENSG00000115523,ENSG00000011600,ENSG00000169583,ENSG00000077984,1.2419422389190217e-59,0.68,1.0,546
952439,ENSG00000145649,ENSG00000115523,ENSG00000251562,ENSG00000169583,1.2419422389190217e-59,0.68,1.0,547
1672533,ENSG00000111796,ENSG00000105374,ENSG00000166710,ENSG00000115523,1.2419422389190217e-59,0.68,1.0,548
2026480,ENSG00000166710,ENSG00000011600,ENSG00000105374,ENSG00000145649,1.2419422389190217e-59,0.68,1.0,549
1959528,ENSG00000100453,ENSG00000077984,ENSG00000105374,ENSG00000251562,1.2419422389190217e-59,0.68,1.0,550
1963189,ENSG00000100453,ENSG00000105374,ENSG00000011600,ENSG00000145649,1.2419422389190217e-59,0.68,1.0,551
1962259,ENSG00000100453,ENSG00000011600,ENSG00000077984,ENSG00000115523,1.2419422389190217e-59,0.68,1.0,552
953367,ENSG00000145649,ENSG00000115523,ENSG00000011600,ENSG00000111796,1.2419422389190217e-59,0.68,1.0,553
611056,ENSG00000115523,ENSG00000077984,ENSG00000011600,ENSG00000169583,1.2419422389190217e-59,0.68,1.0,554
611073,ENSG00000115523,ENSG00000077984,ENSG00000011600,ENSG00000166710,1.2419422389190217e-59,0.68,1.0,555
1962494,ENSG00000100453,ENSG00000011600,ENSG00000105374,ENSG00000145649,1.2419422389190217e-59,0.68,1.0,556
1635772,ENSG00000111796,ENSG00000115523,ENSG00000100453,ENSG00000105374,1.2419422389190217e-59,0.68,1.0,557
1636203,ENSG00000111796,ENSG00000115523,ENSG00000011600,ENSG00000145649,1.2419422389190217e-59,0.68,1.0,558
952991,ENSG00000145649,ENSG00000115523,ENSG00000166710,ENSG00000169583,1.2419422389190217e-59,0.68,1.0,559
1947229,ENSG00000100453,ENSG00000251562,ENSG00000077984,ENSG00000115523,1.2419422389190217e-59,0.68,1.0,560
2124363,ENSG00000077984,ENSG00000100453,ENSG00000105374,ENSG00000251562,1.2419422389190217e-59,0.68,1.0,561
1947488,ENSG00000100453,ENSG00000251562,ENSG00000105374,ENSG00000077984,1.2419422389190217e-59,0.68,1.0,562
1641668,ENSG00000111796,ENSG00000145649,ENSG00000011600,ENSG00000115523,1.2419422389190217e-59,0.68,1.0,563
2004513,ENSG00000166710,ENSG00000115523,ENSG00000105374,ENSG00000111796,1.2419422389190217e-59,0.68,1.0,564
1475198,ENSG00000251562,ENSG00000115523,ENSG00000077984,ENSG00000100453,1.2419422389190217e-59,0.68,1.0,565
1516759,ENSG00000251562,ENSG00000105374,ENSG00000011600,ENSG00000145649,1.2419422389190217e-59,0.68,1.0,566
1963013,ENSG00000100453,ENSG00000105374,ENSG00000077984,ENSG00000251562,1.2419422389190217e-59,0.68,1.0,567
2027083,ENSG00000166710,ENSG00000105374,ENSG00000011600,ENSG00000145649,1.2419422389190217e-59,0.68,1.0,568
2189530,ENSG00000011600,ENSG00000145649,ENSG00000105374,ENSG00000166710,1.2419422389190217e-59,0.68,1.0,569
2189528,ENSG00000011600,ENSG00000145649,ENSG00000105374,ENSG00000100453,1.2419422389190217e-59,0.68,1.0,570
2189518,ENSG00000011600,ENSG00000145649,ENSG00000105374,ENSG00000251562,1.2419422389190217e-59,0.68,1.0,571
2189513,ENSG00000011600,ENSG00000145649,ENSG00000105374,ENSG00000169583,1.2419422389190217e-59,0.68,1.0,572
989978,ENSG00000145649,ENSG00000100453,ENSG00000011600,ENSG00000105374,1.2419422389190217e-59,0.68,1.0,573
965219,ENSG00000145649,ENSG00000169583,ENSG00000251562,ENSG00000115523,1.2419422389190217e-59,0.68,1.0,574
617823,ENSG00000115523,ENSG00000011600,ENSG00000100453,ENSG00000077984,1.2419422389190217e-59,0.68,1.0,575
2023823,ENSG00000166710,ENSG00000077984,ENSG00000011600,ENSG00000115523,1.2419422389190217e-59,0.68,1.0,576
609748,ENSG00000115523,ENSG00000077984,ENSG00000145287,ENSG00000105374,1.2419422389190217e-59,0.68,1.0,577
616982,ENSG00000115523,ENSG00000011600,ENSG00000145649,ENSG00000111796,1.2419422389190217e-59,0.68,1.0,578
952214,ENSG00000145649,ENSG00000115523,ENSG00000169583,ENSG00000251562,1.2419422389190217e-59,0.68,1.0,579
2125253,ENSG00000077984,ENSG00000166710,ENSG00000011600,ENSG00000115523,1.2419422389190217e-59,0.68,1.0,580
952996,ENSG00000145649,ENSG00000115523,ENSG00000166710,ENSG00000251562,1.2419422389190217e-59,0.68,1.0,581
611071,ENSG00000115523,ENSG00000077984,ENSG00000011600,ENSG00000100453,1.2419422389190217e-59,0.68,1.0,582
2124304,ENSG00000077984,ENSG00000100453,ENSG00000011600,ENSG00000115523,1.2419422389190217e-59,0.68,1.0,583
1474996,ENSG00000251562,ENSG00000115523,ENSG00000166710,ENSG00000145649,1.2419422389190217e-59,0.68,1.0,584
952602,ENSG00000145649,ENSG00000115523,ENSG00000111796,ENSG00000011600,1.2419422389190217e-59,0.68,1.0,585
1636269,ENSG00000111796,ENSG00000115523,ENSG00000105374,ENSG00000166710,1.2419422389190217e-59,0.68,1.0,586
2026245,ENSG00000166710,ENSG00000011600,ENSG00000077984,ENSG00000115523,1.2419422389190217e-59,0.68,1.0,587
1947263,ENSG00000100453,ENSG00000251562,ENSG00000077984,ENSG00000105374,1.2419422389190217e-59,0.68,1.0,588
952456,ENSG00000145649,ENSG00000115523,ENSG00000251562,ENSG00000166710,1.2419422389190217e-59,0.68,1.0,589
1949739,ENSG00000100453,ENSG00000111796,ENSG00000105374,ENSG00000115523,1.2419422389190217e-59,0.68,1.0,590
1005263,ENSG00000145649,ENSG00000011600,ENSG00000100453,ENSG00000105374,1.2419422389190217e-59,0.68,1.0,591
1474928,ENSG00000251562,ENSG00000115523,ENSG00000100453,ENSG00000077984,1.2419422389190217e-59,0.68,1.0,592
565498,ENSG00000115523,ENSG00000145287,ENSG00000077984,ENSG00000105374,1.2419422389190217e-59,0.68,1.0,593
581903,ENSG00000115523,ENSG00000251562,ENSG00000077984,ENSG00000100453,1.2419422389190217e-59,0.68,1.0,594
603888,ENSG00000115523,ENSG00000166710,ENSG00000105374,ENSG00000111796,1.2419422389190217e-59,0.68,1.0,595
580801,ENSG00000115523,ENSG00000251562,ENSG00000145649,ENSG00000166710,1.2419422389190217e-59,0.68,1.0,596
2004480,ENSG00000166710,ENSG00000115523,ENSG00000011600,ENSG00000077984,1.2419422389190217e-59,0.68,1.0,597
1503338,ENSG00000251562,ENSG00000100453,ENSG00000077984,ENSG00000105374,1.2419422389190217e-59,0.68,1.0,598
603855,ENSG00000115523,ENSG00000166710,ENSG00000011600,ENSG00000077984,1.2419422389190217e-59,0.68,1.0,599
1214194,ENSG00000169583,ENSG00000105374,ENSG00000011600,ENSG00000145649,1.2419422389190217e-59,0.68,1.0,600
619873,ENSG00000115523,ENSG00000105374,ENSG00000077984,ENSG00000145287,1.2419422389190217e-59,0.68,1.0,601
1937491,ENSG00000100453,ENSG00000115523,ENSG00000105374,ENSG00000111796,1.2419422389190217e-59,0.68,1.0,602
1170870,ENSG00000169583,ENSG00000145287,ENSG00000105374,ENSG00000115523,1.2419422389190217e-59,0.68,1.0,603
932899,ENSG00000145287,ENSG00000105374,ENSG00000169583,ENSG00000115523,1.2419422389190217e-59,0.68,1.0,604
877462,ENSG00000145287,ENSG00000115523,ENSG00000169583,ENSG00000105374,1.2419422389190217e-59,0.68,1.0,605
1172363,ENSG00000169583,ENSG00000145649,ENSG00000105374,ENSG00000011600,1.2419422389190217e-59,0.68,1.0,606
580919,ENSG00000115523,ENSG00000251562,ENSG00000169583,ENSG00000145649,1.2419422389190217e-59,0.68,1.0,607
1171853,ENSG00000169583,ENSG00000145649,ENSG00000100453,ENSG00000077984,1.2419422389190217e-59,0.68,1.0,608
1171916,ENSG00000169583,ENSG00000145649,ENSG00000166710,ENSG00000115523,1.2419422389190217e-59,0.68,1.0,609
1005760,ENSG00000145649,ENSG00000011600,ENSG00000105374,ENSG00000166710,1.2419422389190217e-59,0.68,1.0,610
1937258,ENSG00000100453,ENSG00000115523,ENSG00000077984,ENSG00000251562,1.2419422389190217e-59,0.68,1.0,611
1005758,ENSG00000145649,ENSG00000011600,ENSG00000105374,ENSG00000100453,1.2419422389190217e-59,0.68,1.0,612
581633,ENSG00000115523,ENSG00000251562,ENSG00000100453,ENSG00000077984,1.2419422389190217e-59,0.68,1.0,613
998951,ENSG00000145649,ENSG00000077984,ENSG00000100453,ENSG00000169583,1.2419422389190217e-59,0.68,1.0,614
565702,ENSG00000115523,ENSG00000145287,ENSG00000105374,ENSG00000169583,1.2419422389190217e-59,0.68,1.0,615
2113128,ENSG00000077984,ENSG00000115523,ENSG00000011600,ENSG00000166710,1.2419422389190217e-59,0.68,1.0,616
1206569,ENSG00000169583,ENSG00000077984,ENSG00000100453,ENSG00000145649,1.2419422389190217e-59,0.68,1.0,617
602681,ENSG00000115523,ENSG00000166710,ENSG00000169583,ENSG00000145649,1.2419422389190217e-59,0.68,1.0,618
619296,ENSG00000115523,ENSG00000105374,ENSG00000111796,ENSG00000166710,1.2419422389190217e-59,0.68,1.0,619
1006141,ENSG00000145649,ENSG00000105374,ENSG00000169583,ENSG00000011600,1.2419422389190217e-59,0.68,1.0,620
572039,ENSG00000115523,ENSG00000169583,ENSG00000251562,ENSG00000145649,1.2419422389190217e-59,0.68,1.0,621
1006831,ENSG00000145649,ENSG00000105374,ENSG00000100453,ENSG00000011600,1.2419422389190217e-59,0.68,1.0,622
2191954,ENSG00000011600,ENSG00000251562,ENSG00000105374,ENSG00000145649,1.2419422389190217e-59,0.68,1.0,623
1165003,ENSG00000169583,ENSG00000115523,ENSG00000011600,ENSG00000077984,1.2419422389190217e-59,0.68,1.0,624
1165024,ENSG00000169583,ENSG00000115523,ENSG00000105374,ENSG00000145287,1.2419422389190217e-59,0.68,1.0,625
1006371,ENSG00000145649,ENSG00000105374,ENSG00000251562,ENSG00000011600,1.2419422389190217e-59,0.68,1.0,626
988823,ENSG00000145649,ENSG00000100453,ENSG00000169583,ENSG00000077984,1.2419422389190217e-59,0.68,1.0,627
619294,ENSG00000115523,ENSG00000105374,ENSG00000111796,ENSG00000100453,1.2419422389190217e-59,0.68,1.0,628
572591,ENSG00000115523,ENSG00000169583,ENSG00000166710,ENSG00000145649,1.2419422389190217e-59,0.68,1.0,629
610621,ENSG00000115523,ENSG00000077984,ENSG00000100453,ENSG00000011600,1.2419422389190217e-59,0.68,1.0,630
1516593,ENSG00000251562,ENSG00000105374,ENSG00000077984,ENSG00000100453,1.2419422389190217e-59,0.68,1.0,631
572803,ENSG00000115523,ENSG00000169583,ENSG00000077984,ENSG00000011600,1.2419422389190217e-59,0.68,1.0,632
572983,ENSG00000115523,ENSG00000169583,ENSG00000011600,ENSG00000077984,1.2419422389190217e-59,0.68,1.0,633
602546,ENSG00000115523,ENSG00000166710,ENSG00000145649,ENSG00000169583,1.2419422389190217e-59,0.68,1.0,634
602551,ENSG00000115523,ENSG00000166710,ENSG00000145649,ENSG00000251562,1.2419422389190217e-59,0.68,1.0,635
2113111,ENSG00000077984,ENSG00000115523,ENSG00000011600,ENSG00000169583,1.2419422389190217e-59,0.68,1.0,636
573004,ENSG00000115523,ENSG00000169583,ENSG00000105374,ENSG00000145287,1.2419422389190217e-59,0.68,1.0,637
2113126,ENSG00000077984,ENSG00000115523,ENSG00000011600,ENSG00000100453,1.2419422389190217e-59,0.68,1.0,638
1005748,ENSG00000145649,ENSG00000011600,ENSG00000105374,ENSG00000251562,1.2419422389190217e-59,0.68,1.0,639
1171364,ENSG00000169583,ENSG00000145649,ENSG00000251562,ENSG00000115523,1.2419422389190217e-59,0.68,1.0,640
926010,ENSG00000145287,ENSG00000077984,ENSG00000105374,ENSG00000115523,1.2419422389190217e-59,0.68,1.0,641
1005743,ENSG00000145649,ENSG00000011600,ENSG00000105374,ENSG00000169583,1.2419422389190217e-59,0.68,1.0,642
992181,ENSG00000145649,ENSG00000166710,ENSG00000251562,ENSG00000115523,1.2419422389190217e-59,0.68,1.0,643
1005355,ENSG00000145649,ENSG00000011600,ENSG00000166710,ENSG00000105374,1.2419422389190217e-59,0.68,1.0,644
618078,ENSG00000115523,ENSG00000011600,ENSG00000077984,ENSG00000169583,1.2419422389190217e-59,0.68,1.0,645
1481553,ENSG00000251562,ENSG00000145649,ENSG00000011600,ENSG00000105374,1.2419422389190217e-59,0.68,1.0,646
587589,ENSG00000115523,ENSG00000111796,ENSG00000105374,ENSG00000166710,1.2419422389190217e-59,0.68,1.0,647
1212809,ENSG00000169583,ENSG00000011600,ENSG00000105374,ENSG00000145649,1.2419422389190217e-59,0.68,1.0,648
599318,ENSG00000115523,ENSG00000100453,ENSG00000251562,ENSG00000077984,1.2419422389190217e-59,0.68,1.0,649
972949,ENSG00000145649,ENSG00000251562,ENSG00000169583,ENSG00000115523,1.2419422389190217e-59,0.68,1.0,650
618727,ENSG00000115523,ENSG00000105374,ENSG00000145287,ENSG00000169583,1.2419422389190217e-59,0.68,1.0,651
1481151,ENSG00000251562,ENSG00000145649,ENSG00000166710,ENSG00000115523,1.2419422389190217e-59,0.68,1.0,652
966173,ENSG00000145649,ENSG00000169583,ENSG00000011600,ENSG00000105374,1.2419422389190217e-59,0.68,1.0,653
2015289,ENSG00000166710,ENSG00000111796,ENSG00000105374,ENSG00000115523,1.2419422389190217e-59,0.68,1.0,654
1007266,ENSG00000145649,ENSG00000105374,ENSG00000011600,ENSG00000169583,1.2419422389190217e-59,0.68,1.0,655
610151,ENSG00000115523,ENSG00000077984,ENSG00000251562,ENSG00000100453,1.2419422389190217e-59,0.68,1.0,656
564532,ENSG00000115523,ENSG00000145287,ENSG00000169583,ENSG00000105374,1.2419422389190217e-59,0.68,1.0,657
1663344,ENSG00000111796,ENSG00000166710,ENSG00000105374,ENSG00000115523,1.2419422389190217e-59,0.68,1.0,658
1941113,ENSG00000100453,ENSG00000145649,ENSG00000077984,ENSG00000169583,1.2419422389190217e-59,0.68,1.0,659
566351,ENSG00000115523,ENSG00000145649,ENSG00000169583,ENSG00000166710,1.2419422389190217e-59,0.68,1.0,660
566339,ENSG00000115523,ENSG00000145649,ENSG00000169583,ENSG00000251562,1.2419422389190217e-59,0.68,1.0,661
2004300,ENSG00000166710,ENSG00000115523,ENSG00000077984,ENSG00000011600,1.2419422389190217e-59,0.68,1.0,662
581701,ENSG00000115523,ENSG00000251562,ENSG00000166710,ENSG00000145649,1.2419422389190217e-59,0.68,1.0,663
1941368,ENSG00000100453,ENSG00000145649,ENSG00000105374,ENSG00000011600,1.2419422389190217e-59,0.68,1.0,664
1004907,ENSG00000145649,ENSG00000011600,ENSG00000111796,ENSG00000115523,1.2419422389190217e-59,0.68,1.0,665
966218,ENSG00000145649,ENSG00000169583,ENSG00000105374,ENSG00000011600,1.2419422389190217e-59,0.68,1.0,666
567492,ENSG00000115523,ENSG00000145649,ENSG00000011600,ENSG00000111796,1.2419422389190217e-59,0.68,1.0,667
1172123,ENSG00000169583,ENSG00000145649,ENSG00000077984,ENSG00000100453,1.2419422389190217e-59,0.68,1.0,668
1515604,ENSG00000251562,ENSG00000011600,ENSG00000105374,ENSG00000145649,1.2419422389190217e-59,0.68,1.0,669
1937278,ENSG00000100453,ENSG00000115523,ENSG00000077984,ENSG00000011600,1.2419422389190217e-59,0.68,1.0,670
1172318,ENSG00000169583,ENSG00000145649,ENSG00000011600,ENSG00000105374,1.2419422389190217e-59,0.68,1.0,671
603675,ENSG00000115523,ENSG00000166710,ENSG00000077984,ENSG00000011600,1.2419422389190217e-59,0.68,1.0,672
603078,ENSG00000115523,ENSG00000166710,ENSG00000111796,ENSG00000105374,1.2419422389190217e-59,0.68,1.0,673
1198214,ENSG00000169583,ENSG00000100453,ENSG00000077984,ENSG00000145649,1.2419422389190217e-59,0.68,1.0,674
978863,ENSG00000145649,ENSG00000111796,ENSG00000011600,ENSG00000115523,1.2419422389190217e-59,0.68,1.0,675
602911,ENSG00000115523,ENSG00000166710,ENSG00000251562,ENSG00000145649,1.2419422389190217e-59,0.68,1.0,676
2113153,ENSG00000077984,ENSG00000115523,ENSG00000105374,ENSG00000145287,1.2419422389190217e-59,0.68,1.0,677
619701,ENSG00000115523,ENSG00000105374,ENSG00000166710,ENSG00000111796,1.2419422389190217e-59,0.68,1.0,678
619609,ENSG00000115523,ENSG00000105374,ENSG00000100453,ENSG00000111796,1.2419422389190217e-59,0.68,1.0,679
878428,ENSG00000145287,ENSG00000115523,ENSG00000077984,ENSG00000105374,1.2419422389190217e-59,0.68,1.0,680
1503304,ENSG00000251562,ENSG00000100453,ENSG00000077984,ENSG00000115523,1.2419422389190217e-59,0.68,1.0,681
878632,ENSG00000145287,ENSG00000115523,ENSG00000105374,ENSG00000169583,1.2419422389190217e-59,0.68,1.0,682
878653,ENSG00000145287,ENSG00000115523,ENSG00000105374,ENSG00000077984,1.2419422389190217e-59,0.68,1.0,683
610713,ENSG00000115523,ENSG00000077984,ENSG00000166710,ENSG00000011600,1.2419422389190217e-59,0.68,1.0,684
1510808,ENSG00000251562,ENSG00000077984,ENSG00000105374,ENSG00000100453,1.2419422389190217e-59,0.68,1.0,685
2115135,ENSG00000077984,ENSG00000145287,ENSG00000105374,ENSG00000115523,1.2419422389190217e-59,0.68,1.0,686
989768,ENSG00000145649,ENSG00000100453,ENSG00000077984,ENSG00000169583,1.2419422389190217e-59,0.68,1.0,687
1481598,ENSG00000251562,ENSG00000145649,ENSG00000105374,ENSG00000011600,1.2419422389190217e-59,0.68,1.0,688
1943414,ENSG00000100453,ENSG00000169583,ENSG00000077984,ENSG00000145649,1.2419422389190217e-59,0.68,1.0,689
598946,ENSG00000115523,ENSG00000100453,ENSG00000145649,ENSG00000166710,1.6295787559154718e-58,0.67,1.0,690
2013055,ENSG00000166710,ENSG00000251562,ENSG00000077984,ENSG00000115523,1.6295787559154718e-58,0.67,1.0,691
1485254,ENSG00000251562,ENSG00000169583,ENSG00000105374,ENSG00000145649,1.6295787559154718e-58,0.67,1.0,692
952598,ENSG00000145649,ENSG00000115523,ENSG00000111796,ENSG00000077984,1.6295787559154718e-58,0.67,1.0,693
1516391,ENSG00000251562,ENSG00000105374,ENSG00000166710,ENSG00000145649,1.6295787559154718e-58,0.67,1.0,694
965805,ENSG00000145649,ENSG00000169583,ENSG00000166710,ENSG00000105374,1.6295787559154718e-58,0.67,1.0,695
2007920,ENSG00000166710,ENSG00000145649,ENSG00000105374,ENSG00000100453,1.6295787559154718e-58,0.67,1.0,696
587572,ENSG00000115523,ENSG00000111796,ENSG00000105374,ENSG00000169583,1.6295787559154718e-58,0.67,1.0,697
1172355,ENSG00000169583,ENSG00000145649,ENSG00000105374,ENSG00000166710,1.6295787559154718e-58,0.67,1.0,698
581725,ENSG00000115523,ENSG00000251562,ENSG00000166710,ENSG00000077984,1.6295787559154718e-58,0.67,1.0,699
1962293,ENSG00000100453,ENSG00000011600,ENSG00000077984,ENSG00000105374,1.6295787559154718e-58,0.67,1.0,700
1515374,ENSG00000251562,ENSG00000011600,ENSG00000077984,ENSG00000145649,1.6295787559154718e-58,0.67,1.0,701
2129078,ENSG00000077984,ENSG00000011600,ENSG00000105374,ENSG00000100453,1.6295787559154718e-58,0.67,1.0,702
610271,ENSG00000115523,ENSG00000077984,ENSG00000111796,ENSG00000145649,1.6295787559154718e-58,0.67,1.0,703
2129080,ENSG00000077984,ENSG00000011600,ENSG00000105374,ENSG00000166710,1.6295787559154718e-58,0.67,1.0,704
1515628,ENSG00000251562,ENSG00000011600,ENSG00000105374,ENSG00000077984,1.6295787559154718e-58,0.67,1.0,705
1481185,ENSG00000251562,ENSG00000145649,ENSG00000166710,ENSG00000105374,1.6295787559154718e-58,0.67,1.0,706
2007905,ENSG00000166710,ENSG00000145649,ENSG00000105374,ENSG00000169583,1.6295787559154718e-58,0.67,1.0,707
2013290,ENSG00000166710,ENSG00000251562,ENSG00000105374,ENSG00000145649,1.6295787559154718e-58,0.67,1.0,708
2026279,ENSG00000166710,ENSG00000011600,ENSG00000077984,ENSG00000105374,1.6295787559154718e-58,0.67,1.0,709
567308,ENSG00000115523,ENSG00000145649,ENSG00000077984,ENSG00000111796,1.6295787559154718e-58,0.67,1.0,710
966198,ENSG00000145649,ENSG00000169583,ENSG00000105374,ENSG00000251562,1.6295787559154718e-58,0.67,1.0,711
2191978,ENSG00000011600,ENSG00000251562,ENSG00000105374,ENSG00000077984,1.6295787559154718e-58,0.67,1.0,712
953395,ENSG00000145649,ENSG00000115523,ENSG00000105374,ENSG00000198821,1.6295787559154718e-58,0.67,1.0,713
395160,ENSG00000198821,ENSG00000145649,ENSG00000105374,ENSG00000115523,1.6295787559154718e-58,0.67,1.0,714
1963033,ENSG00000100453,ENSG00000105374,ENSG00000077984,ENSG00000011600,1.6295787559154718e-58,0.67,1.0,715
1510371,ENSG00000251562,ENSG00000077984,ENSG00000166710,ENSG00000115523,1.6295787559154718e-58,0.67,1.0,716
2129068,ENSG00000077984,ENSG00000011600,ENSG00000105374,ENSG00000251562,1.6295787559154718e-58,0.67,1.0,717
965253,ENSG00000145649,ENSG00000169583,ENSG00000251562,ENSG00000105374,1.6295787559154718e-58,0.67,1.0,718
599846,ENSG00000115523,ENSG00000100453,ENSG00000166710,ENSG00000145649,1.6295787559154718e-58,0.67,1.0,719
2007910,ENSG00000166710,ENSG00000145649,ENSG00000105374,ENSG00000251562,1.6295787559154718e-58,0.67,1.0,720
1172343,ENSG00000169583,ENSG00000145649,ENSG00000105374,ENSG00000251562,1.6295787559154718e-58,0.67,1.0,721
567131,ENSG00000115523,ENSG00000145649,ENSG00000166710,ENSG00000100453,1.6295787559154718e-58,0.67,1.0,722
953006,ENSG00000145649,ENSG00000115523,ENSG00000166710,ENSG00000100453,1.6295787559154718e-58,0.67,1.0,723
991985,ENSG00000145649,ENSG00000166710,ENSG00000169583,ENSG00000105374,1.6295787559154718e-58,0.67,1.0,724
618919,ENSG00000115523,ENSG00000105374,ENSG00000169583,ENSG00000111796,1.6295787559154718e-58,0.67,1.0,725
2196658,ENSG00000011600,ENSG00000077984,ENSG00000105374,ENSG00000251562,1.6295787559154718e-58,0.67,1.0,726
609776,ENSG00000115523,ENSG00000077984,ENSG00000145649,ENSG00000111796,1.6295787559154718e-58,0.67,1.0,727
1959503,ENSG00000100453,ENSG00000077984,ENSG00000011600,ENSG00000105374,1.6295787559154718e-58,0.67,1.0,728
974153,ENSG00000145649,ENSG00000251562,ENSG00000105374,ENSG00000169583,1.6295787559154718e-58,0.67,1.0,729
1475200,ENSG00000251562,ENSG00000115523,ENSG00000077984,ENSG00000166710,1.6295787559154718e-58,0.67,1.0,730
618763,ENSG00000115523,ENSG00000105374,ENSG00000145649,ENSG00000198821,1.6295787559154718e-58,0.67,1.0,731
1171950,ENSG00000169583,ENSG00000145649,ENSG00000166710,ENSG00000105374,1.6295787559154718e-58,0.67,1.0,732
1006823,ENSG00000145649,ENSG00000105374,ENSG00000100453,ENSG00000166710,1.6295787559154718e-58,0.67,1.0,733
1481368,ENSG00000251562,ENSG00000145649,ENSG00000077984,ENSG00000011600,1.6295787559154718e-58,0.67,1.0,734
972983,ENSG00000145649,ENSG00000251562,ENSG00000169583,ENSG00000105374,1.6295787559154718e-58,0.67,1.0,735
449071,ENSG00000198821,ENSG00000105374,ENSG00000145649,ENSG00000115523,1.6295787559154718e-58,0.67,1.0,736
974170,ENSG00000145649,ENSG00000251562,ENSG00000105374,ENSG00000166710,1.6295787559154718e-58,0.67,1.0,737
2026927,ENSG00000166710,ENSG00000105374,ENSG00000077984,ENSG00000011600,1.6295787559154718e-58,0.67,1.0,738
2196668,ENSG00000011600,ENSG00000077984,ENSG00000105374,ENSG00000100453,1.6295787559154718e-58,0.67,1.0,739
384250,ENSG00000198821,ENSG00000115523,ENSG00000145649,ENSG00000105374,1.6295787559154718e-58,0.67,1.0,740
567520,ENSG00000115523,ENSG00000145649,ENSG00000105374,ENSG00000198821,1.6295787559154718e-58,0.67,1.0,741
990015,ENSG00000145649,ENSG00000100453,ENSG00000105374,ENSG00000166710,1.6295787559154718e-58,0.67,1.0,742
385555,ENSG00000198821,ENSG00000115523,ENSG00000105374,ENSG00000145649,1.6295787559154718e-58,0.67,1.0,743
1188324,ENSG00000169583,ENSG00000111796,ENSG00000105374,ENSG00000115523,1.6295787559154718e-58,0.67,1.0,744
2124338,ENSG00000077984,ENSG00000100453,ENSG00000011600,ENSG00000105374,1.6295787559154718e-58,0.67,1.0,745
1006363,ENSG00000145649,ENSG00000105374,ENSG00000251562,ENSG00000166710,1.6295787559154718e-58,0.67,1.0,746
1644984,ENSG00000111796,ENSG00000169583,ENSG00000105374,ENSG00000115523,1.6295787559154718e-58,0.67,1.0,747
1937066,ENSG00000100453,ENSG00000115523,ENSG00000166710,ENSG00000145649,1.6295787559154718e-58,0.67,1.0,748
1005518,ENSG00000145649,ENSG00000011600,ENSG00000077984,ENSG00000251562,1.6295787559154718e-58,0.67,1.0,749
1510818,ENSG00000251562,ENSG00000077984,ENSG00000105374,ENSG00000011600,1.6295787559154718e-58,0.67,1.0,750
1006898,ENSG00000145649,ENSG00000105374,ENSG00000166710,ENSG00000169583,1.6295787559154718e-58,0.67,1.0,751
586259,ENSG00000115523,ENSG00000111796,ENSG00000145649,ENSG00000077984,1.6295787559154718e-58,0.67,1.0,752
610153,ENSG00000115523,ENSG00000077984,ENSG00000251562,ENSG00000166710,1.6295787559154718e-58,0.67,1.0,753
1516783,ENSG00000251562,ENSG00000105374,ENSG00000011600,ENSG00000077984,1.6295787559154718e-58,0.67,1.0,754
581905,ENSG00000115523,ENSG00000251562,ENSG00000077984,ENSG00000166710,1.6295787559154718e-58,0.67,1.0,755
989576,ENSG00000145649,ENSG00000100453,ENSG00000166710,ENSG00000115523,1.6295787559154718e-58,0.67,1.0,756
966210,ENSG00000145649,ENSG00000169583,ENSG00000105374,ENSG00000166710,1.6295787559154718e-58,0.67,1.0,757
566723,ENSG00000115523,ENSG00000145649,ENSG00000111796,ENSG00000077984,1.6295787559154718e-58,0.67,1.0,758
2129499,ENSG00000077984,ENSG00000105374,ENSG00000011600,ENSG00000166710,1.6295787559154718e-58,0.67,1.0,759
2129497,ENSG00000077984,ENSG00000105374,ENSG00000011600,ENSG00000100453,1.6295787559154718e-58,0.67,1.0,760
