,gene_1,gene_2,gene_3,gene_4,HG_stat,TP,TN,rank
124430,ENSG00000143546,ENSG00000163220,ENSG00000087086,ENSG00000204472,1.0811763865782987e-63,0.7211538461538461,0.9974747474747475,349
1511240,ENSG00000011600,ENSG00000196154,ENSG00000213402_negation,ENSG00000163220,1.0811763865782987e-63,0.7211538461538461,0.9974747474747475,350
705300,ENSG00000204472,ENSG00000163220,ENSG00000087086,ENSG00000143546,1.0811763865782987e-63,0.7211538461538461,0.9974747474747475,351
398205,ENSG00000196154,ENSG00000011600,ENSG00000213402_negation,ENSG00000163220,1.0811763865782987e-63,0.7211538461538461,0.9974747474747475,352
452746,ENSG00000196154,ENSG00000213402_negation,ENSG00000011600,ENSG00000143546,2.983410074699617e-63,0.7019230769230769,1.0,353
214622,ENSG00000143546,ENSG00000251562_negation,ENSG00000177954_negation,ENSG00000213402_negation,2.983410074699617e-63,0.7019230769230769,1.0,354
399339,ENSG00000196154,ENSG00000087086,ENSG00000011600,ENSG00000163220,2.983410074699617e-63,0.7019230769230769,1.0,355
789235,ENSG00000204472,ENSG00000213402_negation,ENSG00000251562_negation,ENSG00000087086,2.983410074699617e-63,0.7019230769230769,1.0,356
1924238,ENSG00000122406_negation,ENSG00000163220,ENSG00000213402_negation,ENSG00000011600,2.983410074699617e-63,0.7019230769230769,1.0,357
2913542,ENSG00000251562_negation,ENSG00000143546,ENSG00000213402_negation,ENSG00000177954_negation,2.983410074699617e-63,0.7019230769230769,1.0,358
1507666,ENSG00000011600,ENSG00000143546,ENSG00000213402_negation,ENSG00000122406_negation,2.983410074699617e-63,0.7019230769230769,1.0,359
1660196,ENSG00000087086,ENSG00000213402_negation,ENSG00000251562_negation,ENSG00000143546,2.983410074699617e-63,0.7019230769230769,1.0,360
1660201,ENSG00000087086,ENSG00000213402_negation,ENSG00000251562_negation,ENSG00000204472,2.983410074699617e-63,0.7019230769230769,1.0,361
174332,ENSG00000143546,ENSG00000177954_negation,ENSG00000251562_negation,ENSG00000213402_negation,2.983410074699617e-63,0.7019230769230769,1.0,362
749107,ENSG00000204472,ENSG00000177954_negation,ENSG00000087086,ENSG00000213402_negation,2.983410074699617e-63,0.7019230769230769,1.0,363
171929,ENSG00000143546,ENSG00000122406_negation,ENSG00000213402_negation,ENSG00000011600,2.983410074699617e-63,0.7019230769230769,1.0,364
739351,ENSG00000204472,ENSG00000087086,ENSG00000213402_negation,ENSG00000251562_negation,2.983410074699617e-63,0.7019230769230769,1.0,365
2913537,ENSG00000251562_negation,ENSG00000143546,ENSG00000213402_negation,ENSG00000087086,2.983410074699617e-63,0.7019230769230769,1.0,366
174381,ENSG00000143546,ENSG00000177954_negation,ENSG00000213402_negation,ENSG00000251562_negation,2.983410074699617e-63,0.7019230769230769,1.0,367
1504702,ENSG00000011600,ENSG00000163220,ENSG00000087086,ENSG00000196154,2.983410074699617e-63,0.7019230769230769,1.0,368
1658540,ENSG00000087086,ENSG00000251562_negation,ENSG00000213402_negation,ENSG00000204472,2.983410074699617e-63,0.7019230769230769,1.0,369
2056585,ENSG00000177954_negation,ENSG00000213402_negation,ENSG00000251562_negation,ENSG00000087086,2.983410074699617e-63,0.7019230769230769,1.0,370
1605017,ENSG00000087086,ENSG00000204472,ENSG00000213402_negation,ENSG00000177954_negation,2.983410074699617e-63,0.7019230769230769,1.0,371
94297,ENSG00000163220,ENSG00000213402_negation,ENSG00000143546,ENSG00000162244_negation,2.983410074699617e-63,0.7019230769230769,1.0,372
94939,ENSG00000163220,ENSG00000213402_negation,ENSG00000011600,ENSG00000122406_negation,2.983410074699617e-63,0.7019230769230769,1.0,373
49204,ENSG00000163220,ENSG00000122406_negation,ENSG00000213402_negation,ENSG00000011600,2.983410074699617e-63,0.7019230769230769,1.0,374
1657672,ENSG00000087086,ENSG00000251562_negation,ENSG00000177954_negation,ENSG00000213402_negation,2.983410074699617e-63,0.7019230769230769,1.0,375
95571,ENSG00000163220,ENSG00000213402_negation,ENSG00000162244_negation,ENSG00000143546,2.983410074699617e-63,0.7019230769230769,1.0,376
750234,ENSG00000204472,ENSG00000177954_negation,ENSG00000213402_negation,ENSG00000087086,2.983410074699617e-63,0.7019230769230769,1.0,377
750256,ENSG00000204472,ENSG00000177954_negation,ENSG00000213402_negation,ENSG00000251562_negation,2.983410074699617e-63,0.7019230769230769,1.0,378
397055,ENSG00000196154,ENSG00000011600,ENSG00000087086,ENSG00000163220,2.983410074699617e-63,0.7019230769230769,1.0,379
750207,ENSG00000204472,ENSG00000177954_negation,ENSG00000251562_negation,ENSG00000213402_negation,2.983410074699617e-63,0.7019230769230769,1.0,380
748054,ENSG00000204472,ENSG00000122406_negation,ENSG00000213402_negation,ENSG00000011600,2.983410074699617e-63,0.7019230769230769,1.0,381
214372,ENSG00000143546,ENSG00000251562_negation,ENSG00000087086,ENSG00000213402_negation,2.983410074699617e-63,0.7019230769230769,1.0,382
1511241,ENSG00000011600,ENSG00000196154,ENSG00000213402_negation,ENSG00000143546,2.983410074699617e-63,0.7019230769230769,1.0,383
1516641,ENSG00000011600,ENSG00000204472,ENSG00000213402_negation,ENSG00000122406_negation,2.983410074699617e-63,0.7019230769230769,1.0,384
1629300,ENSG00000087086,ENSG00000177954_negation,ENSG00000213402_negation,ENSG00000204472,2.983410074699617e-63,0.7019230769230769,1.0,385
2922495,ENSG00000251562_negation,ENSG00000087086,ENSG00000213402_negation,ENSG00000204472,2.983410074699617e-63,0.7019230769230769,1.0,386
2921874,ENSG00000251562_negation,ENSG00000011600,ENSG00000213402_negation,ENSG00000122406_negation,2.983410074699617e-63,0.7019230769230769,1.0,387
2922490,ENSG00000251562_negation,ENSG00000087086,ENSG00000213402_negation,ENSG00000143546,2.983410074699617e-63,0.7019230769230769,1.0,388
1604985,ENSG00000087086,ENSG00000204472,ENSG00000251562_negation,ENSG00000213402_negation,2.983410074699617e-63,0.7019230769230769,1.0,389
1659382,ENSG00000087086,ENSG00000213402_negation,ENSG00000177954_negation,ENSG00000251562_negation,2.983410074699617e-63,0.7019230769230769,1.0,390
2055160,ENSG00000177954_negation,ENSG00000251562_negation,ENSG00000213402_negation,ENSG00000143546,2.983410074699617e-63,0.7019230769230769,1.0,391
2055165,ENSG00000177954_negation,ENSG00000251562_negation,ENSG00000213402_negation,ENSG00000204472,2.983410074699617e-63,0.7019230769230769,1.0,392
1515710,ENSG00000011600,ENSG00000204472,ENSG00000122406_negation,ENSG00000213402_negation,2.983410074699617e-63,0.7019230769230769,1.0,393
2916762,ENSG00000251562_negation,ENSG00000204472,ENSG00000213402_negation,ENSG00000087086,2.983410074699617e-63,0.7019230769230769,1.0,394
2925659,ENSG00000251562_negation,ENSG00000177954_negation,ENSG00000213402_negation,ENSG00000087086,2.983410074699617e-63,0.7019230769230769,1.0,395
2055174,ENSG00000177954_negation,ENSG00000251562_negation,ENSG00000213402_negation,ENSG00000087086,2.983410074699617e-63,0.7019230769230769,1.0,396
2925645,ENSG00000251562_negation,ENSG00000177954_negation,ENSG00000213402_negation,ENSG00000143546,2.983410074699617e-63,0.7019230769230769,1.0,397
2925650,ENSG00000251562_negation,ENSG00000177954_negation,ENSG00000213402_negation,ENSG00000204472,2.983410074699617e-63,0.7019230769230769,1.0,398
737149,ENSG00000204472,ENSG00000011600,ENSG00000213402_negation,ENSG00000122406_negation,2.983410074699617e-63,0.7019230769230769,1.0,399
1925786,ENSG00000122406_negation,ENSG00000143546,ENSG00000213402_negation,ENSG00000011600,2.983410074699617e-63,0.7019230769230769,1.0,400
1539828,ENSG00000011600,ENSG00000122406_negation,ENSG00000251562_negation,ENSG00000213402_negation,2.983410074699617e-63,0.7019230769230769,1.0,401
38067,ENSG00000163220,ENSG00000087086,ENSG00000011600,ENSG00000196154,2.983410074699617e-63,0.7019230769230769,1.0,402
4400,ENSG00000163220,ENSG00000143546,ENSG00000213402_negation,ENSG00000196154,2.983410074699617e-63,0.7019230769230769,1.0,403
2916767,ENSG00000251562_negation,ENSG00000204472,ENSG00000213402_negation,ENSG00000177954_negation,2.983410074699617e-63,0.7019230769230769,1.0,404
1629282,ENSG00000087086,ENSG00000177954_negation,ENSG00000251562_negation,ENSG00000213402_negation,2.983410074699617e-63,0.7019230769230769,1.0,405
1507650,ENSG00000011600,ENSG00000143546,ENSG00000213402_negation,ENSG00000196154,2.983410074699617e-63,0.7019230769230769,1.0,406
4424,ENSG00000163220,ENSG00000143546,ENSG00000213402_negation,ENSG00000162244_negation,2.983410074699617e-63,0.7019230769230769,1.0,407
1506735,ENSG00000011600,ENSG00000143546,ENSG00000122406_negation,ENSG00000213402_negation,2.983410074699617e-63,0.7019230769230769,1.0,408
1629331,ENSG00000087086,ENSG00000177954_negation,ENSG00000213402_negation,ENSG00000251562_negation,2.983410074699617e-63,0.7019230769230769,1.0,409
170753,ENSG00000143546,ENSG00000122406_negation,ENSG00000011600,ENSG00000213402_negation,2.983410074699617e-63,0.7019230769230769,1.0,410
739334,ENSG00000204472,ENSG00000087086,ENSG00000213402_negation,ENSG00000177954_negation,2.983410074699617e-63,0.7019230769230769,1.0,411
1505868,ENSG00000011600,ENSG00000163220,ENSG00000213402_negation,ENSG00000122406_negation,2.983410074699617e-63,0.7019230769230769,1.0,412
2056571,ENSG00000177954_negation,ENSG00000213402_negation,ENSG00000251562_negation,ENSG00000143546,2.983410074699617e-63,0.7019230769230769,1.0,413
1504937,ENSG00000011600,ENSG00000163220,ENSG00000122406_negation,ENSG00000213402_negation,2.983410074699617e-63,0.7019230769230769,1.0,414
1660215,ENSG00000087086,ENSG00000213402_negation,ENSG00000251562_negation,ENSG00000177954_negation,2.983410074699617e-63,0.7019230769230769,1.0,415
738452,ENSG00000204472,ENSG00000087086,ENSG00000177954_negation,ENSG00000213402_negation,2.983410074699617e-63,0.7019230769230769,1.0,416
398206,ENSG00000196154,ENSG00000011600,ENSG00000213402_negation,ENSG00000143546,2.983410074699617e-63,0.7019230769230769,1.0,417
2922509,ENSG00000251562_negation,ENSG00000087086,ENSG00000213402_negation,ENSG00000177954_negation,2.983410074699617e-63,0.7019230769230769,1.0,418
1510090,ENSG00000011600,ENSG00000196154,ENSG00000087086,ENSG00000163220,2.983410074699617e-63,0.7019230769230769,1.0,419
94273,ENSG00000163220,ENSG00000213402_negation,ENSG00000143546,ENSG00000196154,2.983410074699617e-63,0.7019230769230769,1.0,420
789240,ENSG00000204472,ENSG00000213402_negation,ENSG00000251562_negation,ENSG00000177954_negation,2.983410074699617e-63,0.7019230769230769,1.0,421
1658554,ENSG00000087086,ENSG00000251562_negation,ENSG00000213402_negation,ENSG00000177954_negation,2.983410074699617e-63,0.7019230769230769,1.0,422
191319,ENSG00000143546,ENSG00000162244_negation,ENSG00000213402_negation,ENSG00000163220,2.983410074699617e-63,0.7019230769230769,1.0,423
364288,ENSG00000196154,ENSG00000163220,ENSG00000087086,ENSG00000011600,2.983410074699617e-63,0.7019230769230769,1.0,424
366610,ENSG00000196154,ENSG00000143546,ENSG00000011600,ENSG00000213402_negation,2.983410074699617e-63,0.7019230769230769,1.0,425
217860,ENSG00000143546,ENSG00000213402_negation,ENSG00000251562_negation,ENSG00000087086,2.983410074699617e-63,0.7019230769230769,1.0,426
159774,ENSG00000143546,ENSG00000011600,ENSG00000213402_negation,ENSG00000122406_negation,2.983410074699617e-63,0.7019230769230769,1.0,427
216959,ENSG00000143546,ENSG00000213402_negation,ENSG00000122406_negation,ENSG00000011600,2.983410074699617e-63,0.7019230769230769,1.0,428
1945806,ENSG00000122406_negation,ENSG00000011600,ENSG00000213402_negation,ENSG00000143546,2.983410074699617e-63,0.7019230769230769,1.0,429
125601,ENSG00000143546,ENSG00000163220,ENSG00000213402_negation,ENSG00000162244_negation,2.983410074699617e-63,0.7019230769230769,1.0,430
1945805,ENSG00000122406_negation,ENSG00000011600,ENSG00000213402_negation,ENSG00000163220,2.983410074699617e-63,0.7019230769230769,1.0,431
2685,ENSG00000163220,ENSG00000143546,ENSG00000196154,ENSG00000213402_negation,2.983410074699617e-63,0.7019230769230769,1.0,432
125577,ENSG00000143546,ENSG00000163220,ENSG00000213402_negation,ENSG00000196154,2.983410074699617e-63,0.7019230769230769,1.0,433
7578,ENSG00000163220,ENSG00000196154,ENSG00000143546,ENSG00000213402_negation,2.983410074699617e-63,0.7019230769230769,1.0,434
35633,ENSG00000163220,ENSG00000011600,ENSG00000087086,ENSG00000196154,2.983410074699617e-63,0.7019230769230769,1.0,435
216145,ENSG00000143546,ENSG00000213402_negation,ENSG00000196154,ENSG00000163220,2.983410074699617e-63,0.7019230769230769,1.0,436
2022801,ENSG00000177954_negation,ENSG00000087086,ENSG00000213402_negation,ENSG00000251562_negation,2.983410074699617e-63,0.7019230769230769,1.0,437
67182,ENSG00000163220,ENSG00000162244_negation,ENSG00000143546,ENSG00000213402_negation,2.983410074699617e-63,0.7019230769230769,1.0,438
216159,ENSG00000143546,ENSG00000213402_negation,ENSG00000196154,ENSG00000011600,2.983410074699617e-63,0.7019230769230769,1.0,439
35045,ENSG00000163220,ENSG00000011600,ENSG00000196154,ENSG00000087086,2.983410074699617e-63,0.7019230769230769,1.0,440
1572557,ENSG00000011600,ENSG00000213402_negation,ENSG00000122406_negation,ENSG00000251562_negation,2.983410074699617e-63,0.7019230769230769,1.0,441
787124,ENSG00000204472,ENSG00000251562_negation,ENSG00000213402_negation,ENSG00000087086,2.983410074699617e-63,0.7019230769230769,1.0,442
132929,ENSG00000143546,ENSG00000196154,ENSG00000213402_negation,ENSG00000011600,2.983410074699617e-63,0.7019230769230769,1.0,443
2022770,ENSG00000177954_negation,ENSG00000087086,ENSG00000213402_negation,ENSG00000204472,2.983410074699617e-63,0.7019230769230769,1.0,444
787129,ENSG00000204472,ENSG00000251562_negation,ENSG00000213402_negation,ENSG00000177954_negation,2.983410074699617e-63,0.7019230769230769,1.0,445
1933511,ENSG00000122406_negation,ENSG00000204472,ENSG00000213402_negation,ENSG00000011600,2.983410074699617e-63,0.7019230769230769,1.0,446
216782,ENSG00000143546,ENSG00000213402_negation,ENSG00000087086,ENSG00000251562_negation,2.983410074699617e-63,0.7019230769230769,1.0,447
2022752,ENSG00000177954_negation,ENSG00000087086,ENSG00000251562_negation,ENSG00000213402_negation,2.983410074699617e-63,0.7019230769230769,1.0,448
785997,ENSG00000204472,ENSG00000251562_negation,ENSG00000087086,ENSG00000213402_negation,2.983410074699617e-63,0.7019230769230769,1.0,449
215504,ENSG00000143546,ENSG00000251562_negation,ENSG00000213402_negation,ENSG00000177954_negation,2.983410074699617e-63,0.7019230769230769,1.0,450
1596309,ENSG00000087086,ENSG00000143546,ENSG00000213402_negation,ENSG00000251562_negation,2.983410074699617e-63,0.7019230769230769,1.0,451
1539841,ENSG00000011600,ENSG00000122406_negation,ENSG00000213402_negation,ENSG00000143546,2.983410074699617e-63,0.7019230769230769,1.0,452
1539846,ENSG00000011600,ENSG00000122406_negation,ENSG00000213402_negation,ENSG00000204472,2.983410074699617e-63,0.7019230769230769,1.0,453
1539877,ENSG00000011600,ENSG00000122406_negation,ENSG00000213402_negation,ENSG00000251562_negation,2.983410074699617e-63,0.7019230769230769,1.0,454
215499,ENSG00000143546,ENSG00000251562_negation,ENSG00000213402_negation,ENSG00000087086,2.983410074699617e-63,0.7019230769230769,1.0,455
159758,ENSG00000143546,ENSG00000011600,ENSG00000213402_negation,ENSG00000196154,2.983410074699617e-63,0.7019230769230769,1.0,456
1539840,ENSG00000011600,ENSG00000122406_negation,ENSG00000213402_negation,ENSG00000163220,2.983410074699617e-63,0.7019230769230769,1.0,457
2009409,ENSG00000177954_negation,ENSG00000204472,ENSG00000213402_negation,ENSG00000251562_negation,2.983410074699617e-63,0.7019230769230769,1.0,458
788140,ENSG00000204472,ENSG00000213402_negation,ENSG00000087086,ENSG00000177954_negation,2.983410074699617e-63,0.7019230769230769,1.0,459
367772,ENSG00000196154,ENSG00000143546,ENSG00000213402_negation,ENSG00000163220,2.983410074699617e-63,0.7019230769230769,1.0,460
35868,ENSG00000163220,ENSG00000011600,ENSG00000122406_negation,ENSG00000213402_negation,2.983410074699617e-63,0.7019230769230769,1.0,461
1982309,ENSG00000122406_negation,ENSG00000213402_negation,ENSG00000251562_negation,ENSG00000011600,2.983410074699617e-63,0.7019230769230769,1.0,462
131753,ENSG00000143546,ENSG00000196154,ENSG00000011600,ENSG00000213402_negation,2.983410074699617e-63,0.7019230769230769,1.0,463
788089,ENSG00000204472,ENSG00000213402_negation,ENSG00000011600,ENSG00000122406_negation,2.983410074699617e-63,0.7019230769230769,1.0,464
8205,ENSG00000163220,ENSG00000196154,ENSG00000011600,ENSG00000087086,2.983410074699617e-63,0.7019230769230769,1.0,465
8254,ENSG00000163220,ENSG00000196154,ENSG00000087086,ENSG00000011600,2.983410074699617e-63,0.7019230769230769,1.0,466
68995,ENSG00000163220,ENSG00000162244_negation,ENSG00000213402_negation,ENSG00000143546,2.983410074699617e-63,0.7019230769230769,1.0,467
216698,ENSG00000143546,ENSG00000213402_negation,ENSG00000011600,ENSG00000196154,2.983410074699617e-63,0.7019230769230769,1.0,468
1605034,ENSG00000087086,ENSG00000204472,ENSG00000213402_negation,ENSG00000251562_negation,2.983410074699617e-63,0.7019230769230769,1.0,469
2464772,ENSG00000162244_negation,ENSG00000143546,ENSG00000213402_negation,ENSG00000163220,2.983410074699617e-63,0.7019230769230769,1.0,470
217865,ENSG00000143546,ENSG00000213402_negation,ENSG00000251562_negation,ENSG00000177954_negation,2.983410074699617e-63,0.7019230769230769,1.0,471
216714,ENSG00000143546,ENSG00000213402_negation,ENSG00000011600,ENSG00000122406_negation,2.983410074699617e-63,0.7019230769230769,1.0,472
367786,ENSG00000196154,ENSG00000143546,ENSG00000213402_negation,ENSG00000011600,2.983410074699617e-63,0.7019230769230769,1.0,473
162226,ENSG00000143546,ENSG00000087086,ENSG00000213402_negation,ENSG00000251562_negation,2.983410074699617e-63,0.7019230769230769,1.0,474
2463625,ENSG00000162244_negation,ENSG00000163220,ENSG00000213402_negation,ENSG00000143546,2.983410074699617e-63,0.7019230769230769,1.0,475
788157,ENSG00000204472,ENSG00000213402_negation,ENSG00000087086,ENSG00000251562_negation,2.983410074699617e-63,0.7019230769230769,1.0,476
2009387,ENSG00000177954_negation,ENSG00000204472,ENSG00000213402_negation,ENSG00000087086,2.983410074699617e-63,0.7019230769230769,1.0,477
2001934,ENSG00000177954_negation,ENSG00000143546,ENSG00000213402_negation,ENSG00000251562_negation,2.983410074699617e-63,0.7019230769230769,1.0,478
1604135,ENSG00000087086,ENSG00000204472,ENSG00000177954_negation,ENSG00000213402_negation,2.983410074699617e-63,0.7019230769230769,1.0,479
217345,ENSG00000143546,ENSG00000213402_negation,ENSG00000162244_negation,ENSG00000163220,2.983410074699617e-63,0.7019230769230769,1.0,480
36799,ENSG00000163220,ENSG00000011600,ENSG00000213402_negation,ENSG00000122406_negation,2.983410074699617e-63,0.7019230769230769,1.0,481
365425,ENSG00000196154,ENSG00000163220,ENSG00000213402_negation,ENSG00000143546,2.983410074699617e-63,0.7019230769230769,1.0,482
2001885,ENSG00000177954_negation,ENSG00000143546,ENSG00000251562_negation,ENSG00000213402_negation,2.983410074699617e-63,0.7019230769230769,1.0,483
1945811,ENSG00000122406_negation,ENSG00000011600,ENSG00000213402_negation,ENSG00000204472,2.983410074699617e-63,0.7019230769230769,1.0,484
1571728,ENSG00000011600,ENSG00000251562_negation,ENSG00000213402_negation,ENSG00000122406_negation,2.983410074699617e-63,0.7019230769230769,1.0,485
1572520,ENSG00000011600,ENSG00000213402_negation,ENSG00000122406_negation,ENSG00000163220,2.983410074699617e-63,0.7019230769230769,1.0,486
1572521,ENSG00000011600,ENSG00000213402_negation,ENSG00000122406_negation,ENSG00000143546,2.983410074699617e-63,0.7019230769230769,1.0,487
1572526,ENSG00000011600,ENSG00000213402_negation,ENSG00000122406_negation,ENSG00000204472,2.983410074699617e-63,0.7019230769230769,1.0,488
788334,ENSG00000204472,ENSG00000213402_negation,ENSG00000122406_negation,ENSG00000011600,2.983410074699617e-63,0.7019230769230769,1.0,489
1573439,ENSG00000011600,ENSG00000213402_negation,ENSG00000251562_negation,ENSG00000122406_negation,2.983410074699617e-63,0.7019230769230769,1.0,490
1945842,ENSG00000122406_negation,ENSG00000011600,ENSG00000213402_negation,ENSG00000251562_negation,2.983410074699617e-63,0.7019230769230769,1.0,491
1532731,ENSG00000011600,ENSG00000087086,ENSG00000213402_negation,ENSG00000100097,3.990310974910731e-62,0.6923076923076923,1.0,492
1532726,ENSG00000011600,ENSG00000087086,ENSG00000213402_negation,ENSG00000101439,3.990310974910731e-62,0.6923076923076923,1.0,493
1346368,ENSG00000101439,ENSG00000011600,ENSG00000087086,ENSG00000213402_negation,3.990310974910731e-62,0.6923076923076923,1.0,494
706468,ENSG00000204472,ENSG00000163220,ENSG00000213402_negation,ENSG00000122406_negation,3.990310974910731e-62,0.6923076923076923,1.0,495
1554032,ENSG00000011600,ENSG00000162244_negation,ENSG00000251562_negation,ENSG00000213402_negation,3.990310974910731e-62,0.6923076923076923,1.0,496
1532733,ENSG00000011600,ENSG00000087086,ENSG00000213402_negation,ENSG00000122406_negation,3.990310974910731e-62,0.6923076923076923,1.0,497
706469,ENSG00000204472,ENSG00000163220,ENSG00000213402_negation,ENSG00000177954_negation,3.990310974910731e-62,0.6923076923076923,1.0,498
1347495,ENSG00000101439,ENSG00000011600,ENSG00000213402_negation,ENSG00000087086,3.990310974910731e-62,0.6923076923076923,1.0,499
1348202,ENSG00000101439,ENSG00000087086,ENSG00000011600,ENSG00000213402_negation,3.990310974910731e-62,0.6923076923076923,1.0,500
124394,ENSG00000143546,ENSG00000163220,ENSG00000011600,ENSG00000177954_negation,3.990310974910731e-62,0.6923076923076923,1.0,501
1594542,ENSG00000087086,ENSG00000163220,ENSG00000213402_negation,ENSG00000025708,3.990310974910731e-62,0.6923076923076923,1.0,502
1659309,ENSG00000087086,ENSG00000213402_negation,ENSG00000122406_negation,ENSG00000011600,3.990310974910731e-62,0.6923076923076923,1.0,503
140235,ENSG00000143546,ENSG00000204472,ENSG00000251562_negation,ENSG00000213402_negation,3.990310974910731e-62,0.6923076923076923,1.0,504
1349378,ENSG00000101439,ENSG00000087086,ENSG00000213402_negation,ENSG00000011600,3.990310974910731e-62,0.6923076923076923,1.0,505
1554045,ENSG00000011600,ENSG00000162244_negation,ENSG00000213402_negation,ENSG00000143546,3.990310974910731e-62,0.6923076923076923,1.0,506
738402,ENSG00000204472,ENSG00000087086,ENSG00000122406_negation,ENSG00000213402_negation,3.990310974910731e-62,0.6923076923076923,1.0,507
1618922,ENSG00000087086,ENSG00000011600,ENSG00000213402_negation,ENSG00000100097,3.990310974910731e-62,0.6923076923076923,1.0,508
1627579,ENSG00000087086,ENSG00000122406_negation,ENSG00000213402_negation,ENSG00000011600,3.990310974910731e-62,0.6923076923076923,1.0,509
1933512,ENSG00000122406_negation,ENSG00000204472,ENSG00000213402_negation,ENSG00000087086,3.990310974910731e-62,0.6923076923076923,1.0,510
1595410,ENSG00000087086,ENSG00000143546,ENSG00000177954_negation,ENSG00000213402_negation,3.990310974910731e-62,0.6923076923076923,1.0,511
124411,ENSG00000143546,ENSG00000163220,ENSG00000011600,ENSG00000251562_negation,3.990310974910731e-62,0.6923076923076923,1.0,512
2022765,ENSG00000177954_negation,ENSG00000087086,ENSG00000213402_negation,ENSG00000143546,3.990310974910731e-62,0.6923076923076923,1.0,513
34967,ENSG00000163220,ENSG00000011600,ENSG00000143546,ENSG00000251562_negation,3.990310974910731e-62,0.6923076923076923,1.0,514
190157,ENSG00000143546,ENSG00000162244_negation,ENSG00000011600,ENSG00000213402_negation,3.990310974910731e-62,0.6923076923076923,1.0,515
1618917,ENSG00000087086,ENSG00000011600,ENSG00000213402_negation,ENSG00000101439,3.990310974910731e-62,0.6923076923076923,1.0,516
2464809,ENSG00000162244_negation,ENSG00000143546,ENSG00000213402_negation,ENSG00000251562_negation,3.990310974910731e-62,0.6923076923076923,1.0,517
708635,ENSG00000204472,ENSG00000143546,ENSG00000251562_negation,ENSG00000213402_negation,3.990310974910731e-62,0.6923076923076923,1.0,518
2464786,ENSG00000162244_negation,ENSG00000143546,ENSG00000213402_negation,ENSG00000011600,3.990310974910731e-62,0.6923076923076923,1.0,519
50107,ENSG00000163220,ENSG00000177954_negation,ENSG00000204472,ENSG00000213402_negation,3.990310974910731e-62,0.6923076923076923,1.0,520
1924230,ENSG00000122406_negation,ENSG00000163220,ENSG00000213402_negation,ENSG00000204472,3.990310974910731e-62,0.6923076923076923,1.0,521
95121,ENSG00000163220,ENSG00000213402_negation,ENSG00000025708,ENSG00000143546,3.990310974910731e-62,0.6923076923076923,1.0,522
191307,ENSG00000143546,ENSG00000162244_negation,ENSG00000251562_negation,ENSG00000213402_negation,3.990310974910731e-62,0.6923076923076923,1.0,523
1924225,ENSG00000122406_negation,ENSG00000163220,ENSG00000213402_negation,ENSG00000143546,3.990310974910731e-62,0.6923076923076923,1.0,524
1933534,ENSG00000122406_negation,ENSG00000204472,ENSG00000213402_negation,ENSG00000251562_negation,3.990310974910731e-62,0.6923076923076923,1.0,525
1535167,ENSG00000011600,ENSG00000100097,ENSG00000087086,ENSG00000213402_negation,3.990310974910731e-62,0.6923076923076923,1.0,526
1554081,ENSG00000011600,ENSG00000162244_negation,ENSG00000213402_negation,ENSG00000251562_negation,3.990310974910731e-62,0.6923076923076923,1.0,527
1596292,ENSG00000087086,ENSG00000143546,ENSG00000213402_negation,ENSG00000177954_negation,3.990310974910731e-62,0.6923076923076923,1.0,528
174359,ENSG00000143546,ENSG00000177954_negation,ENSG00000213402_negation,ENSG00000087086,3.990310974910731e-62,0.6923076923076923,1.0,529
50470,ENSG00000163220,ENSG00000177954_negation,ENSG00000011600,ENSG00000143546,3.990310974910731e-62,0.6923076923076923,1.0,530
216332,ENSG00000143546,ENSG00000213402_negation,ENSG00000204472,ENSG00000251562_negation,3.990310974910731e-62,0.6923076923076923,1.0,531
1659245,ENSG00000087086,ENSG00000213402_negation,ENSG00000025708,ENSG00000163220,3.990310974910731e-62,0.6923076923076923,1.0,532
46711,ENSG00000163220,ENSG00000025708,ENSG00000213402_negation,ENSG00000143546,3.990310974910731e-62,0.6923076923076923,1.0,533
46725,ENSG00000163220,ENSG00000025708,ENSG00000213402_negation,ENSG00000087086,3.990310974910731e-62,0.6923076923076923,1.0,534
1659301,ENSG00000087086,ENSG00000213402_negation,ENSG00000122406_negation,ENSG00000204472,3.990310974910731e-62,0.6923076923076923,1.0,535
1659209,ENSG00000087086,ENSG00000213402_negation,ENSG00000100097,ENSG00000011600,3.990310974910731e-62,0.6923076923076923,1.0,536
217010,ENSG00000143546,ENSG00000213402_negation,ENSG00000177954_negation,ENSG00000087086,3.990310974910731e-62,0.6923076923076923,1.0,537
38302,ENSG00000163220,ENSG00000087086,ENSG00000025708,ENSG00000213402_negation,3.990310974910731e-62,0.6923076923076923,1.0,538
748055,ENSG00000204472,ENSG00000122406_negation,ENSG00000213402_negation,ENSG00000087086,3.990310974910731e-62,0.6923076923076923,1.0,539
748040,ENSG00000204472,ENSG00000122406_negation,ENSG00000213402_negation,ENSG00000163220,3.990310974910731e-62,0.6923076923076923,1.0,540
1531802,ENSG00000011600,ENSG00000087086,ENSG00000122406_negation,ENSG00000213402_negation,3.990310974910731e-62,0.6923076923076923,1.0,541
3511,ENSG00000163220,ENSG00000143546,ENSG00000177954_negation,ENSG00000011600,3.990310974910731e-62,0.6923076923076923,1.0,542
746928,ENSG00000204472,ENSG00000122406_negation,ENSG00000087086,ENSG00000213402_negation,3.990310974910731e-62,0.6923076923076923,1.0,543
