,gene_1,gene_2,HG_pval,TP,TN,q_value,HG_rank,CCS,MGD,CCS_rank,rank,Plot
325270,ENSG00000114391,ENSG00000198755,1.122413529725912e-47,0.6136363636363636,0.9975728155339806,4.804915097785911e-46,688,0.19393218038155768,0.039932180381557644,316,512,
410165,ENSG00000269893,ENSG00000137818,2.3067205431436117e-47,0.625,0.9951456310679612,9.358459814964101e-46,754,0.21647622989929138,0.04447622989929138,250,513,
197918,ENSG00000143947,ENSG00000198242,1.6815924918782403e-50,0.625,1.0,1.716793291648419e-48,304,0.10076076439073622,0.020760764390736257,701,514,
260646,ENSG00000197756,ENSG00000181163,1.122413529725912e-47,0.6136363636363636,0.9975728155339806,4.804915097785911e-46,694,0.19393237025016863,0.039932370250168575,311,515,
555103,ENSG00000231500,ENSG00000125691,1.726719224869147e-48,0.6818181818181818,0.9854368932038835,9.826995608820197e-47,526,0.1509561391913743,0.030956139191374243,479,516,
17838,ENSG00000142676,ENSG00000156482,1.83910902175761e-49,0.6590909090909091,0.9927184466019418,1.395580840249051e-47,397,0.12342510074631419,0.025425100746314107,609,517,
407963,ENSG00000109475,ENSG00000134419,2.8171902719798663e-48,0.6022727272727273,1.0,1.3227737021784164e-46,654,0.1838175794563901,0.037817579456390193,354,518,
407208,ENSG00000109475,ENSG00000145425,2.8171902719798663e-48,0.6022727272727273,1.0,1.3227737021784164e-46,653,0.1838175794563901,0.037817579456390193,355,519,
325580,ENSG00000114391,ENSG00000110700,1.726719224869147e-48,0.6818181818181818,0.9854368932038835,9.826995608820197e-47,529,0.14860292791891827,0.030602927918918277,482,520,
281911,ENSG00000174748,ENSG00000156482,1.83910902175761e-49,0.6590909090909091,0.9927184466019418,1.395580840249051e-47,399,0.12340611388522205,0.02540611388522198,612,521,
673267,ENSG00000198034,ENSG00000125691,1.3204559407232121e-50,0.6704545454545454,0.9927184466019418,1.4932020303644732e-48,273,0.09566515032666101,0.019665150326660982,739,522,
554604,ENSG00000231500,ENSG00000104408,9.694504742116245e-51,0.6590909090909091,0.9951456310679612,1.2083621463886405e-48,248,0.08820341392458708,0.018203413924587086,765,523,
410077,ENSG00000269893,ENSG00000133112,2.8171902719798663e-48,0.6022727272727273,1.0,1.3227737021784164e-46,655,0.1814706338480947,0.03747063384809468,358,524,
228601,ENSG00000071082,ENSG00000137818,2.3067205431436117e-47,0.625,0.9951456310679612,9.358459814964101e-46,765,0.21647622989929138,0.04447622989929138,249,525,
282458,ENSG00000174748,ENSG00000184009,3.5236531060009454e-47,0.6477272727272727,0.9902912621359223,1.2498443328714003e-45,869,0.2541842258897301,0.05218422588973011,148,526,
197138,ENSG00000143947,ENSG00000169567,4.854295612594824e-51,0.6477272727272727,0.9975728155339806,6.8171802638415174e-49,208,0.07305787456149038,0.01505787456149045,809,527,
457548,ENSG00000169567,ENSG00000115268,1.1153416030142945e-48,0.6931818181818182,0.9830097087378641,6.606135032426789e-47,522,0.14850037857771892,0.03050037857771888,495,528,
456939,ENSG00000169567,ENSG00000156482,1.3759852336047547e-50,0.6818181818181818,0.9902912621359223,1.4932020303644732e-48,281,0.09572221091706834,0.0197222109170683,737,529,
60792,ENSG00000142937,ENSG00000115268,3.2507023752637367e-47,0.6363636363636364,0.9927184466019418,1.2229088605124405e-45,803,0.22902596532970187,0.04702596532970179,217,530,
772511,ENSG00000233016,ENSG00000137818,2.6591528723180832e-48,0.6590909090909091,0.9902912621359223,1.3162748885158674e-46,623,0.17116577442913328,0.03516577442913322,398,531,
593142,ENSG00000112306,ENSG00000166441,3.12498929986957e-47,0.6590909090909091,0.9878640776699029,1.2229088605124405e-45,781,0.21899444714028882,0.044994447140288836,241,532,
59816,ENSG00000142937,ENSG00000182899,2.9070193995985528e-46,0.6136363636363636,0.9951456310679612,8.959613821638945e-45,972,0.3349140518425371,0.06891405184253716,51,533,
756005,ENSG00000136938,ENSG00000138326,1.4043725018021482e-46,0.6022727272727273,0.9975728155339806,4.6666612041585887e-45,902,0.2669588266293771,0.05495882662937705,122,534,
813672,ENSG00000166441,ENSG00000198242,1.2470236456619246e-51,0.6363636363636364,1.0,1.964623316238953e-49,188,0.06541831098681228,0.013418310986812367,836,535,
793635,ENSG00000138326,ENSG00000111640,3.2507023752637367e-47,0.6363636363636364,0.9927184466019418,1.2229088605124405e-45,792,0.221609817685551,0.04560981768555093,235,536,
992238,ENSG00000198242,ENSG00000115268,3.2507023752637367e-47,0.6363636363636364,0.9927184466019418,1.2229088605124405e-45,814,0.22906451880336975,0.047064518803369745,216,537,
492374,ENSG00000181163,ENSG00000161970,1.122413529725912e-47,0.6136363636363636,0.9975728155339806,4.804915097785911e-46,720,0.19393237025016863,0.039932370250168575,312,538,
482210,ENSG00000164587,ENSG00000181163,1.9443389590805428e-49,0.6704545454545454,0.9902912621359223,1.4198873168558232e-47,412,0.12088076135283854,0.024880761352838503,622,539,
227802,ENSG00000071082,ENSG00000114391,1.122413529725912e-47,0.6136363636363636,0.9975728155339806,4.804915097785911e-46,721,0.19393218038155768,0.039932180381557644,315,540,
536951,ENSG00000204472,ENSG00000149806,1.5478745732037735e-47,0.6818181818181818,0.9830097087378641,6.553942444397474e-46,728,0.19622100590360936,0.04022100590360936,308,541,
227951,ENSG00000071082,ENSG00000181163,1.122413529725912e-47,0.6136363636363636,0.9975728155339806,4.804915097785911e-46,723,0.19393237025016863,0.039932370250168575,314,542,
672822,ENSG00000198034,ENSG00000148303,7.841852800062462e-52,0.7045454545454546,0.9878640776699029,1.4316623240327939e-49,170,0.05035469485650279,0.010354694856502807,868,543,
492119,ENSG00000181163,ENSG00000135390,1.9443389590805428e-49,0.6704545454545454,0.9902912621359223,1.4198873168558232e-47,422,0.12091902495076456,0.024919024950764597,618,544,
491695,ENSG00000181163,ENSG00000231500,1.9443389590805428e-49,0.6704545454545454,0.9902912621359223,1.4198873168558232e-47,424,0.12093830168759856,0.02493830168759859,617,545,
281685,ENSG00000174748,ENSG00000124766,3.50583678291174e-47,0.5909090909090909,1.0,1.2498443328714003e-45,842,0.23424967113597095,0.04824967113597088,201,546,
448041,ENSG00000186468,ENSG00000164587,2.0008219029571103e-46,0.7045454545454546,0.9733009708737864,6.62734644095816e-45,936,0.27943743090087003,0.05743743090087003,107,547,
696799,ENSG00000147403,ENSG00000177410,1.4043725018021482e-46,0.6022727272727273,0.9975728155339806,4.6666612041585887e-45,907,0.25942701856422234,0.05342701856422227,138,548,
793960,ENSG00000138326,ENSG00000172809,1.1153416030142945e-48,0.6931818181818182,0.9830097087378641,6.606135032426789e-47,520,0.14104567745990004,0.02904567745990004,529,549,
537292,ENSG00000204472,ENSG00000125691,2.6591528723180832e-48,0.6590909090909091,0.9902912621359223,1.3162748885158674e-46,605,0.1585441382197107,0.03254413821971073,445,550,
312413,ENSG00000162244,ENSG00000110700,3.2507023752637367e-47,0.6363636363636364,0.9927184466019418,1.2229088605124405e-45,796,0.21159776610158287,0.04359776610158289,257,551,
407692,ENSG00000109475,ENSG00000149806,1.3759852336047547e-50,0.6818181818181818,0.9902912621359223,1.4932020303644732e-48,276,0.0831398978014084,0.017139897801408437,778,552,
374737,ENSG00000163682,ENSG00000166441,4.854295612594824e-51,0.6477272727272727,0.9975728155339806,6.8171802638415174e-49,210,0.06041175544691013,0.012411755446910129,845,553,
281849,ENSG00000174748,ENSG00000198034,5.5104457841427134e-52,0.7159090909090909,0.9854368932038835,1.1555689132102717e-49,148,0.032708865617664395,0.006708865617664345,907,554,
282520,ENSG00000174748,ENSG00000115268,6.38281880106423e-49,0.7045454545454546,0.9805825242718447,4.1014386197691107e-47,479,0.13093136641047454,0.0269313664104745,576,555,
312790,ENSG00000162244,ENSG00000125691,2.6591528723180832e-48,0.6590909090909091,0.9902912621359223,1.3162748885158674e-46,615,0.15860196843021268,0.0326019684302127,441,556,
407223,ENSG00000109475,ENSG00000145592,1.3759852336047547e-50,0.6818181818181818,0.9902912621359223,1.4932020303644732e-48,275,0.08305083927723533,0.017050839277235403,785,557,
228053,ENSG00000071082,ENSG00000112306,2.9070193995985528e-46,0.6136363636363636,0.9951456310679612,8.959613821638945e-45,957,0.2819510217250274,0.05795102172502736,104,558,
1015265,ENSG00000177410,ENSG00000105372,3.2507023752637367e-47,0.6363636363636364,0.9927184466019418,1.2229088605124405e-45,811,0.21407800962039625,0.044078009620396146,252,559,
311884,ENSG00000162244,ENSG00000114391,2.4824433715431082e-48,0.6477272727272727,0.9927184466019418,1.275596277912127e-46,583,0.14864100164823346,0.030641001648233468,480,560,
418811,ENSG00000145425,ENSG00000110700,1.4043725018021482e-46,0.6022727272727273,0.9975728155339806,4.6666612041585887e-45,925,0.2568889448349071,0.052888944834907074,140,561,
593513,ENSG00000112306,ENSG00000198242,3.5236531060009454e-47,0.6477272727272727,0.9902912621359223,1.2498443328714003e-45,870,0.23667911972853706,0.04867911972853714,195,562,
282629,ENSG00000174748,ENSG00000108107,1.9443389590805428e-49,0.6704545454545454,0.9902912621359223,1.4198873168558232e-47,425,0.1182602846463835,0.024260284646383485,641,563,
312135,ENSG00000162244,ENSG00000112306,3.5236531060009454e-47,0.6477272727272727,0.9902912621359223,1.2498443328714003e-45,871,0.23665984299170317,0.04865984299170318,196,564,
408225,ENSG00000109475,ENSG00000063177,1.7794518703493395e-48,0.6363636363636364,0.9951456310679612,9.826995608820197e-47,537,0.13852640072306588,0.028526400723066017,532,565,
325200,ENSG00000114391,ENSG00000181163,2.4824433715431082e-48,0.6477272727272727,0.9927184466019418,1.275596277912127e-46,584,0.14858365118208428,0.03058365118208429,486,566,
768871,ENSG00000148303,ENSG00000137818,4.347552505611127e-50,0.7159090909090909,0.9805825242718447,4.2565369240482903e-48,309,0.09062091094031632,0.018620910940316322,762,567,
492320,ENSG00000181163,ENSG00000134419,3.50583678291174e-47,0.5909090909090909,1.0,1.2498443328714003e-45,837,0.22161598334258048,0.04561598334258039,234,568,
17585,ENSG00000142676,ENSG00000181163,2.4824433715431082e-48,0.6477272727272727,0.9927184466019418,1.275596277912127e-46,591,0.1486219147800104,0.030621914780010404,481,569,
728178,ENSG00000104408,ENSG00000115268,1.3333194808215495e-49,0.6477272727272727,0.9951456310679612,1.0832824149273609e-47,359,0.09829873811292045,0.020298738112920503,713,570,
727628,ENSG00000104408,ENSG00000148303,1.3333194808215495e-49,0.6477272727272727,0.9951456310679612,1.0832824149273609e-47,357,0.09827946137608645,0.02027946137608651,715,571,
456686,ENSG00000169567,ENSG00000181163,1.6758142337721474e-49,0.6818181818181818,0.9878640776699029,1.316738732818898e-47,389,0.10329247244876016,0.021292472448760126,684,572,
