gene_1,mHG_stat,mHG_pval,mHG_cutoff,cutoff_val,t_stat,t_pval,w_stat,w_pval,Log2FoldChange,Log2FoldChangeAbs,TP,TN,q_value,hgrank,fcrank,rank,Plot
ENSG00000100445,0.00012531344751311088,0.0010706006399975754,44,0.001,2.9481652577974153,0.003992765416987979,1.9072269485130597,0.05649120523719671,1.7020166572941064,1.7020166572941064,0.19318181818181818,0.9344660194174758,0.0026400038509031124,1214,797,1109,
ENSG00000129292,0.00013118526706435896,0.0010899342851170468,33,0.001,2.7015684792898416,0.00808957792452845,1.653228047421932,0.09828446032942023,1.700269615680827,1.700269615680827,0.1590909090909091,0.9538834951456311,0.002677637720710961,1215,798,1110,
ENSG00000185651,4.006107693571027e-06,4.2578153267126656e-05,74,0.001,3.6512409141363387,0.0004096297511652796,2.8504772676050716,0.00436536707195583,1.4433603479739805,1.4433603479739805,0.3068181818181818,0.8859223300970874,0.00014718764749840408,1044,971,1111,
ENSG00000213240,3.425578224400986e-05,0.0003253691272696601,49,0.001,2.9905176958659143,0.003497763623316483,2.1071748834519957,0.03510242322056535,1.5886562333168959,1.5886562333168959,0.2159090909090909,0.9271844660194175,0.0009121713184296488,1143,876,1112,
ENSG00000132463,4.0127491980650545e-05,0.00036918681829591803,37,0.001,2.6694209429525566,0.00884061820003523,1.7121557924750737,0.08686796183010145,1.6027832481935775,1.6027832481935775,0.17045454545454544,0.9466019417475728,0.0010243388258562105,1150,869,1113,
ENSG00000124299,5.86828355161398e-05,0.0005327847736425535,41,0.001,2.958682758979413,0.0038334352579367536,1.9673738882914389,0.049140122390593066,1.6277418060467395,1.6277418060467395,0.19318181818181818,0.941747572815534,0.0014120542590127523,1173,851,1114,
ENSG00000146457,9.284108267061438e-06,0.00010122202656118073,63,0.001,3.436033401442774,0.0008481323736415779,2.6115151014585387,0.009014200662494119,1.490094396633292,1.490094396633292,0.2727272727272727,0.9053398058252428,0.00031983468082963,1079,946,1115,
ENSG00000169220,5.254918895237574e-05,0.00047250567261996305,38,0.001,2.7927589778546453,0.006224520056386816,1.8621167436792756,0.06258663639509826,1.6058788388563794,1.6058788388563794,0.18181818181818182,0.9466019417475728,0.001275136562100883,1170,866,1116,
ENSG00000176155,8.903249780552596e-05,0.0007816498438932846,50,0.001,3.1172549711500888,0.002384836413898866,2.1075812816937414,0.035067224101722305,1.6348938443045629,1.6348938443045629,0.2159090909090909,0.9247572815533981,0.0020086608312261806,1193,846,1117,
ENSG00000117318,0.00019403303611124602,0.0015454115829404153,33,0.001,2.4465259071057153,0.016153222444779413,1.6503832597297114,0.09886457279475815,1.6741150037089183,1.6741150037089183,0.1590909090909091,0.9538834951456311,0.0036423842022164678,1229,815,1118,
